,gene_id,label,y,scores
16354,XLOC_021047,1,7.63395,-1.4555393
16355,XLOC_021048,0,0.21687,-2.10384
16356,XLOC_021049,1,7.29016,-1.3486499
16357,XLOC_021050,0,0.0,-2.4917598
16358,XLOC_021051,0,0.0,-2.4407706
16359,XLOC_021052,0,0.175766,-2.4917598
16360,XLOC_021056,0,0.0,-2.4917598
16361,XLOC_021057,0,0.0,-2.1138165
16362,XLOC_021063,0,0.0,-2.4917598
16363,XLOC_021064,1,16.0071,-0.89668524
16364,XLOC_021065,0,0.0102744,-2.3479295
16365,XLOC_021066,1,19.8865,0.03826774
16366,XLOC_021067,1,103.116,0.03826774
16367,XLOC_021068,0,0.0352451,-2.4917598
16368,XLOC_021071,1,66.5085,-0.58208925
16369,XLOC_021072,0,0.0,-2.4917598
16370,XLOC_021074,1,11.6074,-0.8435054
16371,XLOC_021075,0,0.0278073,-2.0202212
16372,XLOC_021076,1,42.0758,-2.0202212
16373,XLOC_021077,1,11.574,-1.8280114
16374,XLOC_021078,1,1.15935,-2.216003
16375,XLOC_021079,0,0.0236457,-2.4917598
16376,XLOC_021080,1,31.6692,-0.48881721
16377,XLOC_021081,0,0.0,-2.4917598
16378,XLOC_021082,1,9.54313,-0.24767938
16379,XLOC_021083,1,12.0554,-1.9054245
16380,XLOC_021084,0,0.180045,1.3537165
16381,XLOC_021087,0,0.0074001,-2.4917598
16382,XLOC_021088,0,0.630378,-2.4917598
16383,XLOC_021089,1,23.6901,-0.35952756
16384,XLOC_021091,0,0.0385472,-2.2116647
16385,XLOC_021092,0,0.335708,-1.9181223
16386,XLOC_021093,0,0.479243,-1.7145432
16387,XLOC_021094,1,16.7424,-1.6881459
16388,XLOC_021095,1,5.38838,-1.0033151
16389,XLOC_021096,0,0.257412,-2.5026383
16390,XLOC_021097,1,2.17231,-2.4917598
16391,XLOC_021098,1,1.6667,-2.4917598
16392,XLOC_021099,0,0.941932,0.14936227
16393,XLOC_021100,1,1.41572,0.14936227
16394,XLOC_021101,1,9.57138,-1.0612135
16395,XLOC_021102,0,0.0,-2.4917598
16396,XLOC_021103,1,23.649,-0.69785464
16397,XLOC_021104,1,25.6348,-0.9694736
16398,XLOC_021105,0,0.0527945,-2.0040536
16399,XLOC_021106,0,0.0,-2.5818608
16400,XLOC_021107,1,23.9123,-0.9056161
16401,XLOC_021108,1,17.5729,-0.17044657
16402,XLOC_021109,1,1.41397,-2.1282084
16403,XLOC_021110,1,30.2831,-0.4828737
16404,XLOC_021111,1,59.8603,-0.7748402
16405,XLOC_021112,0,0.0,-2.4917598
16406,XLOC_021113,1,3.98003,-1.9544002
16407,XLOC_021114,0,0.0,-2.4917598
16408,XLOC_021115,0,0.0,-2.4917598
16409,XLOC_021116,0,0.722886,-2.1727788
16410,XLOC_021117,1,26.0147,-1.2369454
16411,XLOC_021118,0,0.0217105,-2.4917598
16412,XLOC_021119,0,0.0566512,-2.4917598
16413,XLOC_021120,1,3.76207,-2.4917598
16414,XLOC_021121,1,16.1502,-1.230801
16415,XLOC_021122,1,18.836,-0.6809765
16416,XLOC_021124,0,0.0,-2.4917598
16417,XLOC_021125,0,0.0335382,-2.4170308
16418,XLOC_021126,1,2.09633,-2.4917598
16419,XLOC_021127,1,45.8977,-0.9601691
16420,XLOC_021128,0,0.0,-1.1816634
16421,XLOC_021129,0,0.0,-1.1816634
16422,XLOC_021130,0,0.0,-1.1816634
16423,XLOC_021131,1,1.14724,-0.3402008
16424,XLOC_021132,0,0.0359843,-2.4917598
16425,XLOC_021133,1,13.4078,-1.0428216
16426,XLOC_021134,1,14.801,-1.0428216
16427,XLOC_021135,0,0.0878853,-1.0428216
16428,XLOC_021136,0,0.0117783,-2.3281827
16429,XLOC_021137,0,0.0,-2.4917598
16430,XLOC_021138,0,0.0,-2.4917598
16431,XLOC_021139,1,15.801,-1.0745994
16432,XLOC_021140,1,18.0264,-1.7859473
16433,XLOC_021141,1,10.2689,-1.7859473
16434,XLOC_021142,1,8.2064,-0.601797
16435,XLOC_021143,1,16.5723,-0.09085423
16436,XLOC_021144,1,26.234,-2.4917598
16437,XLOC_021145,1,2.62025,-2.569479
16438,XLOC_021147,1,8.56942,-1.0027133
16439,XLOC_021148,1,26.6125,-0.43179318
16440,XLOC_021149,1,73.9944,0.17721118
16441,XLOC_021150,1,12.3976,-0.84641224
16442,XLOC_021151,1,34.7107,-1.5255558
16443,XLOC_021152,1,28.3986,-1.8464524
16444,XLOC_021153,1,17.9177,-1.4688519
16445,XLOC_021154,1,7.17616,-1.3799374
16446,XLOC_021155,1,9.34477,-0.905969
16447,XLOC_021156,1,3.66676,-0.31153533
16448,XLOC_021157,0,0.0909309,-2.4917598
16449,XLOC_021158,1,1.96582,-1.7428602
16450,XLOC_021160,0,0.0,-2.4917598
16451,XLOC_021161,1,2.47544,-2.4917598
16452,XLOC_021163,1,9.0536,-0.63694304
16453,XLOC_021164,1,47.6269,-0.86264676
16454,XLOC_021165,0,0.0,-2.4917598
16455,XLOC_021166,1,3.6471,-1.3045522
16456,XLOC_021167,1,6.46813,-1.3212692
16457,XLOC_021168,1,41.3248,-0.98652637
16458,XLOC_021169,1,9.42536,-1.0464963
16459,XLOC_021170,0,0.0,-2.5536313
16460,XLOC_021171,0,0.0,-2.4917598
16461,XLOC_021173,1,449.819,-0.008353148
16462,XLOC_021174,1,12.3029,-0.952902
16463,XLOC_021175,1,10.9573,-0.23894538
16464,XLOC_021176,1,3.88411,1.1706989
16465,XLOC_021177,1,66.3017,-0.4441079
16466,XLOC_021178,1,61.3507,-1.3037997
16467,XLOC_021180,1,85.1751,-0.7600852
16468,XLOC_021181,1,4.20909,-0.8730557
16469,XLOC_021182,0,0.105578,-1.3645854
16470,XLOC_021184,0,0.0,-2.4917598
16471,XLOC_021185,1,31.6701,-1.4725671
16472,XLOC_021187,1,9.77309,-1.8265609
16473,XLOC_021188,1,17.0902,-2.0660713
16474,XLOC_021189,0,0.0,-2.4917598
16475,XLOC_021190,0,0.0241012,-2.4917598
16476,XLOC_021191,1,9.60237,-2.4839077
16477,XLOC_021192,1,1.65984,-1.2681303
16478,XLOC_021193,0,0.285988,-2.4917598
16479,XLOC_021194,1,10.3114,-0.6244417
16480,XLOC_021195,1,7.33961,-0.96043164
16481,XLOC_021196,1,4.45034,-0.96043164
16482,XLOC_021197,1,3.16878,-1.0165236
16483,XLOC_021198,1,19.3196,-0.7398746
16484,XLOC_021199,0,0.0604672,-2.4962935
16485,XLOC_021200,0,0.536924,-1.6352143
16486,XLOC_021201,0,0.0,-2.4917598
16487,XLOC_021202,1,18.0689,-0.17636897
16488,XLOC_021203,0,0.481451,-0.17636897
16489,XLOC_021204,1,8.43547,-1.6702214
16490,XLOC_021205,1,13.3506,-0.44586146
16491,XLOC_021206,0,0.0,-0.44586146
16492,XLOC_021207,1,28.4159,-0.44586146
16493,XLOC_021208,1,4.51484,-1.5683048
16494,XLOC_021209,1,2.49685,-1.5683048
16495,XLOC_021210,0,0.561594,-0.7228102
16496,XLOC_021213,1,7.0451,-0.20108074
16497,XLOC_021214,1,1.24542,-2.1687932
16498,XLOC_021218,1,484.538,-1.4403515
16499,XLOC_021219,0,0.0,-1.4403515
16500,XLOC_021220,1,9.67158,-0.6396218
16501,XLOC_021221,1,3.39633,-1.0384059
16502,XLOC_021222,1,4.39092,-0.9110634
16503,XLOC_021223,0,0.932083,-1.8223419
16504,XLOC_021224,0,0.966759,-0.6855913
16505,XLOC_021225,1,7.36485,-1.3803394
16506,XLOC_021226,1,4.53936,-2.148163
16507,XLOC_021227,0,0.0,-2.4917598
16508,XLOC_021228,1,4.70465,-1.4641517
16509,XLOC_021229,0,0.0,-1.9629109
16510,XLOC_021230,0,0.73739,-1.807761
16511,XLOC_021231,1,26.6045,-2.4917598
16512,XLOC_021232,1,1.14753,-2.5151193
16513,XLOC_021234,1,26.3241,-2.4917598
16514,XLOC_021235,1,9.83226,-0.8250443
16515,XLOC_021236,1,7.44745,-0.8250443
16516,XLOC_021237,0,0.285707,-2.4917598
16517,XLOC_021238,1,3.1782,-2.2409785
16518,XLOC_021239,1,1.49681,-2.413372
16519,XLOC_021240,1,10.0277,-0.83126086
16520,XLOC_021241,1,8.54713,-1.1691878
16521,XLOC_021242,1,17.1997,-0.52613175
16522,XLOC_021243,1,2.74106,-0.9237895
16523,XLOC_021246,1,15.7461,-1.4970272
16524,XLOC_021247,1,40.9999,-1.1374215
16525,XLOC_021248,0,0.0,-2.4917598
16526,XLOC_021249,1,20.497,-1.9043933
16527,XLOC_021250,0,0.0,-2.4917598
16528,XLOC_021251,1,15.5853,-1.2873299
16529,XLOC_021252,0,0.0362957,-2.2116647
16530,XLOC_021253,0,0.0,-0.61852175
16531,XLOC_021254,0,0.66091,-2.4917598
16532,XLOC_021255,1,17.9203,-1.6062651
16533,XLOC_021256,0,0.0,-1.6062651
16534,XLOC_021257,0,0.0,-1.6062651
16535,XLOC_021258,0,0.0,-1.6062651
16536,XLOC_021259,1,4.38853,-0.16219813
16537,XLOC_021260,1,48.0989,-2.4917598
16538,XLOC_021261,1,11.5803,0.69498515
16539,XLOC_021262,1,13.768,-0.9433384
16540,XLOC_021263,0,0.229634,-2.2116647
16541,XLOC_021265,1,81.5728,-0.885816
16542,XLOC_021266,0,0.022369,-2.4917598
16543,XLOC_021267,0,0.0,-2.4917598
16544,XLOC_021268,1,20.2039,-1.9254214
16545,XLOC_021269,1,3.5456,0.39704895
16546,XLOC_021271,0,0.0,-2.168573
16547,XLOC_021272,1,6.82818,-2.4917598
16548,XLOC_021273,1,6.94318,-0.95603263
16549,XLOC_021274,1,82.423,-0.7323867
16550,XLOC_021275,0,0.0,-0.7323867
16551,XLOC_021276,0,0.0,-2.5026383
16552,XLOC_021277,0,0.0,-2.4917598
16553,XLOC_021278,1,8.06209,-1.5661438
16554,XLOC_021279,0,0.0,-2.4917598
16555,XLOC_021280,0,0.0,-2.4917598
16556,XLOC_021281,0,0.0154189,-1.7496729
16557,XLOC_021282,1,32.1457,-0.5711868
16558,XLOC_021283,1,15.0893,-2.358691
16559,XLOC_021284,0,0.0,-2.0962956
16560,XLOC_021285,1,9.95179,-0.43546292
16561,XLOC_021286,1,4.64032,-2.4917598
16562,XLOC_021287,1,11.4676,-1.0038419
16563,XLOC_021288,0,0.0,-2.4917598
16564,XLOC_021289,1,45.7148,-1.0862303
16565,XLOC_021291,0,0.006161,-2.4917598
16566,XLOC_021292,1,28.2945,-1.2416487
16567,XLOC_021293,0,0.0,-2.4917598
16568,XLOC_021294,1,4.15393,-0.84554696
16569,XLOC_021295,0,0.0,-2.2978256
16570,XLOC_021296,1,37.431,-1.5958848
16571,XLOC_021297,0,0.0182024,-2.4917598
16572,XLOC_021298,1,1.59283,-2.4374714
16573,XLOC_021300,1,6.57905,-0.82998735
16574,XLOC_021301,1,20.1574,-2.4917598
16575,XLOC_021302,0,0.0,-2.4917598
16576,XLOC_021303,0,0.0,-2.4917598
16577,XLOC_021305,1,3.51916,-1.70807
16578,XLOC_021306,0,0.409133,-1.70807
16579,XLOC_021307,0,0.751981,-1.70807
16580,XLOC_021308,1,4.7267,-1.4037035
16581,XLOC_021309,0,0.605897,-1.3160177
16582,XLOC_021310,1,14.6462,-0.7463668
16583,XLOC_021311,0,0.0,-2.4917598
16584,XLOC_021312,0,0.0,-2.4917598
16585,XLOC_021313,0,0.0188296,-2.4917598
16586,XLOC_021314,0,0.948982,-2.5104563
16587,XLOC_021315,1,64.2063,-1.2047886
16588,XLOC_021316,1,81.1292,0.30090556
16589,XLOC_021317,1,8.54891,-1.5969558
16590,XLOC_021318,1,1231.18,-0.32758516
16591,XLOC_021319,1,35.2035,-0.63387334
16592,XLOC_021321,1,4.87841,-1.3038281
16593,XLOC_021322,1,22.7646,-0.81788427
16594,XLOC_021323,1,12.5461,-1.850216
16595,XLOC_021324,1,30.323,-1.2347816
16596,XLOC_021325,1,29.6076,-1.2347816
16597,XLOC_021326,1,12.4326,-0.89382744
16598,XLOC_021327,1,6.49621,-1.0889226
16599,XLOC_021328,1,2.10384,-0.7110665
16600,XLOC_021329,0,0.512059,-0.7110665
16601,XLOC_021330,0,0.424285,-2.4604673
16602,XLOC_021331,1,10.8298,-2.4917598
16603,XLOC_021332,1,137.103,-0.6950624
16604,XLOC_021333,1,20.7045,-0.9011116
16605,XLOC_021335,0,0.0,-2.4917598
16606,XLOC_021336,0,0.0,-2.4917598
16607,XLOC_021337,0,0.0698833,-2.4917598
16608,XLOC_021338,0,0.0,-2.4917598
16609,XLOC_021339,1,15.615,-0.9647008
16610,XLOC_021340,1,12.3816,-1.1464016
16611,XLOC_021341,1,10.9544,-0.82369167
16612,XLOC_021342,1,7.24419,-0.81534594
16613,XLOC_021343,1,2.2598,-0.12129363
16614,XLOC_021344,1,69.2914,-2.047324
16615,XLOC_021345,1,115.716,-0.7932063
16616,XLOC_021346,1,2.0112,-0.7932063
16617,XLOC_021347,1,54.7449,-1.5474068
16618,XLOC_021348,1,38.7908,-0.43802544
16619,XLOC_021349,1,26.0752,-2.3970273
16620,XLOC_021351,0,0.0151472,-2.4917598
16621,XLOC_021352,1,7.88155,-0.62256473
16622,XLOC_021354,1,47.6235,-0.99249685
16623,XLOC_021355,0,0.0,-2.4917598
16624,XLOC_021356,1,24.9477,-0.27467248
16625,XLOC_021357,1,1.59469,-2.4917598
16626,XLOC_021358,1,6.60395,-1.0167367
16627,XLOC_021359,1,35.1175,-1.0167367
16628,XLOC_021360,1,9.84101,-0.8727329
16629,XLOC_021361,1,72.9921,-0.8727329
16630,XLOC_021365,0,0.808567,-2.4917598
16631,XLOC_021366,0,0.0,-2.4917598
16632,XLOC_021367,1,3.21612,-1.9315457
16633,XLOC_021368,0,0.027219,-1.9315457
16634,XLOC_021369,0,0.0561617,-1.9315457
16635,XLOC_021370,0,0.0289025,-1.9315457
16636,XLOC_021371,0,0.0,-1.9315457
16637,XLOC_021372,0,0.0506707,-1.9315457
16638,XLOC_021373,0,0.549006,-1.9315457
16639,XLOC_021374,0,0.0127124,-2.4604673
16640,XLOC_021375,0,0.454218,-2.5755727
16641,XLOC_021378,0,0.218334,-2.4674716
16642,XLOC_021381,1,4.99398,-2.629607
16643,XLOC_021382,0,0.0205246,-2.629607
16644,XLOC_021383,1,2.87548,-0.62445736
16645,XLOC_021384,1,11.8502,-1.2373897
16646,XLOC_021385,1,11.104,-0.9571368
16647,XLOC_021386,1,24.8679,-0.8850328
16648,XLOC_021388,1,2.98028,-1.0979571
16649,XLOC_021389,1,6.74064,-0.6969013
16650,XLOC_021390,0,0.0,-2.4917598
16651,XLOC_021391,0,0.0,-1.931589
16652,XLOC_021392,1,1.83083,-1.5318913
16653,XLOC_021393,1,11.0931,-0.91507107
16654,XLOC_021394,0,0.0,-0.91507107
16655,XLOC_021395,1,19.4241,-0.8996313
16656,XLOC_021396,0,0.0122253,-2.4917598
16657,XLOC_021397,0,0.428425,-2.4917598
16658,XLOC_021398,0,0.0303503,-2.4917598
16659,XLOC_021399,0,0.0,-2.4917598
16660,XLOC_021400,0,0.0,-2.4917598
16661,XLOC_021401,0,0.0,-2.4917598
16662,XLOC_021402,0,0.0,-2.4917598
16663,XLOC_021403,0,0.0,-1.749809
16664,XLOC_021404,1,10.4902,-1.1278162
16665,XLOC_021405,0,0.0929902,-2.345584
16666,XLOC_021407,1,1.5047,-2.4466305
16667,XLOC_021408,0,0.223349,-2.3885975
16668,XLOC_021409,1,10.9823,-0.28899375
16669,XLOC_021410,0,1.09135,-2.1966314
16670,XLOC_021412,0,0.0,-1.0098306
16671,XLOC_021413,0,1.05603,0.37780955
16672,XLOC_021414,1,6.26074,-1.2639104
16673,XLOC_021415,1,11.9154,-1.2639104
16674,XLOC_021416,0,0.0,-2.4917598
16675,XLOC_021417,0,0.0,-2.4917598
16676,XLOC_021418,1,14.5686,-0.47555527
16677,XLOC_021419,1,12.8027,-0.2441129
16678,XLOC_021420,0,0.378116,-2.4917598
16679,XLOC_021421,0,0.0104638,-2.4917598
16680,XLOC_021422,1,4.39025,-0.39609352
16681,XLOC_021423,0,0.0,-2.4917598
16682,XLOC_021424,1,89.3986,-0.78333807
16683,XLOC_021425,0,0.137336,-1.497533
16684,XLOC_021426,1,50.3561,-1.8199302
16685,XLOC_021427,1,4.88341,-2.4917598
16686,XLOC_021428,1,97.6646,-0.7215322
16687,XLOC_021429,0,0.0,-2.4917598
16688,XLOC_021430,1,13.8338,-1.4604087
16689,XLOC_021431,1,5.06544,-1.6214654
16690,XLOC_021432,1,3.86845,-0.7332267
16691,XLOC_021433,1,42.9746,-1.856244
16692,XLOC_021434,0,0.899505,-0.26481545
16693,XLOC_021435,1,19.1213,-0.26481545
16694,XLOC_021436,1,12.6572,-0.94827366
16695,XLOC_021437,0,0.0237032,-2.4917598
16696,XLOC_021438,0,0.0,-2.4917598
16697,XLOC_021440,0,0.0,-2.4917598
16698,XLOC_021441,0,0.0,-1.1229658
16699,XLOC_021442,1,11.3267,-2.286265
16700,XLOC_021443,0,0.0122473,-2.3966718
16701,XLOC_021444,0,0.0,-2.4917598
16702,XLOC_021445,1,8.07033,-2.0235825
16703,XLOC_021446,1,3.16447,-0.521665
16704,XLOC_021448,1,17.9889,-1.3950989
16705,XLOC_021449,0,0.0,-2.4917598
16706,XLOC_021450,1,26.0248,-0.94614655
16707,XLOC_021451,0,0.148869,-1.2402883
16708,XLOC_021452,1,60.9116,-1.1956753
16709,XLOC_021455,0,0.0,-2.4917598
16710,XLOC_021456,0,0.0,-2.4917598
16711,XLOC_021457,0,0.0,-2.4917598
16712,XLOC_021458,1,140.312,-0.22874278
16713,XLOC_021459,1,15.91,-0.36265126
16714,XLOC_021460,1,31.5704,-2.1893294
16715,XLOC_021462,0,0.00392943,-2.4917598
16716,XLOC_021463,1,5.73124,-0.5849834
16717,XLOC_021464,1,66.5434,-0.6612768
16718,XLOC_021465,0,0.319678,-2.539506
16719,XLOC_021466,0,0.0,-0.648669
16720,XLOC_021467,1,13.1318,-0.7686859
16721,XLOC_021468,0,0.0,-2.4917598
16722,XLOC_021469,0,0.0,-2.4917598
16723,XLOC_021470,0,0.0,-2.4917598
16724,XLOC_021472,0,0.0,-2.4917598
16725,XLOC_021473,0,0.0147185,-2.4917598
16726,XLOC_021474,0,0.0,-2.4917598
16727,XLOC_021475,0,0.0,-2.4917598
16728,XLOC_021476,1,803.796,-0.53683746
16729,XLOC_021477,0,0.037977,-2.3074389
16730,XLOC_021478,0,0.158854,-1.8309997
16731,XLOC_021479,0,0.128067,-2.3607092
16732,XLOC_021480,1,41.0142,-0.20090899
16733,XLOC_021481,1,44.3701,-0.6851493
16734,XLOC_021482,1,156.177,0.047640458
16735,XLOC_021483,0,0.0,0.047640458
16736,XLOC_021484,1,2.29823,-1.2868677
16737,XLOC_021485,1,5.08154,-1.2638571
16738,XLOC_021489,1,11.2706,-1.5491238
16739,XLOC_021490,0,0.0498451,-1.6662644
16740,XLOC_021491,0,0.0321666,-2.4917598
16741,XLOC_021493,0,0.0,-2.4917598
16742,XLOC_021494,1,34.1317,-2.4917598
16743,XLOC_021495,0,0.0,-2.4917598
16744,XLOC_021496,1,39.232,-1.4058832
16745,XLOC_021497,0,0.0,-2.4917598
16746,XLOC_021498,0,0.0361774,-2.4917598
16747,XLOC_021499,1,3.07149,-2.308281
16748,XLOC_021500,0,0.0658262,-2.5818608
16749,XLOC_021501,1,88.0255,-2.5818608
16750,XLOC_021502,1,16.6281,-0.12293254
16751,XLOC_021503,1,16.179,-0.6391565
16752,XLOC_021504,0,0.0,-2.4917598
16753,XLOC_021505,1,8.90259,-0.5494003
16754,XLOC_021506,0,0.017464,-2.3299456
16755,XLOC_021507,1,5.84167,-0.8907599
16756,XLOC_021508,1,91.3823,-0.45398396
16757,XLOC_021509,0,0.0806803,-2.4399166
16758,XLOC_021510,1,70.3858,-1.4519048
16759,XLOC_021511,1,3.46179,-2.4917598
16760,XLOC_021512,0,0.0,-1.1690327
16761,XLOC_021513,1,10.6725,-1.5468868
16762,XLOC_021514,1,6.01822,-1.5468868
16763,XLOC_021515,1,160.211,-1.2000314
16764,XLOC_021516,1,9.16699,-1.0156085
16765,XLOC_021519,0,0.0566849,-2.4917598
16766,XLOC_021520,0,0.043272,-2.5026383
16767,XLOC_021521,1,8.24029,-1.2775533
16768,XLOC_021522,1,98.9403,-1.1655164
16769,XLOC_021523,1,3.25845,-1.7642063
16770,XLOC_021524,0,0.0924357,-1.4728532
16771,XLOC_021525,0,0.0,-2.4917598
16772,XLOC_021526,0,0.785863,-1.8421369
16773,XLOC_021527,0,0.0192044,-2.4917598
16774,XLOC_021528,1,10.2388,-0.593746
16775,XLOC_021529,1,238.224,-0.66891104
16776,XLOC_021530,1,8.21964,-1.3852592
16777,XLOC_021531,0,0.347481,-1.3852592
16778,XLOC_021532,1,153.647,-1.4314969
16779,XLOC_021533,1,1.15204,-1.4314969
16780,XLOC_021535,1,13.8586,-1.6351687
16781,XLOC_021537,0,0.0,-2.4917598
16782,XLOC_021538,0,0.0,-2.4917598
16783,XLOC_021539,0,0.0148074,-2.4917598
16784,XLOC_021540,0,0.0,-2.4917598
16785,XLOC_021541,1,2.68841,-2.172236
16786,XLOC_021542,1,7.64859,-1.4927783
16787,XLOC_021543,1,4.74704,-0.27736178
16788,XLOC_021544,1,3.77036,-0.27736178
16789,XLOC_021547,0,0.0,-2.4917598
16790,XLOC_021548,1,10.1682,-0.7714733
16791,XLOC_021549,0,0.805096,-1.0154362
16792,XLOC_021550,0,0.0,-1.0154362
16793,XLOC_021551,0,0.0,-1.0154362
16794,XLOC_021552,1,3.05949,-1.499849
16795,XLOC_021553,1,8.47793,-1.507858
16796,XLOC_021554,0,0.277901,-2.4917598
16797,XLOC_021556,0,0.252595,-1.1459626
16798,XLOC_021557,1,7.96651,-2.0093167
16799,XLOC_021559,1,10.0025,-1.8421777
16800,XLOC_021562,1,2.22872,-1.9949989
16801,XLOC_021563,1,41.2146,-0.67482036
16802,XLOC_021565,0,0.0,-2.4917598
16803,XLOC_021566,1,24.0243,-0.4738116
16804,XLOC_021570,1,49.8071,-0.40395853
16805,XLOC_021571,0,0.0,-2.4917598
16806,XLOC_021575,0,0.0148117,-2.4917598
16807,XLOC_021580,0,0.384548,-1.5282831
16808,XLOC_021582,1,23.8205,-0.9937821
16809,XLOC_021583,1,26.1892,-1.1328263
16810,XLOC_021586,0,0.0826366,-2.1085315
16811,XLOC_021587,1,8.05408,-2.077395
16812,XLOC_021588,0,0.0155516,-2.4917598
16813,XLOC_021589,0,0.0,-2.4917598
16814,XLOC_021590,0,0.0,-2.4917598
16815,XLOC_021591,1,7.22676,-0.45215434
16816,XLOC_021592,1,13.6545,-0.4521603
16817,XLOC_021593,0,0.0930758,-1.2029884
16818,XLOC_021595,1,43.3082,-1.1492418
16819,XLOC_021596,0,0.00734836,-2.4917598
16820,XLOC_021599,0,0.00263626,-2.4917598
16821,XLOC_021600,1,15.7146,-1.3486499
16822,XLOC_021601,0,0.0,-2.4917598
16823,XLOC_021602,1,13.9333,-1.2698715
16824,XLOC_021603,0,0.113574,-2.4407706
16825,XLOC_021604,1,4.64859,-2.0537338
16826,XLOC_021605,0,0.114333,-2.4917598
16827,XLOC_021607,0,0.0,-2.4917598
16828,XLOC_021608,0,0.104732,-2.4917598
16829,XLOC_021609,0,0.0263781,-2.4917598
16830,XLOC_021610,0,0.0,-2.4917598
16831,XLOC_021613,1,11.8915,0.05586261
16832,XLOC_021614,0,0.0,-2.3479295
16833,XLOC_021615,1,64.9724,-0.32254797
16834,XLOC_021616,1,20.6311,-1.0388019
16835,XLOC_021617,1,58.1287,-1.4987417
16836,XLOC_021619,0,0.0475073,-2.4917598
16837,XLOC_021620,0,0.0156562,-2.4917598
16838,XLOC_021621,1,12.6518,-1.1606643
16839,XLOC_021622,0,0.73278,-2.4917598
16840,XLOC_021623,0,0.292454,-2.4917598
16841,XLOC_021624,0,0.411595,-2.0202212
16842,XLOC_021625,1,12.0519,-2.0202212
16843,XLOC_021626,0,0.0735366,-2.4917598
16844,XLOC_021627,1,4.94061,-2.2942176
16845,XLOC_021628,0,0.0,-2.4917598
16846,XLOC_021629,0,0.0987718,-2.4917598
16847,XLOC_021630,0,0.0,-2.629607
16848,XLOC_021631,1,2.98029,-0.48881721
16849,XLOC_021632,0,0.0,-0.48881721
16850,XLOC_021633,1,24.0097,-0.43676728
16851,XLOC_021634,0,0.19443,-2.4917598
16852,XLOC_021635,1,6.70068,-0.24767938
16853,XLOC_021636,0,0.233901,-0.24767938
16854,XLOC_021637,0,0.0664854,-0.24767938
16855,XLOC_021638,1,3.71382,-1.7761061
16856,XLOC_021639,1,17.2133,-1.132031
16857,XLOC_021640,0,0.365597,1.3537165
16858,XLOC_021641,0,0.0,-2.4917598
16859,XLOC_021642,1,6.6255,-2.4917598
16860,XLOC_021643,0,0.0,-2.4917598
16861,XLOC_021647,1,9.73291,-0.35952756
16862,XLOC_021648,0,0.0276603,-2.4917598
16863,XLOC_021649,1,2.44808,-2.5283127
16864,XLOC_021650,1,3.15788,-2.5283127
16865,XLOC_021651,1,5.34003,-1.492915
16866,XLOC_021652,1,21.7949,-0.8791799
16867,XLOC_021653,1,322.11,0.26904082
16868,XLOC_021654,0,0.0,0.26904082
16869,XLOC_021655,0,0.00751281,-2.4917598
16870,XLOC_021656,1,1.57644,-2.4917598
16871,XLOC_021657,0,0.0620266,-2.4917598
16872,XLOC_021658,1,2.24424,-2.3007526
16873,XLOC_021659,1,1146.16,-2.4917598
16874,XLOC_021661,1,3.20745,0.14936227
16875,XLOC_021662,0,0.957009,0.14936227
16876,XLOC_021663,1,145.657,-0.8956281
16877,XLOC_021664,0,0.0680929,-2.5927393
16878,XLOC_021665,1,6.31848,-1.4399801
16879,XLOC_021666,1,3.1464,-0.66501045
16880,XLOC_021667,1,57.1242,-0.4055949
16881,XLOC_021668,1,3.65291,-0.69785464
16882,XLOC_021669,0,0.0,-2.4917598
16883,XLOC_021670,0,0.103919,-0.9694736
16884,XLOC_021671,0,0.0,-2.4917598
16885,XLOC_021672,0,0.0426991,-2.4917598
16886,XLOC_021674,0,0.0,-2.5818608
16887,XLOC_021675,1,31.4353,-2.1282084
16888,XLOC_021676,1,4.15212,-1.6868368
16889,XLOC_021677,0,0.0,-1.6868368
16890,XLOC_021678,0,0.0,-2.4917598
16891,XLOC_021679,0,0.0,-2.1727788
16892,XLOC_021680,0,0.0,-2.1727788
16893,XLOC_021681,0,0.0,-2.1727788
16894,XLOC_021682,0,0.0,-2.1727788
16895,XLOC_021683,0,0.0,-2.2933855
16896,XLOC_021684,0,0.0410429,-1.9951345
16897,XLOC_021685,1,10.7009,-1.0709205
16898,XLOC_021686,1,13.2459,-1.2369454
16899,XLOC_021687,0,0.135684,-1.2369454
16900,XLOC_021688,1,15.7976,-2.4917598
16901,XLOC_021689,1,78.8657,-0.63447803
16902,XLOC_021690,1,1.98381,-2.4917598
16903,XLOC_021691,1,1.84594,-0.33317417
16904,XLOC_021692,1,13.7025,-1.230801
16905,XLOC_021693,0,0.0,-2.4917598
16906,XLOC_021696,1,7.37028,0.1885659
16907,XLOC_021697,1,3.23535,-2.4917598
16908,XLOC_021698,1,27.0976,-0.88446957
16909,XLOC_021699,1,7.72854,-1.6786966
16910,XLOC_021700,1,13.7565,-0.9601691
16911,XLOC_021701,1,27.2798,-1.1816634
16912,XLOC_021702,1,21.088,-1.0428216
16913,XLOC_021703,0,0.0,-2.4917598
16914,XLOC_021704,1,6.16881,-2.4917598
16915,XLOC_021705,0,0.821348,-0.74027604
16916,XLOC_021706,1,17.276,-1.7859473
16917,XLOC_021707,1,6.6182,-1.7859473
16918,XLOC_021708,1,6.2146,-1.7859473
