chromosome_name,start,end,gene_id,E066,strand,label,external_gene_name,start_position,end_position,tss,chrom,chromStart,chromEnd,name,score,strand_peak,signalValue,pValue,qValue,peak,startBucket,endBucket
chr1,228669762,228679762,ENSG00000168159,32.569,1,1,RNF187,228674762,228683467,228674762,chr1,228675894,228677450,Rank_9560,268,.,9.2909,26.83966,23.56431,384,61.32,76.88
chr1,228669762,228679762,ENSG00000168159,32.569,1,1,RNF187,228674762,228683467,228674762,chr1,228673053,228674552,Rank_136210,59,.,3.41604,5.9798,4.26586,1331,32.91,47.9
chr1,228669762,228679762,ENSG00000168159,32.569,1,1,RNF187,228674762,228683467,228674762,chr1,228677853,228678329,Rank_173905,47,.,3.01415,4.72942,3.12989,26,80.91,85.67
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42749913,42750949,Rank_31853,170,.,6.22925,17.00002,14.43308,685,28.38,38.74
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42753369,42754340,Rank_50485,131,.,6.39945,13.12915,10.85243,207,62.94,72.65
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42755448,42755900,Rank_94787,82,.,4.75337,8.29937,6.39928,78,83.73,88.25
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42749206,42749621,Rank_97038,80,.,4.01887,8.03289,6.14371,162,21.31,25.46
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42748945,42749134,Rank_146269,55,.,3.42462,5.54925,3.86968,56,18.7,20.59
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42748460,42748712,Rank_172889,47,.,2.84726,4.73347,3.13073,216,13.85,16.37
chr8,42747075,42757075,ENSG00000168172,2.224,1,-1,HOOK3,42752075,42885682,42752075,chr8,42754589,42755382,Rank_228044,28,.,2.01049,2.82474,1.43124,343,75.14,83.07
chr14,55513349,55523349,ENSG00000168175,21.875,1,1,MAPK1IP1L,55518349,55536910,55518349,chr14,55517496,55517928,Rank_43027,144,.,6.88139,14.44113,12.06528,233,41.47,45.79
chr14,55513349,55523349,ENSG00000168175,21.875,1,1,MAPK1IP1L,55518349,55536910,55518349,chr14,55519065,55520554,Rank_45151,140,.,6.93521,14.09874,11.75254,521,57.16,72.05
chr14,55513349,55523349,ENSG00000168175,21.875,1,1,MAPK1IP1L,55518349,55536910,55518349,chr14,55521924,55522218,Rank_142431,58,.,3.96298,5.80356,4.11155,202,85.75,88.69
chr14,55513349,55523349,ENSG00000168175,21.875,1,1,MAPK1IP1L,55518349,55536910,55518349,chr14,55522463,55522690,Rank_189643,41,.,3.24809,4.19542,2.64192,67,91.14,93.41
chr14,55513349,55523349,ENSG00000168175,21.875,1,1,MAPK1IP1L,55518349,55536910,55518349,chr14,55520948,55521208,Rank_216769,34,.,2.90733,3.47845,2.0134,107,75.99,78.59
chr10,74028678,74038678,ENSG00000168209,16.408,1,1,DDIT4,74033678,74035794,74033678,chr10,74034462,74036716,Rank_14129,236,.,8.31148,23.63569,20.58669,897,57.84,80.38
chr10,74028678,74038678,ENSG00000168209,16.408,1,1,DDIT4,74033678,74035794,74033678,chr10,74032146,74032717,Rank_112865,70,.,3.14113,7.01607,5.21277,411,34.68,40.39
chr10,74028678,74038678,ENSG00000168209,16.408,1,1,DDIT4,74033678,74035794,74033678,chr10,74032769,74033330,Rank_125458,64,.,3.15875,6.44986,4.69837,168,40.91,46.52
chr6,70502003,70512003,ENSG00000168216,59.585,-1,1,LMBRD1,70385694,70507003,70507003,chr6,70503832,70505615,Rank_13812,238,.,9.49571,23.86182,20.79927,1079,18.29,36.12
chr6,70502003,70512003,ENSG00000168216,59.585,-1,1,LMBRD1,70385694,70507003,70507003,chr6,70507088,70507409,Rank_57442,120,.,4.6896,12.06223,9.86493,155,50.85,54.06
chr6,70502003,70512003,ENSG00000168216,59.585,-1,1,LMBRD1,70385694,70507003,70507003,chr6,70499487,70503643,Rank_2894,364,.,12.4776,36.44182,32.49788,2324,-25.16,16.4
chr4,25309407,25319407,ENSG00000168228,1.563,1,-1,ZCCHC4,25314407,25372005,25314407,chr4,25314693,25315697,Rank_50574,131,.,4.59454,13.10563,10.82943,488,52.86,62.9
chr4,25309407,25319407,ENSG00000168228,1.563,1,-1,ZCCHC4,25314407,25372005,25314407,chr4,25313698,25313953,Rank_200945,39,.,2.96973,3.91507,2.39278,148,42.91,45.46
chr14,52729431,52739431,ENSG00000168229,0.443,1,-1,PTGDR,52734431,52743442,52734431,chr14,52734129,52735207,Rank_62748,112,.,6.04569,11.28823,9.14828,487,46.98,57.76
chr14,52729431,52739431,ENSG00000168229,0.443,1,-1,PTGDR,52734431,52743442,52734431,chr14,52735313,52735516,Rank_159013,52,.,3.75859,5.23025,3.58993,41,58.82,60.85
chr18,21567737,21577737,ENSG00000168234,50.639,1,1,TTC39C,21572737,21715574,21572737,chr18,21572681,21573082,Rank_44840,141,.,6.5063,14.17357,11.82211,121,49.44,53.45
chr18,21567737,21577737,ENSG00000168234,50.639,1,1,TTC39C,21572737,21715574,21572737,chr18,21572067,21572604,Rank_96564,80,.,4.01887,8.03289,6.14371,386,43.3,48.67
chr18,21567737,21577737,ENSG00000168234,50.639,1,1,TTC39C,21572737,21715574,21572737,chr18,21577672,21578020,Rank_138703,58,.,4.01571,5.89102,4.18566,186,99.35,102.83
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52322434,52323864,Rank_5872,307,.,10.32781,30.79424,27.24386,310,63.29,77.59
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52319900,52321402,Rank_16748,224,.,8.76936,22.45673,19.50554,1199,37.95,52.97
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52317986,52319845,Rank_28175,180,.,8.0759,18.03154,15.39347,151,18.81,37.4
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52315818,52316933,Rank_55849,122,.,5.94054,12.27278,10.0585,263,-2.87,8.28
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52324708,52325566,Rank_91892,84,.,3.85217,8.45406,6.53776,457,86.03,94.61
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52322158,52322397,Rank_125907,64,.,4.01798,6.40878,4.65921,82,60.53,62.92
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52317050,52317799,Rank_207780,36,.,2.51229,3.67209,2.17339,352,9.45,16.94
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52324186,52324356,Rank_223828,30,.,2.41132,3.06,1.63092,65,80.81,82.51
chr3,52316105,52326105,ENSG00000168237,107.734,1,1,GLYCTK,52321105,52329272,52321105,chr3,52325630,52330956,Rank_1820,397,.,11.82592,39.74825,35.56345,1305,95.25,148.51
chr6,26268144,26278144,ENSG00000168242,0.224,1,-1,HIST1H2BI,26273144,26273622,26273144,chr6,26273296,26273501,Rank_137160,59,.,3.41604,5.9798,4.26586,104,51.52,53.57
chr6,26268144,26278144,ENSG00000168242,0.224,1,-1,HIST1H2BI,26273144,26273622,26273144,chr6,26273960,26274247,Rank_172808,47,.,2.84726,4.73347,3.13073,119,58.16,61.03
chr6,26268144,26278144,ENSG00000168242,0.224,1,-1,HIST1H2BI,26273144,26273622,26273144,chr6,26274284,26274463,Rank_175021,47,.,3.01415,4.72942,3.12989,39,61.4,63.19
chr6,26268144,26278144,ENSG00000168242,0.224,1,-1,HIST1H2BI,26273144,26273622,26273144,chr6,26271295,26271566,Rank_190514,41,.,2.67977,4.19026,2.63728,84,31.51,34.22
chr6,26268144,26278144,ENSG00000168242,0.224,1,-1,HIST1H2BI,26273144,26273622,26273144,chr6,26273700,26273896,Rank_201550,38,.,2.84965,3.87495,2.35515,37,55.56,57.52
chr6,26268144,26278144,ENSG00000168242,0.224,1,-1,HIST1H2BI,26273144,26273622,26273144,chr6,26272625,26272795,Rank_206707,36,.,2.84015,3.6913,2.1896,80,44.81,46.51
chr1,235809054,235819054,ENSG00000168243,0.04,-1,-1,GNG4,235710987,235814054,235814054,chr1,235811649,235813381,Rank_17323,219,.,8.26225,21.96155,19.03436,880,25.95,43.27
chr1,235809054,235819054,ENSG00000168243,0.04,-1,-1,GNG4,235710987,235814054,235814054,chr1,235813700,235814558,Rank_44363,142,.,7.0275,14.26293,11.90524,307,46.46,55.04
chr5,171706075,171716075,ENSG00000168246,8.265,-1,1,UBTD2,171636644,171711075,171711075,chr5,171708109,171710253,Rank_50297,132,.,6.22342,13.21363,10.93244,1317,20.34,41.78
chr5,171706075,171716075,ENSG00000168246,8.265,-1,1,UBTD2,171636644,171711075,171711075,chr5,171711511,171711998,Rank_65716,109,.,5.27321,10.9749,8.8576,318,54.36,59.23
chr5,171706075,171716075,ENSG00000168246,8.265,-1,1,UBTD2,171636644,171711075,171711075,chr5,171707605,171707989,Rank_159065,52,.,3.75859,5.23025,3.58993,76,15.3,19.14
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40166932,40168893,Rank_4605,328,.,11.31531,32.82557,29.13505,1165,85.32,104.93
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40162349,40164268,Rank_49922,132,.,6.69285,13.23716,10.95278,536,39.49,58.68
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40161435,40161938,Rank_83224,91,.,5.05046,9.15958,7.18745,147,30.35,35.38
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40165310,40165529,Rank_93310,83,.,4.4532,8.35549,6.44835,151,69.1,71.29
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40165636,40165806,Rank_147515,54,.,3.51547,5.49703,3.81916,30,72.36,74.06
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40164810,40165076,Rank_171811,47,.,3.47746,4.76969,3.16588,199,64.1,66.76
chr17,40158400,40168400,ENSG00000168256,8.365,1,1,NKIRAS2,40163400,40177659,40163400,chr17,40161063,40161233,Rank_182218,44,.,3.08712,4.49164,2.91605,108,26.63,28.33
chr17,40168394,40178394,ENSG00000168259,39.508,-1,1,DNAJC7,40128451,40173394,40173394,chr17,40166932,40168893,Rank_4605,328,.,11.31531,32.82557,29.13505,1165,-14.62,4.99
chr17,40168394,40178394,ENSG00000168259,39.508,-1,1,DNAJC7,40128451,40173394,40173394,chr17,40169934,40170644,Rank_17999,216,.,7.23396,21.66617,18.75768,301,15.4,22.5
chr17,40168394,40178394,ENSG00000168259,39.508,-1,1,DNAJC7,40128451,40173394,40173394,chr17,40174547,40177704,Rank_1027,441,.,11.45378,44.13221,39.65128,1587,61.53,93.1
chr17,40168394,40178394,ENSG00000168259,39.508,-1,1,DNAJC7,40128451,40173394,40173394,chr17,40172444,40173846,Rank_6802,297,.,8.84151,29.73333,26.264,884,40.5,54.52
chr9,2712502,2722502,ENSG00000168263,0.0,1,-1,KCNV2,2717502,2730037,2717502,chr9,2720891,2721061,Rank_217860,33,.,2.83007,3.35622,1.8951,108,83.89,85.59
chr9,2712502,2722502,ENSG00000168263,0.0,1,-1,KCNV2,2717502,2730037,2717502,chr9,2719622,2720729,Rank_71841,102,.,4.6217,10.27289,8.2097,706,71.2,82.27
chr1,234740271,234750271,ENSG00000168264,49.438,-1,1,IRF2BP2,234740015,234745271,234745271,chr1,234747384,234748400,Rank_37267,155,.,6.15513,15.56592,13.10201,438,71.13,81.29
chr1,234740271,234750271,ENSG00000168264,49.438,-1,1,IRF2BP2,234740015,234745271,234745271,chr1,234743006,234743357,Rank_74519,99,.,4.79447,9.99706,7.96142,99,27.35,30.86
chr1,234740271,234750271,ENSG00000168264,49.438,-1,1,IRF2BP2,234740015,234745271,234745271,chr1,234740370,234740750,Rank_144972,55,.,3.83457,5.58941,3.90615,300,0.99,4.79
chr1,234740271,234750271,ENSG00000168264,49.438,-1,1,IRF2BP2,234740015,234745271,234745271,chr1,234741378,234741571,Rank_200064,39,.,3.09518,3.94766,2.42398,36,11.07,13.0
chr1,234740271,234750271,ENSG00000168264,49.438,-1,1,IRF2BP2,234740015,234745271,234745271,chr1,234741050,234741340,Rank_212909,35,.,2.76216,3.55539,2.07439,71,7.79,10.69
chr1,234740271,234750271,ENSG00000168264,49.438,-1,1,IRF2BP2,234740015,234745271,234745271,chr1,234748655,234750579,Rank_5039,321,.,8.89868,32.10394,28.46722,616,83.84,103.08
chr10,23476256,23486256,ENSG00000168267,0.0,1,-1,PTF1A,23481256,23483181,23481256,chr10,23481227,23481804,Rank_36325,158,.,7.66339,15.84197,13.36263,309,49.71,55.48
chr10,23476256,23486256,ENSG00000168267,0.0,1,-1,PTF1A,23481256,23483181,23481256,chr10,23483804,23484460,Rank_63855,111,.,5.94446,11.11106,8.98269,247,75.48,82.04
chr10,23476256,23486256,ENSG00000168267,0.0,1,-1,PTF1A,23481256,23483181,23481256,chr10,23480687,23481033,Rank_117422,69,.,4.46777,6.90804,5.1232,257,44.31,47.77
chr10,23476256,23486256,ENSG00000168267,0.0,1,-1,PTF1A,23481256,23483181,23481256,chr10,23481964,23482363,Rank_119224,67,.,4.35035,6.71185,4.93535,333,57.08,61.07
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52571236,52572554,Rank_9375,269,.,8.38951,26.99605,23.71084,798,71.66,84.84
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52572768,52573648,Rank_66379,109,.,4.1638,10.94932,8.84384,167,86.98,95.78
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52573958,52574271,Rank_69417,105,.,5.40059,10.50018,8.42212,157,98.88,102.01
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52570766,52571033,Rank_75979,97,.,4.40187,9.76993,7.74706,106,66.96,69.63
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52569829,52570433,Rank_110951,71,.,3.5172,7.13269,5.31817,502,57.59,63.63
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52568247,52568773,Rank_130365,62,.,3.76658,6.20494,4.46705,241,41.77,47.03
chr3,52564070,52574070,ENSG00000168268,1.553,-1,-1,NT5DC2,52558386,52569070,52569070,chr3,52567333,52567514,Rank_150512,54,.,3.60847,5.43631,3.77103,119,32.63,34.44
chr3,52563029,52573029,ENSG00000168273,12.63,1,1,SMIM4,52568029,52613253,52568029,chr3,52571236,52572554,Rank_9375,269,.,8.38951,26.99605,23.71084,798,82.07,95.25
chr3,52563029,52573029,ENSG00000168273,12.63,1,1,SMIM4,52568029,52613253,52568029,chr3,52572768,52573648,Rank_66379,109,.,4.1638,10.94932,8.84384,167,97.39,106.19
chr3,52563029,52573029,ENSG00000168273,12.63,1,1,SMIM4,52568029,52613253,52568029,chr3,52570766,52571033,Rank_75979,97,.,4.40187,9.76993,7.74706,106,77.37,80.04
chr3,52563029,52573029,ENSG00000168273,12.63,1,1,SMIM4,52568029,52613253,52568029,chr3,52569829,52570433,Rank_110951,71,.,3.5172,7.13269,5.31817,502,68.0,74.04
chr3,52563029,52573029,ENSG00000168273,12.63,1,1,SMIM4,52568029,52613253,52568029,chr3,52568247,52568773,Rank_130365,62,.,3.76658,6.20494,4.46705,241,52.18,57.44
chr3,52563029,52573029,ENSG00000168273,12.63,1,1,SMIM4,52568029,52613253,52568029,chr3,52567333,52567514,Rank_150512,54,.,3.60847,5.43631,3.77103,119,43.04,44.85
chr6,26212165,26222165,ENSG00000168274,4.461,1,1,HIST1H2AE,26217165,26217711,26217165,chr6,26215158,26216861,Rank_11692,254,.,10.00929,25.40572,22.24328,723,29.93,46.96
chr6,26212165,26222165,ENSG00000168274,4.461,1,1,HIST1H2AE,26217165,26217711,26217165,chr6,26217411,26218500,Rank_63663,112,.,5.056,11.23226,9.1006,346,52.46,63.35
chr6,26212165,26222165,ENSG00000168274,4.461,1,1,HIST1H2AE,26217165,26217711,26217165,chr6,26214722,26214896,Rank_219062,33,.,2.80031,3.30899,1.85308,17,25.57,27.31
chr1,234504202,234514202,ENSG00000168275,28.474,1,1,COA6,234509202,234519795,234509202,chr1,234509937,234510691,Rank_3150,357,.,10.92366,35.7987,31.90233,363,57.35,64.89
chr1,234504202,234514202,ENSG00000168275,28.474,1,1,COA6,234509202,234519795,234509202,chr1,234507090,234508573,Rank_19727,210,.,8.85171,21.00717,18.15398,1133,28.88,43.71
chr1,234504202,234514202,ENSG00000168275,28.474,1,1,COA6,234509202,234519795,234509202,chr1,234510981,234511309,Rank_117740,68,.,4.2663,6.84527,5.06173,89,67.79,71.07
chr2,149627819,149637819,ENSG00000168280,0.413,1,-1,KIF5C,149632819,149883273,149632819,chr2,149632969,149633478,Rank_60551,116,.,6.27004,11.67759,9.51356,345,51.5,56.59
chr2,149627819,149637819,ENSG00000168280,0.413,1,-1,KIF5C,149632819,149883273,149632819,chr2,149634333,149634761,Rank_86183,87,.,5.22504,8.79502,6.84223,168,65.14,69.42
chr2,149627819,149637819,ENSG00000168280,0.413,1,-1,KIF5C,149632819,149883273,149632819,chr2,149633590,149634099,Rank_100879,77,.,3.68469,7.78396,5.91912,339,57.71,62.8
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50083898,50084254,Rank_112366,70,.,4.37907,7.04085,5.23473,197,14.09,17.65
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50084337,50084831,Rank_191601,41,.,3.01326,4.17014,2.6199,373,18.48,23.42
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50084992,50085290,Rank_209430,36,.,3.00578,3.63352,2.14264,137,25.03,28.01
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50088467,50089520,Rank_19596,210,.,8.61549,21.09192,18.23372,642,59.78,70.31
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50090526,50091538,Rank_34557,163,.,7.42843,16.35791,13.84527,867,80.37,90.49
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50085950,50086712,Rank_87377,87,.,4.21981,8.76005,6.81517,493,34.61,42.23
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50092260,50092439,Rank_106463,74,.,4.45629,7.46499,5.62932,104,97.71,99.5
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50089786,50090399,Rank_124543,65,.,3.34972,6.50106,4.74511,440,72.97,79.1
chr14,50082489,50092489,ENSG00000168282,22.036,1,1,MGAT2,50087489,50090198,50087489,chr14,50091636,50091890,Rank_149267,54,.,3.77343,5.48684,3.81782,133,91.47,94.01
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22608439,22609199,Rank_13485,240,.,8.77864,24.0972,21.02066,555,32.99,40.59
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22606267,22606603,Rank_15227,230,.,9.38371,23.09089,20.08647,166,11.27,14.63
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22606643,22607075,Rank_29405,176,.,7.86132,17.63751,15.02641,241,15.03,19.35
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22609238,22609416,Rank_101554,77,.,4.26879,7.7009,5.84124,28,40.98,42.76
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22605802,22606185,Rank_139619,58,.,3.18223,5.88999,4.18566,183,6.62,10.45
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22607226,22607396,Rank_175388,47,.,3.44069,4.70886,3.11592,127,20.86,22.56
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22608191,22608362,Rank_183142,44,.,3.26794,4.42098,2.84882,76,30.51,32.22
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22612898,22614341,Rank_11371,255,.,9.80383,25.5923,22.41723,894,77.58,92.01
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22612157,22612854,Rank_23801,194,.,7.53316,19.43817,16.69713,275,70.17,77.14
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22611187,22612120,Rank_24447,192,.,7.92072,19.23395,16.50913,594,60.47,69.8
chr10,22605140,22615140,ENSG00000168283,26.14,1,1,BMI1,22610140,22620413,22610140,chr10,22614829,22615531,Rank_30992,172,.,6.92719,17.22873,14.64917,280,96.89,103.91
chr16,67871213,67881213,ENSG00000168286,20.279,1,1,THAP11,67876213,67878097,67876213,chr16,67876847,67878742,Rank_2981,361,.,10.55166,36.19727,32.2682,608,56.34,75.29
chr16,67871213,67881213,ENSG00000168286,20.279,1,1,THAP11,67876213,67878097,67876213,chr16,67876504,67876790,Rank_88964,87,.,4.80901,8.71896,6.78488,138,52.91,55.77
chr16,67871213,67881213,ENSG00000168286,20.279,1,1,THAP11,67876213,67878097,67876213,chr16,67875574,67875882,Rank_204972,37,.,2.44085,3.78662,2.27872,80,43.61,46.69
chr16,67871213,67881213,ENSG00000168286,20.279,1,1,THAP11,67876213,67878097,67876213,chr16,67878854,67880387,Rank_218,554,.,17.73441,55.45837,50.18372,1034,76.41,91.74
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150439956,150442348,Rank_12383,247,.,9.65213,24.72657,21.59947,1367,6.26,30.18
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150444696,150445304,Rank_45480,139,.,6.19668,13.98751,11.64546,195,53.66,59.74
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150439089,150439783,Rank_81606,92,.,4.771,9.29408,7.30687,461,-2.41,4.53
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150442418,150443051,Rank_81607,92,.,4.771,9.29408,7.30687,296,30.88,37.21
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150444384,150444627,Rank_124170,65,.,3.79953,6.51914,4.76123,95,50.54,52.97
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150445479,150445896,Rank_143327,57,.,3.78608,5.74816,4.05934,174,61.49,65.66
chr2,150439330,150449330,ENSG00000168288,116.916,-1,1,MMADHC,150426148,150444330,150444330,chr2,150446084,150446254,Rank_212377,35,.,2.86999,3.57822,2.09691,105,67.54,69.24
chr3,58414584,58424584,ENSG00000168291,34.896,-1,1,PDHB,58413357,58419584,58419584,chr3,58419727,58420439,Rank_13992,238,.,8.9092,23.82072,20.7629,216,51.43,58.55
chr3,58414584,58424584,ENSG00000168291,34.896,-1,1,PDHB,58413357,58419584,58419584,chr3,58418356,58419119,Rank_34572,163,.,7.42843,16.35791,13.84527,524,37.72,45.35
chr3,58414584,58424584,ENSG00000168291,34.896,-1,1,PDHB,58413357,58419584,58419584,chr3,58417552,58418176,Rank_69385,105,.,5.60062,10.50145,8.42293,454,29.68,35.92
chr3,58414584,58424584,ENSG00000168291,34.896,-1,1,PDHB,58413357,58419584,58419584,chr3,58420756,58421285,Rank_105621,75,.,4.67566,7.54831,5.70844,383,61.72,67.01
chr3,58313607,58323607,ENSG00000168297,4.77,1,1,PXK,58318607,58411748,58318607,chr3,58319215,58321690,Rank_9215,272,.,10.9976,27.23264,23.93622,641,56.08,80.83
chr3,58313607,58323607,ENSG00000168297,4.77,1,1,PXK,58318607,58411748,58318607,chr3,58318039,58318504,Rank_48725,135,.,5.42547,13.51125,11.20708,350,44.32,48.97
chr3,58313607,58323607,ENSG00000168297,4.77,1,1,PXK,58318607,58411748,58318607,chr3,58322519,58322704,Rank_187972,42,.,3.30248,4.283,2.72274,83,89.12,90.97
chr3,58313607,58323607,ENSG00000168297,4.77,1,1,PXK,58318607,58411748,58318607,chr3,58316507,58316677,Rank_203424,38,.,3.13502,3.83598,2.319,102,29.0,30.7
chr6,26151559,26161559,ENSG00000168298,1.266,1,-1,HIST1H1E,26156559,26157343,26156559,chr6,26159559,26160739,Rank_42701,145,.,5.39271,14.55893,12.17848,905,80.0,91.8
chr6,26151559,26161559,ENSG00000168298,1.266,1,-1,HIST1H1E,26156559,26157343,26156559,chr6,26155551,26156040,Rank_73554,101,.,5.02211,10.12407,8.07298,335,39.92,44.81
chr6,26151559,26161559,ENSG00000168298,1.266,1,-1,HIST1H1E,26156559,26157343,26156559,chr6,26157014,26157804,Rank_110076,71,.,3.75787,7.19548,5.378,673,54.55,62.45
chr6,26151559,26161559,ENSG00000168298,1.266,1,-1,HIST1H1E,26156559,26157343,26156559,chr6,26160845,26161151,Rank_167595,48,.,3.39459,4.84098,3.2236,123,92.86,95.92
chr8,52806735,52816735,ENSG00000168300,9.787,-1,1,PCMTD1,52730140,52811735,52811735,chr8,52809462,52810551,Rank_9764,267,.,10.7479,26.77762,23.51607,309,27.27,38.16
chr8,52806735,52816735,ENSG00000168300,9.787,-1,1,PCMTD1,52730140,52811735,52811735,chr8,52812573,52813829,Rank_13597,240,.,9.90744,24.06289,20.98965,558,58.38,70.94
chr8,52806735,52816735,ENSG00000168300,9.787,-1,1,PCMTD1,52730140,52811735,52811735,chr8,52807977,52808432,Rank_107797,73,.,4.57243,7.37276,5.54331,314,12.42,16.97
chr8,52806735,52816735,ENSG00000168300,9.787,-1,1,PCMTD1,52730140,52811735,52811735,chr8,52807621,52807807,Rank_124288,65,.,3.79953,6.51914,4.76123,25,8.86,10.72
chr8,52806735,52816735,ENSG00000168300,9.787,-1,1,PCMTD1,52730140,52811735,52811735,chr8,52809049,52809335,Rank_187275,43,.,3.32102,4.31279,2.75153,119,23.14,26.0
chr8,52806735,52816735,ENSG00000168300,9.787,-1,1,PCMTD1,52730140,52811735,52811735,chr8,52806871,52807130,Rank_219511,32,.,2.61218,3.29132,1.83789,181,1.36,3.95
chr3,58472841,58482841,ENSG00000168301,5.34,1,1,KCTD6,58477841,58488087,58477841,chr3,58473427,58473922,Rank_78143,95,.,4.74942,9.57629,7.56727,350,5.86,10.81
chr3,58472841,58482841,ENSG00000168301,5.34,1,1,KCTD6,58477841,58488087,58477841,chr3,58472712,58473236,Rank_85570,87,.,3.51807,8.79741,6.84422,362,-1.29,3.95
