,y,scores
18220,1,-5.4052825
18221,0,-7.192238
18222,1,-6.526086
18223,1,-5.4250607
18224,0,-6.970554
18225,1,-3.5589166
18226,0,-6.970554
18227,0,-6.224154
18228,1,-5.52708
18229,0,-5.823367
18230,1,-5.823367
18231,1,-5.0380125
18232,0,-6.970554
18233,1,-4.6744313
18234,1,-4.4777927
18235,1,-4.4777927
18236,1,-3.3791373
18237,0,-6.970554
18238,0,-6.970554
18239,1,-3.2034628
18240,1,-6.2684216
18241,0,-3.3090744
18242,1,-6.194079
18243,0,-6.7052994
18244,1,-4.460609
18245,1,-4.971371
18246,1,-2.2858055
18247,1,-3.8625429
18248,1,-4.878989
18249,0,-6.970554
18250,1,-6.656077
18251,1,-6.970554
18252,1,-3.7962742
18253,1,-5.5624166
18254,0,-3.9253778
18255,1,-4.8854923
18256,0,-6.1346917
18257,1,-6.1346917
18258,1,-6.970554
18259,1,-5.9524317
18260,1,-2.0409665
18261,0,-3.0809705
18262,1,-5.175315
18263,0,-6.970554
18264,1,-6.1436415
18265,1,-4.825655
18266,1,-4.825655
18267,1,-6.840049
18268,1,-7.093296
18269,0,-6.970554
18270,1,-6.970554
18271,0,-6.970554
18272,0,-6.970554
18273,1,-2.9673812
18274,1,-5.0845394
18275,0,-5.0176196
18276,1,-4.5623426
18277,1,-4.6702747
18278,0,-6.970554
18279,1,-5.7452183
18280,0,-6.7054825
18281,0,-6.970554
18282,0,-6.970554
18283,1,-4.7340317
18284,1,-6.970554
18285,1,-4.997395
18286,1,-6.970554
18287,0,-6.970554
18288,1,-5.673056
18289,1,-6.1857076
18290,1,-4.454592
18291,0,-6.970554
18292,0,-2.306867
18293,1,-5.2286115
18294,1,-5.072225
18295,0,-6.970554
18296,0,-6.970554
18297,1,-3.5572493
18298,0,-6.970554
18299,1,-4.694363
18300,0,-6.970554
18301,0,-6.8653913
18302,1,-5.5476394
18303,1,-6.5430293
18304,0,-5.0361547
18305,0,-5.0361547
18306,1,-6.3393154
18307,0,-6.7054825
18308,1,-6.0463924
18309,0,-6.970554
18310,0,-6.970554
18311,0,-6.970554
18312,1,-6.970554
18313,0,-6.970554
18314,0,-6.970554
18315,1,-5.9521956
18316,0,-6.970554
18317,0,-4.0450616
18318,1,-6.970554
18319,1,-6.970554
18320,1,-6.970554
18321,0,-6.970554
18322,1,-4.363113
18323,0,-6.970554
18324,1,-5.69014
18325,1,-3.588515
18326,0,-6.7054825
18327,0,-7.172637
18328,0,-6.970554
18329,0,-6.970554
18330,1,-4.9564033
18331,0,-6.970554
18332,0,-0.3800398
18333,1,-5.9716115
18334,0,-2.4031014
18335,1,-5.7783694
18336,0,-5.7783694
18337,1,-4.8237557
18338,1,-6.723401
18339,0,-6.970554
18340,1,-2.1755655
18341,0,-6.970554
18342,1,-1.0277557
18343,1,-3.7052672
18344,1,-5.678737
18345,0,-3.3112242
18346,0,-6.286315
18347,1,-4.2608547
18348,1,-4.5029573
18349,1,-1.4729902
18350,1,-4.5801105
18351,0,-6.970554
18352,0,-5.5217853
18353,1,-4.7691526
18354,1,-3.5753913
18355,1,-6.4561357
18356,1,-5.0607185
18357,1,-3.4232943
18358,1,-6.5148835
18359,0,-6.5148835
18360,0,-6.5148835
18361,0,-6.970554
18362,0,-6.970554
18363,1,-4.980726
18364,1,-0.13641176
18365,1,-6.970554
18366,1,-5.922601
18367,0,-6.11628
18368,0,-6.970554
18369,1,-4.4648924
18370,1,-6.970554
18371,0,-6.970554
18372,1,-3.696597
18373,1,-4.624455
18374,1,-5.71376
18375,0,-6.970554
18376,1,-5.931472
18377,1,-6.119687
18378,0,-6.970554
18379,1,-3.5008347
18380,1,-3.5008347
18381,1,-3.5008347
18382,1,-3.5008347
18383,0,-3.5008347
18384,0,-3.5675251
18385,0,-6.970554
18386,0,-6.970554
18387,0,-6.970554
18388,0,-6.970554
18389,0,-5.5876417
18390,0,-5.5876417
18391,0,-6.970554
18392,0,-6.970554
18393,0,-6.970554
18394,0,-6.970554
18395,0,-6.3958445
18396,1,-4.817049
18397,1,-2.6525574
18398,0,-6.970554
18399,0,-6.970554
18400,1,-2.004788
18401,0,-6.970554
18402,0,-6.970554
18403,0,-6.970554
18404,0,-6.970554
18405,0,-6.970554
18406,1,-6.970554
18407,0,-6.970554
18408,0,-6.970554
18409,1,-2.6330068
18410,1,-3.3169134
18411,0,-2.7536392
18412,0,-6.970554
18413,1,-5.3952627
18414,1,-6.2290783
18415,0,-4.1900353
18416,0,-4.1900353
18417,0,-4.1900353
18418,0,-6.970554
18419,0,-6.833753
18420,0,-6.833753
18421,0,-6.833753
18422,0,-0.6208114
18423,0,-6.4012394
18424,0,-6.970554
18425,0,-6.970554
18426,0,-6.970554
18427,0,-6.2712526
18428,0,-6.7447705
18429,0,-6.7447705
18430,0,-6.7447705
18431,0,-6.7447705
18432,0,-6.7447705
18433,0,-0.7575905
18434,0,-6.136169
18435,0,-1.2529074
18436,0,-5.556796
18437,0,-4.5567555
18438,0,-4.5567555
18439,0,-6.970554
18440,0,-6.7054825
18441,0,-6.970554
18442,0,-6.970554
18443,0,-6.970554
18444,0,-6.970554
18445,0,-6.970554
18446,0,-5.166341
18447,0,-5.166341
18448,0,-5.166341
18449,0,-5.166341
18450,0,-5.5425963
18451,0,-6.970554
18452,0,-3.3090744
18453,0,-3.0620995
18454,0,-5.478544
18455,0,-5.478544
18456,0,-6.970554
18457,0,-2.9673812
18458,0,-2.9673812
18459,0,-2.9673812
18460,0,-1.9931929
18461,0,-2.306867
18462,0,-6.419089
18463,0,-5.5119967
18464,0,-5.5119967
18465,0,-6.970554
18466,0,-6.970554
18467,0,-6.970554
18468,0,-6.5148835
18469,0,-6.5148835
18470,0,-6.970554
18471,0,-6.970554
18472,0,-4.4648924
18473,0,-5.162153
18474,0,-5.162153
18475,0,-6.970554
18476,0,-6.970554
18477,0,-3.696597
18478,0,-3.696597
18479,0,-3.5008347
18480,0,-6.970554
18481,0,-2.004788
18482,0,-2.004788
18483,0,-6.970554
18484,0,-6.970554
18485,0,-6.7054825
18486,1,-6.0342264
18487,0,-6.970554
18488,1,-6.822328
18489,1,-6.049467
18490,1,-6.049467
18491,1,-3.9725702
18492,0,-5.0134516
18493,1,-5.0134516
18494,1,-6.437279
18495,0,-6.970554
18496,1,-5.547571
18497,0,-5.147002
18498,1,-6.970554
18499,1,-2.374084
18500,1,-3.0439115
18501,1,-1.1005646
18502,0,-6.970554
18503,0,-4.964942
18504,1,-6.125082
18505,0,-6.970554
18506,0,-4.4811487
18507,1,-6.970554
18508,1,-2.6651382
18509,1,-6.970554
18510,1,-6.970554
18511,0,-6.970554
18512,1,-5.487772
18513,1,-6.970554
18514,0,-3.4934206
18515,1,-5.5340657
18516,0,-6.970554
18517,1,-6.92961
18518,1,-4.098299
18519,1,-2.2122822
18520,1,-3.6733706
18521,1,-4.4886804
18522,1,-4.1740966
18523,0,-6.970554
18524,1,-5.5926375
18525,1,-5.257577
18526,1,-6.970554
18527,1,-2.6113894
18528,0,-6.5749774
18529,0,-6.970554
18530,1,-1.23102
18531,1,-3.6650848
18532,0,-6.970554
18533,1,-5.6630616
18534,0,-6.970554
18535,1,-3.3883088
18536,1,-5.941965
18537,1,-5.527497
18538,0,-6.970554
18539,0,-6.970554
18540,0,-6.970554
18541,1,-2.4552965
18542,0,-6.970554
18543,0,-6.970554
18544,0,-6.970554
18545,1,-3.7819548
18546,1,-6.970554
18547,1,-6.91046
18548,1,-4.130116
18549,1,-3.0543983
18550,0,-6.970554
18551,0,-6.970554
18552,0,-6.970554
18553,1,-5.2123127
18554,1,-4.59911
18555,1,-4.9405937
18556,1,-3.2447386
18557,0,-6.970554
18558,1,-6.970554
18559,1,-6.970554
18560,0,-6.970554
18561,0,-6.970554
18562,0,-6.5749774
18563,0,-6.970554
18564,1,-4.529481
18565,0,-4.529481
18566,0,-6.970554
18567,1,-5.3452897
18568,1,-5.3452897
18569,0,-6.396335
18570,1,-5.442651
18571,1,-5.9902315
18572,1,-6.0305376
18573,0,-6.0305376
18574,0,-6.970554
18575,1,-6.970554
18576,0,-6.970554
18577,0,-6.970554
18578,0,-6.970554
18579,0,-6.970554
18580,0,-6.970554
18581,0,-6.970554
18582,1,-3.8435662
18583,1,-3.8435662
18584,0,-3.8435662
18585,0,-3.8435662
18586,1,-3.8435662
18587,1,-4.013696
18588,0,-6.970554
18589,0,-6.970554
18590,0,-6.970554
18591,1,-6.970554
18592,1,-3.0372012
18593,1,-2.5812678
18594,1,-4.8108997
18595,0,-6.970554
18596,0,-6.970554
18597,0,-6.970554
18598,1,-6.970554
18599,1,-3.4687116
18600,0,-6.970554
18601,1,-5.3558183
18602,1,-1.2206951
18603,1,-6.2630486
18604,1,-4.669956
18605,0,-6.970554
18606,1,-0.73435396
18607,0,-6.970554
18608,0,-6.970554
18609,1,-6.8901277
18610,1,-4.2158194
18611,1,-5.9020963
18612,0,-5.9020963
18613,1,-4.046745
18614,0,-4.046745
18615,0,-6.970554
18616,1,-3.9573095
18617,1,-3.196002
18618,1,-3.513254
18619,1,-2.4115555
18620,1,-5.269551
18621,0,-6.970554
18622,0,-5.0743837
18623,1,-1.9513164
18624,0,-6.970554
18625,0,-6.7054825
18626,0,-6.970554
18627,1,-3.996812
18628,0,-6.970554
18629,0,-6.970554
18630,0,-6.970554
18631,0,-6.970554
18632,0,-5.5735893
18633,0,-6.970554
18634,0,-6.970554
18635,1,-4.498128
18636,1,-5.3783007
18637,1,-6.189879
18638,1,-6.189879
18639,1,-5.4746385
18640,1,-2.858642
18641,0,-2.858642
18642,0,-6.970554
18643,0,-6.970554
18644,0,-6.970554
18645,0,-6.970554
18646,0,-6.970554
18647,1,-5.2700443
18648,1,-5.514899
18649,1,-6.970554
18650,0,-4.446231
18651,1,-4.446231
18652,1,-3.4173472
18653,0,-6.970554
18654,1,-6.970554
18655,1,-5.6246676
18656,1,-2.920219
18657,1,-6.970554
18658,1,-5.8299103
18659,1,-5.4652357
18660,1,-5.4652357
18661,1,-2.7642825
18662,1,-4.493858
18663,0,-6.2653394
18664,0,-6.970554
18665,0,-6.970554
18666,1,-2.346517
18667,1,-2.346517
18668,0,-6.970554
18669,0,-6.7054825
18670,1,-2.6706197
18671,1,-0.3198734
18672,0,-3.4138384
18673,0,-3.4138384
18674,1,-6.970554
18675,0,-6.970554
18676,0,-6.970554
18677,1,-4.7878027
18678,1,-4.164989
18679,0,-4.164989
18680,0,-6.970554
18681,1,-5.129207
18682,1,-4.1438494
18683,1,-3.226182
18684,0,-6.970554
18685,0,-6.8904796
18686,0,-6.970554
18687,1,-6.970554
18688,1,-4.3129735
18689,1,-6.970554
18690,1,-6.970554
18691,0,-6.970554
18692,1,-6.970554
18693,0,-6.636446
18694,1,-4.7899795
18695,1,-6.1377583
18696,1,-5.0437813
18697,0,-6.970554
18698,1,-6.970554
18699,0,-6.970554
18700,0,-6.473188
18701,0,-6.473188
18702,1,-2.2532341
18703,1,-3.5467856
18704,1,-5.57185
18705,0,-2.7071438
18706,1,-2.7071438
18707,1,-6.35668
18708,1,-6.970554
18709,0,-6.970554
18710,1,-2.827215
18711,1,-5.067892
18712,0,-6.970554
18713,1,-2.7732644
18714,1,-6.460803
18715,0,-6.970554
18716,1,-6.0669866
18717,1,-6.970554
18718,1,-6.190303
18719,1,-6.970554
18720,1,-6.970554
18721,0,-6.970554
18722,1,-5.7219806
18723,1,-1.3447007
18724,1,-1.4893931
18725,1,-2.7539756
18726,1,-2.6545534
18727,1,-6.056067
18728,0,-6.970554
18729,0,-6.970554
18730,0,-6.3745723
18731,1,-6.970554
18732,1,-5.585138
18733,1,-2.778853
18734,1,-3.4103758
18735,0,-6.4213805
18736,0,-6.822328
18737,1,-1.6288155
18738,1,-6.644576
18739,0,-6.970554
18740,1,-5.472069
18741,1,-6.184293
18742,0,-4.5911946
18743,1,-4.5911946
18744,0,-6.970554
18745,1,-6.781384
18746,0,-6.781384
18747,1,-3.5137353
18748,1,-3.5137353
18749,1,-3.5137353
18750,1,-3.5137353
18751,1,-3.0481544
18752,1,-4.3043213
18753,1,-2.2142572
18754,0,-0.82031596
18755,1,-5.0044985
18756,1,-3.4782023
18757,1,-5.064826
18758,0,-4.8944635
18759,1,-4.369477
18760,1,-6.6998806
18761,1,-6.6998806
18762,1,-4.2074256
18763,1,-4.134708
18764,1,-6.582557
18765,0,-6.970554
18766,1,-6.970554
18767,1,-1.9534996
18768,0,-6.970554
18769,1,-5.1003547
18770,0,-6.970554
18771,1,-6.92127
18772,1,-1.8912411
18773,1,-4.8027577
18774,1,-1.2938472
18775,1,-4.4541564
18776,1,-6.006076
18777,0,-6.970554
18778,0,-6.970554
18779,0,-6.970554
18780,0,-6.970554
18781,0,-6.970554
18782,1,-4.7797666
18783,1,-4.658986
18784,1,-5.177755
18785,1,-6.571776
18786,1,-4.968752
18787,1,-5.914833
18788,0,-6.970554
18789,0,-6.970554
18790,1,-3.8174667
18791,1,-4.9335985
18792,1,-4.9335985
18793,0,-5.6692505
18794,0,-6.970554
18795,1,-5.00196
18796,0,-5.00196
18797,1,-5.00196
18798,1,-4.013668
18799,1,-4.013668
18800,0,-6.970554
18801,1,-3.4415562
18802,1,-4.7351484
18803,1,-2.446528
18804,0,-1.83548
18805,0,-6.970554
18806,0,-7.093296
18807,1,-3.6502495
18808,0,-3.6502495
18809,1,-3.6502495
18810,0,-6.6273923
18811,1,-1.4138533
18812,1,-6.237173
18813,1,-1.5884311
18814,0,-5.387152
18815,1,-4.0633245
18816,1,-5.046309
18817,0,-6.970554
18818,0,-6.970554
18819,0,-6.3553557
18820,1,-5.5129933
18821,0,-6.970554
18822,0,-7.093296
18823,1,-3.4936066
18824,1,-5.1279826
18825,1,-5.1279826
18826,1,-4.9354553
18827,0,-6.970554
18828,1,-2.9972649
18829,0,-6.970554
18830,0,-6.970554
18831,1,-4.632521
18832,1,-7.093296
18833,0,-6.970554
18834,0,-6.742254
18835,0,-6.236979
18836,0,-6.7054825
18837,0,-6.970554
18838,0,-6.970554
18839,0,-6.970554
18840,0,-6.970554
18841,0,-5.5241456
18842,1,-6.970554
18843,0,-6.970554
18844,1,-5.7111163
18845,0,-5.7111163
18846,0,-5.7111163
18847,0,-6.970554
18848,1,-4.3009043
18849,1,-2.3703513
18850,0,-6.970554
18851,0,-6.970554
18852,1,-2.8090317
18853,0,-5.2522283
18854,0,-6.970554
18855,1,-5.3954287
18856,1,-6.575662
18857,1,-6.822328
18858,1,-0.41437355
18859,1,-3.3381598
18860,1,-3.9740114
18861,0,-6.822328
18862,1,-3.5951307
18863,1,-3.836724
18864,0,-6.970554
18865,0,-6.970554
18866,0,-6.970554
18867,0,-6.970554
18868,0,-5.926542
18869,1,-5.8735085
18870,0,-5.8735085
18871,1,-4.9836855
18872,1,-4.9836855
18873,1,-5.026423
18874,0,-7.172637
18875,1,-3.7002163
18876,0,-6.6743116
18877,1,-3.51964
18878,1,-6.970554
18879,1,-4.666366
18880,1,-3.6279013
18881,0,-6.970554
18882,1,-3.3301954
18883,1,-4.339064
18884,0,-6.970554
18885,0,-6.970554
18886,1,-4.1356945
18887,1,-5.422213
18888,0,-6.970554
18889,1,-6.7569633
18890,1,-5.3733206
18891,1,-6.970554
18892,1,-4.856967
18893,0,-6.970554
18894,1,-3.6391017
18895,0,-6.970554
18896,1,-6.2511654
18897,1,-5.7305117
18898,0,-6.970554
18899,1,-5.766119
18900,0,-6.970554
18901,1,-3.348263
18902,0,-3.348263
18903,0,-3.348263
18904,0,-3.348263
18905,0,-6.970554
18906,0,-6.970554
18907,0,-6.970554
18908,0,-6.970554
18909,0,-6.970554
18910,0,-6.970554
18911,0,-6.840049
18912,0,-6.970554
18913,0,-6.970554
18914,0,-6.970554
18915,0,-6.970554
18916,0,-6.970554
18917,1,-6.970554
18918,1,-6.970554
18919,0,-6.970554
18920,1,-4.5408883
18921,0,-4.5408883
18922,0,-4.5408883
18923,0,-4.5408883
18924,0,-6.970554
18925,0,-6.970554
18926,0,-6.970554
18927,0,-6.970554
18928,0,-6.970554
18929,0,-6.970554
18930,0,-6.970554
18931,0,-6.970554
18932,0,-6.970554
18933,0,-6.970554
18934,0,-6.970554
18935,0,-6.970554
18936,0,-6.970554
18937,0,-6.970554
18938,0,-6.970554
18939,0,-6.970554
18940,0,-6.970554
18941,1,-5.7981086
18942,1,-2.5712087
18943,1,-4.456369
18944,1,-3.714205
18945,1,-4.639082
18946,1,-4.1230035
18947,0,-6.740798
18948,1,-6.740798
18949,1,-5.0132337
18950,1,-6.3390613
18951,1,-5.247932
18952,0,-6.970554
18953,0,-6.970554
18954,0,-6.970554
18955,0,-6.945085
18956,0,-6.970554
18957,0,-6.970554
18958,0,-6.970554
18959,0,-6.970554
18960,1,-6.970554
18961,1,-5.632791
18962,1,-5.632791
18963,1,-6.970554
18964,1,-4.4071894
18965,1,-5.7073107
18966,0,-5.3505645
18967,0,-6.452052
18968,0,-6.970554
18969,1,-5.257576
18970,1,-3.9994066
18971,0,-6.970554
18972,1,-6.114249
18973,1,-6.114249
18974,0,-6.970554
18975,0,-6.970554
18976,0,-6.970554
18977,1,-5.5147185
18978,1,-5.6438494
18979,1,-6.970554
18980,1,-4.001987
18981,0,-5.0449114
18982,1,-2.1773398
18983,1,-6.970554
18984,0,-6.894852
18985,1,-5.0238485
18986,0,-5.0238485
18987,0,-6.970554
18988,1,-6.822328
18989,1,-6.970554
18990,1,-6.1870794
18991,1,-5.0134516
18992,0,-5.0134516
18993,1,-6.437279
18994,1,-5.0084033
18995,1,-6.970554
18996,1,-5.547571
18997,1,-5.147002
18998,1,-5.625243
18999,1,-2.374084
19000,1,-3.0439115
19001,1,-6.2684216
19002,1,-6.970554
19003,0,-6.970554
19004,0,-6.970554
19005,0,-6.970554
19006,0,-6.970554
19007,1,-6.970554
19008,1,-3.4934206
19009,0,-3.4934206
19010,1,-6.970554
19011,1,-6.970554
19012,1,-5.146694
19013,0,-6.970554
19014,1,-3.6760607
19015,1,-4.098299
19016,1,-6.0939975
19017,1,-4.3821287
19018,1,-6.840049
19019,1,-6.840049
19020,0,-6.970554
19021,1,-6.342736
19022,0,-6.970554
19023,1,-6.970554
19024,0,-6.970554
19025,0,-5.257577
19026,1,-6.970554
19027,0,-2.6113894
19028,0,-6.5749774
19029,1,-3.3024874
19030,0,-6.970554
19031,0,-6.970554
19032,0,-6.970554
19033,0,-6.970554
19034,0,-6.970554
19035,0,-6.970554
19036,0,-3.6366901
19037,0,-6.970554
19038,1,-1.6951249
19039,1,-6.970554
19040,0,-6.970554
19041,1,-4.0680685
19042,0,-6.970554
19043,0,-6.970554
19044,0,-6.970554
19045,1,-5.195664
19046,0,-5.195664
19047,0,-6.970554
19048,0,-6.970554
19049,0,-6.840049
19050,1,-6.970554
19051,1,-5.028163
19052,0,-6.970554
19053,0,-6.970554
19054,1,-4.8086886
19055,1,-5.6692505
19056,1,-4.130116
19057,1,-3.060012
19058,1,-6.970554
19059,1,-6.779955
19060,1,-6.095343
19061,1,-6.146547
19062,0,-6.970554
19063,1,-4.59911
19064,0,-6.970554
19065,1,-6.970554
19066,0,-6.5426874
19067,1,-6.970554
19068,1,-6.970554
19069,1,-6.970554
19070,0,-6.970554
19071,0,-6.970554
19072,0,-6.5749774
19073,0,-6.428212
19074,1,-5.5837555
19075,0,-4.529481
19076,1,-5.3452897
19077,1,-5.3452897
19078,1,-6.342736
19079,1,-6.428172
19080,0,-4.334252
19081,1,-6.970554
19082,1,-6.970554
19083,0,-6.970554
19084,0,-6.970554
19085,0,-6.970554
19086,0,-6.970554
19087,1,-5.0877814
19088,0,-3.8435662
19089,1,-3.8435662
19090,1,-3.8435662
19091,1,-3.8435662
19092,1,-6.735418
19093,1,-6.970554
19094,1,-6.779955
19095,0,-6.970554
19096,1,-5.4191422
19097,1,-3.0372012
19098,1,-4.8108997
19099,0,-6.970554
19100,0,-6.970554
19101,0,-6.970554
19102,0,-6.970554
19103,0,-6.970554
19104,0,-6.970554
19105,1,-6.970554
19106,0,-6.970554
19107,1,-1.1247194
19108,0,-6.970554
19109,0,-6.970554
19110,1,-5.236215
19111,1,-0.66820997
19112,0,-6.970554
19113,1,-6.8901277
19114,1,-5.7457066
19115,1,-5.9020963
19116,1,-5.9020963
19117,0,-4.046745
19118,1,-4.6646113
19119,1,-6.8366814
19120,0,-6.970554
19121,0,-6.970554
19122,0,-6.970554
19123,1,-4.2274036
19124,1,-4.3691635
19125,1,-6.779955
19126,1,-4.1720634
19127,1,-3.4068766
19128,0,-6.970554
19129,0,-5.269551
19130,0,-6.970554
19131,1,-6.2342057
19132,0,-6.2342057
19133,1,-6.2342057
19134,0,-6.2342057
19135,0,-6.970554
19136,1,-6.779955
19137,0,-6.7054825
19138,1,-6.7054825
19139,0,-6.970554
19140,0,-6.970554
19141,0,-6.970554
19142,1,-5.1875725
19143,1,-5.5735893
19144,1,-6.982038
19145,1,-6.682909
19146,1,-5.640064
19147,1,-4.498128
19148,0,-4.498128
19149,0,-4.498128
19150,1,-6.342736
19151,0,-6.970554
19152,1,-2.858642
19153,0,-6.970554
19154,1,-6.466434
19155,0,-6.970554
19156,0,-6.970554
19157,0,-6.970554
19158,1,-4.957096
19159,1,-4.446231
19160,1,-6.970554
19161,1,-2.8545845
19162,1,-5.8299103
19163,0,-5.4652357
19164,1,-5.4652357
19165,1,-4.2161713
19166,0,-6.970554
19167,0,-6.970554
19168,1,-2.346517
19169,1,-6.970554
19170,1,-6.1725793
19171,1,-6.970554
19172,1,-5.1353683
19173,1,-6.3374577
19174,1,-5.2939954
19175,1,-5.9363055
19176,1,-0.3198734
19177,1,-3.4138384
19178,1,-4.803601
19179,0,-6.970554
19180,1,-4.423293
19181,1,-5.7409625
19182,1,-3.226182
19183,1,-6.970554
19184,1,-6.5299144
19185,1,-6.34601
19186,1,-4.3129735
19187,1,-5.147594
19188,0,-6.970554
19189,0,-6.970554
19190,1,-6.970554
19191,1,-4.0293016
19192,1,-6.1377583
19193,0,-5.0437813
19194,0,-5.0437813
19195,1,-6.970554
19196,0,-6.473188
19197,0,-6.473188
19198,1,-6.473188
19199,1,-3.5467856
19200,0,-3.5467856
19201,1,-5.57185
19202,0,-2.7071438
19203,0,-6.970554
19204,0,-6.970554
19205,0,-6.970554
19206,0,-6.970554
19207,0,-6.7054825
19208,0,-6.970554
19209,0,-6.970554
19210,0,-6.970554
19211,1,-6.970554
19212,0,-2.827215
19213,1,-2.827215
19214,1,-6.970554
19215,1,-6.970554
19216,1,-2.7732644
19217,0,-6.970554
19218,0,-6.970554
19219,0,-6.970554
19220,0,-6.970554
19221,1,-6.2685757
19222,1,-1.3447007
19223,0,-6.8476286
19224,1,-1.4893931
19225,1,-2.7539756
19226,1,-4.6058474
19227,1,-3.803045
19228,0,-6.9450703
19229,0,-6.970554
19230,0,-6.970554
19231,0,-6.970554
19232,0,-6.970554
19233,0,-6.970554
19234,0,-6.970554
19235,0,-5.0986385
19236,1,-5.0986385
19237,1,-0.40188807
19238,1,-3.5381968
19239,1,-3.5381968
19240,1,-4.8374977
19241,0,-7.093296
19242,1,-5.648349
19243,0,-5.648349
19244,0,-5.184108
19245,0,-5.184108
19246,0,-5.184108
19247,1,-5.184108
19248,1,-1.6288155
19249,0,-6.970554
19250,1,-6.2834263
19251,0,-6.970554
19252,1,-6.184293
19253,1,-4.5911946
19254,0,-6.970554
19255,1,-6.781384
19256,0,-6.970554
19257,1,-3.5137353
19258,1,-3.5137353
19259,1,-3.0481544
19260,1,-2.2142572
19261,1,-5.0044985
19262,1,-6.970554
19263,1,-6.970554
19264,0,-6.970554
19265,1,-5.9253716
19266,0,-6.636446
19267,1,-5.942734
19268,1,-4.8944635
19269,1,-6.6998806
19270,0,-6.6998806
19271,0,-6.6998806
19272,0,-6.6998806
19273,1,-6.6998806
19274,1,-4.134708
19275,0,-6.7054825
19276,0,-6.7054825
19277,1,-6.582557
19278,1,-6.970554
19279,0,-1.9534996
19280,1,-6.1526036
19281,0,-6.970554
19282,1,-4.9671183
19283,0,-6.970554
19284,1,-5.1003547
19285,1,-4.9651704
19286,0,-6.970554
19287,1,-6.970554
19288,1,-6.006076
19289,1,-6.006076
19290,0,-6.970554
19291,0,-6.970554
19292,0,-5.177755
19293,0,-6.970554
19294,1,-4.852644
19295,1,-6.571776
19296,1,-6.970554
19297,1,-4.968752
19298,0,-6.970554
19299,1,-4.9335985
19300,1,-4.9335985
19301,0,-5.6692505
19302,0,-6.970554
19303,1,-6.970554
19304,0,-5.00196
19305,1,-5.00196
19306,0,-5.00196
19307,1,-4.013668
19308,0,-4.013668
19309,1,-1.6729716
19310,1,-3.8132448
19311,0,-6.970554
19312,0,-6.970554
19313,1,-3.4415562
19314,0,-3.4415562
19315,1,-3.4415562
19316,1,-5.766489
19317,1,-4.7351484
19318,1,-2.446528
19319,1,-3.0236187
19320,1,-6.8904796
19321,0,-6.582557
19322,1,-3.6502495
19323,0,-4.907186
19324,0,-6.6273923
19325,0,-6.970554
19326,1,-6.237173
19327,0,-6.970554
19328,0,-6.5749774
19329,1,-3.998788
19330,1,-3.998788
19331,0,-6.970554
19332,1,-5.387152
19333,1,-4.3707266
19334,1,-1.8082644
19335,1,-4.7642336
19336,0,-6.8967752
19337,1,-6.8282247
19338,0,-6.970554
19339,0,-6.970554
19340,0,-6.970554
19341,0,-6.970554
19342,0,-6.970554
19343,0,-4.9354553
19344,0,-4.9354553
19345,0,-6.970554
19346,0,-6.970554
19347,0,-6.970554
19348,0,-6.2511654
19349,1,-6.742254
19350,1,-5.803218
19351,0,-6.7054825
19352,1,-6.779955
19353,0,-6.779955
19354,0,-6.779955
19355,0,-6.970554
19356,0,-6.970554
19357,0,-6.970554
19358,1,-6.1468587
19359,1,-5.179672
19360,0,-6.970554
19361,0,-6.970554
19362,1,-5.5241456
19363,0,-6.236979
19364,0,-6.236979
19365,1,-6.970554
19366,1,-6.970554
19367,0,-6.970554
19368,0,-5.7111163
19369,0,-5.7111163
19370,1,-6.5148835
19371,0,-6.7054825
19372,1,-5.3041487
19373,0,-2.8090317
19374,1,-4.044437
19375,0,-3.5951307
19376,1,-5.8805814
19377,1,-4.9196267
19378,1,-6.970554
19379,1,-6.970554
19380,0,-5.8735085
19381,1,-5.8735085
19382,0,-7.192238
19383,1,-4.9836855
19384,0,-4.9836855
19385,0,-4.9836855
19386,1,-4.9836855
19387,0,-6.970554
19388,0,-6.970554
19389,1,-5.6346936
19390,1,-5.270043
19391,1,-4.99005
19392,0,-4.666366
19393,1,-3.6279013
19394,1,-6.76225
19395,1,-4.979391
19396,0,-4.339064
19397,0,-6.970554
19398,1,-6.452052
19399,0,-6.970554
19400,0,-6.970554
19401,1,-4.5626245
19402,0,-6.970554
19403,0,-6.970554
19404,1,-6.970554
19405,1,-5.8051724
19406,1,-5.6421123
19407,1,-4.856967
19408,0,-6.970554
19409,1,-3.6391017
19410,1,-6.3374577
19411,1,-3.8037791
19412,1,-6.970554
19413,1,-5.2939954
19414,0,-6.2511654
19415,0,-5.7305117
19416,1,-6.970554
19417,1,-5.5147185
19418,1,-5.766119
19419,0,-6.970554
19420,0,-6.970554
19421,0,-6.970554
19422,0,-6.970554
19423,0,-6.970554
19424,0,-6.970554
19425,0,-6.970554
19426,0,-6.970554
19427,0,-6.970554
19428,0,-6.970554
19429,1,-4.5408883
19430,0,-6.970554
19431,1,-4.9406686
19432,0,-6.970554
19433,0,-6.970554
19434,0,-6.970554
19435,0,-6.970554
19436,0,-6.970554
19437,0,-6.970554
19438,0,-6.203585
19439,0,-6.970554
19440,0,-6.970554
19441,0,-6.970554
19442,1,-4.665811
19443,1,-5.021344
19444,1,-6.2178507
19445,0,-2.800858
19446,1,-4.1192403
19447,1,-3.2244613
19448,0,-6.970554
