gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value
ENSG00000111262,0,0,14,0,13,0.017
ENSG00000119283,0,0,9,0,0,0.017
ENSG00000134668,0,0,0,0,0,0.017
ENSG00000136449,0,0,14,8,0,0.017
ENSG00000140009,17,0,23,13,0,0.017
ENSG00000151012,13,0,19,0,0,0.017
ENSG00000151615,0,0,0,0,5,0.017
ENSG00000157211,0,0,0,8,0,0.017
ENSG00000159648,0,0,0,0,0,0.017
ENSG00000165181,0,0,0,0,0,0.017
ENSG00000167858,0,0,0,0,0,0.017
ENSG00000169218,0,0,0,0,14,0.017
ENSG00000175746,0,0,0,0,0,0.017
ENSG00000176697,0,0,0,0,0,0.017
ENSG00000179097,0,0,0,0,0,0.017
ENSG00000181577,0,0,0,0,0,0.017
ENSG00000183850,0,23,11,0,0,0.017
ENSG00000184647,0,0,0,0,0,0.017
ENSG00000187492,9,0,16,17,0,0.017
ENSG00000188766,0,0,14,0,0,0.017
ENSG00000197360,0,0,0,0,0,0.017
ENSG00000203734,0,0,0,0,0,0.017
ENSG00000203870,0,0,0,0,0,0.017
ENSG00000204361,0,0,0,0,0,0.017
ENSG00000215529,0,0,0,0,0,0.017
ENSG00000228032,0,26,0,0,0,0.017
ENSG00000037965,0,0,10,0,27,0.016
ENSG00000083067,0,9,9,0,0,0.016
ENSG00000104970,0,0,0,0,0,0.016
ENSG00000111783,0,0,0,0,12,0.016
ENSG00000121075,0,0,0,0,7,0.016
ENSG00000125207,0,0,0,0,0,0.016
ENSG00000137473,0,0,15,0,0,0.016
ENSG00000142973,0,0,0,0,0,0.016
ENSG00000145244,8,0,21,0,0,0.016
ENSG00000146809,0,0,0,0,0,0.016
ENSG00000147036,0,0,0,0,0,0.016
ENSG00000149243,0,0,10,0,0,0.016
ENSG00000153294,0,0,0,0,0,0.016
ENSG00000154620,22,0,28,0,0,0.016
ENSG00000156219,0,0,0,8,0,0.016
ENSG00000163873,0,0,0,0,0,0.016
ENSG00000164744,0,0,0,0,0,0.016
ENSG00000165186,0,0,0,0,0,0.016
ENSG00000165606,0,0,0,0,0,0.016
ENSG00000168959,0,0,0,0,0,0.016
ENSG00000169330,0,0,0,0,0,0.016
ENSG00000172938,0,0,0,0,0,0.016
ENSG00000174576,0,0,0,0,0,0.016
ENSG00000176563,22,0,25,17,0,0.016
ENSG00000176884,0,0,0,0,6,0.016
ENSG00000177294,0,15,0,6,0,0.016
ENSG00000187416,0,0,0,0,5,0.016
ENSG00000187783,0,0,0,0,0,0.016
ENSG00000187944,0,0,0,0,0,0.016
ENSG00000197658,0,0,0,0,0,0.016
ENSG00000204661,0,0,0,0,0,0.016
ENSG00000206531,0,5,0,0,0,0.016
ENSG00000225597,0,0,0,0,0,0.016
ENSG00000002746,0,0,0,0,0,0.015
ENSG00000016602,0,6,0,0,0,0.015
ENSG00000069764,0,0,0,0,0,0.015
ENSG00000074410,0,0,10,0,0,0.015
ENSG00000100346,0,0,0,0,0,0.015
ENSG00000102174,0,0,0,0,0,0.015
ENSG00000104313,0,0,0,0,0,0.015
ENSG00000110786,0,0,0,0,0,0.015
ENSG00000137261,0,0,13,0,0,0.015
ENSG00000139767,0,0,0,0,0,0.015
ENSG00000156687,0,5,0,0,0,0.015
ENSG00000157851,0,0,0,0,13,0.015
ENSG00000162931,0,0,0,0,0,0.015
ENSG00000164007,0,0,0,0,0,0.015
ENSG00000167619,0,0,0,0,0,0.015
ENSG00000170454,0,0,0,0,0,0.015
ENSG00000170561,0,0,0,0,6,0.015
ENSG00000171517,0,0,0,0,0,0.015
ENSG00000172209,0,0,0,0,0,0.015
ENSG00000174776,0,0,0,0,0,0.015
ENSG00000181195,0,0,0,0,0,0.015
ENSG00000182040,0,0,0,0,0,0.015
ENSG00000184058,0,0,0,0,15,0.015
ENSG00000185666,0,0,0,0,0,0.015
ENSG00000185945,0,0,0,0,0,0.015
ENSG00000186510,0,0,0,39,0,0.015
ENSG00000186847,0,0,0,0,0,0.015
ENSG00000187398,0,0,0,0,0,0.015
ENSG00000197757,0,0,4,0,34,0.015
ENSG00000203808,0,0,19,7,0,0.015
ENSG00000204616,0,0,0,0,0,0.015
ENSG00000227115,0,4,0,0,0,0.015
ENSG00000238244,0,0,17,0,0,0.015
ENSG00000004809,0,0,0,0,0,0.014
ENSG00000012817,25,0,28,0,0,0.014
ENSG00000019186,0,0,0,0,0,0.014
ENSG00000082482,0,0,0,0,0,0.014
ENSG00000089250,0,0,0,0,0,0.014
ENSG00000100987,0,0,0,0,16,0.014
ENSG00000114487,0,0,0,0,0,0.014
ENSG00000114656,0,0,0,11,0,0.014
ENSG00000118322,0,0,0,0,0,0.014
ENSG00000126562,0,0,0,0,0,0.014
ENSG00000126861,0,0,0,0,0,0.014
ENSG00000127364,0,0,0,0,0,0.014
ENSG00000133863,0,0,0,0,0,0.014
ENSG00000135333,0,0,17,0,6,0.014
ENSG00000138294,0,0,0,0,0,0.014
ENSG00000140254,0,0,0,0,5,0.014
ENSG00000144821,0,0,0,0,0,0.014
ENSG00000152192,0,0,2,0,9,0.014
ENSG00000152670,0,0,0,0,0,0.014
ENSG00000155761,0,0,0,0,0,0.014
ENSG00000158220,0,0,13,0,0,0.014
ENSG00000162643,0,0,19,0,0,0.014
ENSG00000165935,0,0,0,0,0,0.014
ENSG00000168748,0,0,0,0,7,0.014
ENSG00000173714,0,0,0,0,0,0.014
ENSG00000174502,0,0,0,0,0,0.014
ENSG00000183791,0,0,0,0,0,0.014
ENSG00000184361,0,0,16,27,0,0.014
ENSG00000186493,0,0,0,0,7,0.014
ENSG00000205221,0,0,0,0,0,0.014
ENSG00000205899,18,0,19,17,0,0.014
ENSG00000221986,10,0,0,0,0,0.014
ENSG00000234298,0,0,0,0,0,0.014
ENSG00000240563,0,0,0,0,0,0.014
ENSG00000248874,0,0,0,0,0,0.014
ENSG00000007372,0,0,7,0,31,0.013
ENSG00000034971,19,0,15,26,0,0.013
ENSG00000070019,0,0,0,0,0,0.013
ENSG00000077935,0,0,11,0,0,0.013
ENSG00000092054,0,0,0,0,0,0.013
ENSG00000103534,0,6,14,0,0,0.013
ENSG00000108684,0,0,0,28,0,0.013
ENSG00000111291,0,0,0,0,0,0.013
ENSG00000125820,0,0,0,0,0,0.013
ENSG00000128683,0,0,26,0,0,0.013
ENSG00000130032,0,0,0,0,0,0.013
ENSG00000130477,0,0,0,0,5,0.013
ENSG00000136099,0,0,18,0,12,0.013
ENSG00000140527,22,0,26,42,0,0.013
ENSG00000144130,0,0,0,0,0,0.013
ENSG00000144406,0,0,0,0,0,0.013
ENSG00000145721,0,0,0,0,0,0.013
ENSG00000149295,0,0,0,0,0,0.013
ENSG00000150361,0,0,0,0,0,0.013
ENSG00000154975,0,0,0,0,0,0.013
ENSG00000162004,0,0,0,0,0,0.013
ENSG00000162782,0,0,0,0,0,0.013
ENSG00000163395,0,0,0,0,0,0.013
ENSG00000164122,0,0,0,0,0,0.013
ENSG00000165899,0,0,0,0,0,0.013
ENSG00000170703,0,0,10,0,0,0.013
ENSG00000172548,0,0,0,0,0,0.013
ENSG00000173678,0,0,0,0,0,0.013
ENSG00000173838,0,13,0,0,0,0.013
ENSG00000177301,0,0,0,0,0,0.013
ENSG00000185002,0,0,0,0,0,0.013
ENSG00000197416,0,0,0,0,0,0.013
ENSG00000205238,0,0,0,0,0,0.013
ENSG00000205457,0,0,0,0,0,0.013
ENSG00000214216,0,0,0,0,0,0.013
ENSG00000214402,0,0,0,0,0,0.013
ENSG00000214946,0,0,0,0,0,0.013
ENSG00000053524,0,0,18,0,0,0.012
ENSG00000115593,0,0,0,0,0,0.012
ENSG00000130783,7,0,13,9,0,0.012
ENSG00000132259,28,0,35,29,0,0.012
ENSG00000132874,0,0,0,0,0,0.012
ENSG00000134216,0,0,0,0,0,0.012
ENSG00000134917,0,0,0,0,9,0.012
ENSG00000139219,0,0,0,0,12,0.012
ENSG00000143595,12,0,16,4,0,0.012
ENSG00000152208,0,0,0,0,0,0.012
ENSG00000164729,0,0,0,0,0,0.012
ENSG00000171790,0,0,0,9,0,0.012
ENSG00000172717,0,0,0,0,0,0.012
ENSG00000183117,0,0,21,0,0,0.012
ENSG00000183878,34,0,34,0,0,0.012
ENSG00000185860,0,0,0,0,0,0.012
ENSG00000196604,0,0,0,0,0,0.012
ENSG00000198400,27,0,21,32,0,0.012
ENSG00000198842,0,0,0,0,0,0.012
ENSG00000236699,8,0,0,0,0,0.012
ENSG00000050030,0,0,0,0,0,0.011
ENSG00000077080,0,0,0,0,0,0.011
ENSG00000081800,0,0,0,0,0,0.011
ENSG00000101977,0,4,0,0,0,0.011
ENSG00000103888,0,0,11,0,0,0.011
ENSG00000104899,0,0,0,0,0,0.011
ENSG00000109158,0,0,0,0,6,0.011
ENSG00000125285,0,0,0,0,7,0.011
ENSG00000131002,30,0,26,0,0,0.011
ENSG00000137571,9,0,31,13,0,0.011
ENSG00000137868,0,0,0,0,0,0.011
ENSG00000145451,0,0,0,0,0,0.011
ENSG00000146054,0,0,32,10,0,0.011
ENSG00000149654,0,0,0,0,18,0.011
ENSG00000149948,0,0,30,0,0,0.011
ENSG00000151572,0,0,0,0,0,0.011
ENSG00000160401,0,0,0,0,0,0.011
ENSG00000160973,17,0,23,27,0,0.011
ENSG00000162344,0,0,0,12,0,0.011
ENSG00000164093,0,0,0,0,28,0.011
ENSG00000164185,0,0,0,0,0,0.011
ENSG00000165794,0,0,0,8,0,0.011
ENSG00000167889,0,0,0,0,0,0.011
ENSG00000168779,17,0,21,5,5,0.011
ENSG00000171551,0,0,0,0,0,0.011
ENSG00000173077,0,0,0,0,0,0.011
ENSG00000176349,10,0,0,10,0,0.011
ENSG00000178217,9,0,15,20,0,0.011
ENSG00000179846,0,0,0,0,0,0.011
ENSG00000180336,0,7,0,0,0,0.011
ENSG00000181234,0,0,0,0,0,0.011
ENSG00000185105,0,0,0,0,0,0.011
ENSG00000188869,0,0,0,0,0,0.011
ENSG00000214866,0,0,0,0,0,0.011
ENSG00000234224,0,0,0,0,0,0.011
ENSG00000243440,0,0,0,0,0,0.011
ENSG00000060718,0,0,13,0,0,0.01
ENSG00000069812,0,0,0,0,0,0.01
ENSG00000070886,0,0,0,0,0,0.01
ENSG00000070915,0,0,0,0,0,0.01
ENSG00000103740,0,0,0,0,0,0.01
ENSG00000107105,0,0,0,0,0,0.01
ENSG00000132972,0,0,0,0,0,0.01
ENSG00000132975,0,0,0,0,0,0.01
ENSG00000140534,0,0,17,0,0,0.01
ENSG00000143512,0,0,0,0,0,0.01
ENSG00000145040,0,0,0,6,0,0.01
ENSG00000148735,0,0,0,0,0,0.01
ENSG00000155657,0,0,0,0,0,0.01
ENSG00000157542,0,0,14,0,7,0.01
ENSG00000162456,0,0,0,0,0,0.01
ENSG00000163554,0,0,0,0,0,0.01
ENSG00000176092,0,0,0,0,0,0.01
ENSG00000181333,0,2,0,0,0,0.01
ENSG00000182450,0,0,2,1,0,0.01
ENSG00000185013,0,0,0,0,0,0.01
ENSG00000186329,30,0,6,30,0,0.01
ENSG00000188011,0,0,0,0,0,0.01
ENSG00000196353,0,0,0,20,0,0.01
ENSG00000204740,0,0,0,0,0,0.01
ENSG00000243137,0,0,0,0,0,0.01
ENSG00000004848,0,0,0,0,0,0.009
ENSG00000006116,0,0,0,0,0,0.009
ENSG00000081277,0,0,0,0,0,0.009
ENSG00000084710,0,0,25,13,0,0.009
ENSG00000102290,0,0,0,0,0,0.009
ENSG00000107147,0,0,0,0,0,0.009
ENSG00000108001,0,0,14,0,9,0.009
ENSG00000115194,0,0,0,0,0,0.009
ENSG00000136944,0,0,0,0,8,0.009
ENSG00000138798,0,0,0,0,0,0.009
ENSG00000139364,0,0,0,0,25,0.009
ENSG00000140873,0,0,0,0,0,0.009
ENSG00000142661,0,0,0,0,0,0.009
ENSG00000143167,0,0,0,0,0,0.009
ENSG00000143552,0,0,0,11,0,0.009
ENSG00000145526,0,0,0,0,0,0.009
ENSG00000154478,0,12,0,0,0,0.009
ENSG00000155897,0,0,0,0,0,0.009
ENSG00000157703,0,0,0,0,0,0.009
ENSG00000157856,0,0,0,0,0,0.009
ENSG00000162631,0,0,22,0,0,0.009
ENSG00000162669,13,0,13,11,0,0.009
ENSG00000166664,0,0,0,0,0,0.009
ENSG00000168594,0,0,0,0,0,0.009
ENSG00000170419,0,0,0,0,4,0.009
ENSG00000174963,0,0,0,0,13,0.009
ENSG00000183476,40,0,31,54,0,0.009
ENSG00000183775,20,0,25,14,0,0.009
ENSG00000185942,0,0,0,0,0,0.009
ENSG00000188152,0,0,0,0,0,0.009
ENSG00000205790,0,0,0,0,0,0.009
ENSG00000214814,0,0,0,0,0,0.009
ENSG00000047662,0,0,0,0,0,0.008
ENSG00000055732,0,0,0,0,0,0.008
ENSG00000064835,0,0,0,0,0,0.008
ENSG00000065618,0,0,0,0,0,0.008
ENSG00000075035,0,0,0,0,0,0.008
ENSG00000088726,0,0,0,0,0,0.008
ENSG00000102001,11,0,14,9,0,0.008
ENSG00000113525,19,0,23,19,0,0.008
ENSG00000114124,0,0,0,0,0,0.008
ENSG00000120471,0,0,0,0,0,0.008
ENSG00000134762,0,0,19,0,0,0.008
ENSG00000136535,0,0,0,0,14,0.008
ENSG00000137558,0,0,0,0,0,0.008
ENSG00000140279,0,0,0,0,16,0.008
ENSG00000143107,0,0,0,0,0,0.008
ENSG00000145242,0,0,0,0,0,0.008
ENSG00000145681,0,0,13,0,0,0.008
ENSG00000151640,0,0,0,0,0,0.008
ENSG00000156564,0,0,11,0,0,0.008
ENSG00000159387,0,0,0,0,0,0.008
ENSG00000164049,0,0,0,0,0,0.008
ENSG00000165188,0,0,0,0,0,0.008
ENSG00000165246,18,0,23,0,0,0.008
ENSG00000168032,0,0,10,0,0,0.008
ENSG00000168484,0,0,0,0,9,0.008
ENSG00000169760,0,0,33,7,0,0.008
ENSG00000171346,0,0,0,0,0,0.008
ENSG00000181634,0,0,0,0,0,0.008
ENSG00000184156,0,0,0,0,0,0.008
ENSG00000187323,0,0,0,0,0,0.008
ENSG00000187980,0,0,0,0,0,0.008
ENSG00000196979,0,0,0,0,0,0.008
ENSG00000221818,0,0,21,0,38,0.008
ENSG00000227471,8,0,11,0,0,0.008
ENSG00000248469,0,0,0,0,0,0.008
ENSG00000077327,12,0,16,9,6,0.007
ENSG00000082126,0,0,0,0,0,0.007
ENSG00000101958,0,0,0,0,0,0.007
ENSG00000102385,0,0,0,0,0,0.007
ENSG00000118492,0,0,11,0,0,0.007
ENSG00000121904,0,0,10,0,0,0.007
ENSG00000133980,17,0,22,19,0,0.007
ENSG00000138622,0,0,0,0,0,0.007
ENSG00000150275,0,0,14,0,0,0.007
ENSG00000153404,0,0,0,0,0,0.007
ENSG00000156509,13,0,25,10,0,0.007
ENSG00000159173,0,0,0,0,0,0.007
ENSG00000162006,7,0,12,0,0,0.007
ENSG00000165061,0,0,0,0,0,0.007
ENSG00000169064,0,0,0,0,0,0.007
ENSG00000169436,0,0,0,0,0,0.007
ENSG00000175065,0,0,0,0,0,0.007
ENSG00000178734,0,0,0,0,0,0.007
ENSG00000180264,0,0,0,0,0,0.007
ENSG00000181322,0,0,13,0,0,0.007
ENSG00000183317,0,0,0,0,13,0.007
ENSG00000184949,17,0,20,11,0,0.007
ENSG00000187527,0,0,0,0,0,0.007
ENSG00000196277,0,0,0,0,0,0.007
ENSG00000197446,0,0,0,0,0,0.007
ENSG00000204175,0,0,0,0,29,0.007
ENSG00000204398,0,0,0,0,0,0.007
ENSG00000215405,0,0,0,0,0,0.007
ENSG00000006283,0,0,0,0,0,0.006
ENSG00000081148,0,0,0,0,0,0.006
ENSG00000130377,0,0,0,0,0,0.006
ENSG00000137766,0,0,0,0,0,0.006
ENSG00000138311,0,0,0,0,0,0.006
ENSG00000146399,0,0,0,0,0,0.006
ENSG00000151704,0,0,0,0,0,0.006
ENSG00000155966,0,0,0,0,0,0.006
ENSG00000158008,0,0,0,0,0,0.006
ENSG00000166157,0,2,0,0,0,0.006
ENSG00000167210,0,0,0,0,0,0.006
ENSG00000167476,35,0,53,81,0,0.006
ENSG00000176571,0,0,0,0,0,0.006
ENSG00000180251,0,0,0,0,0,0.006
ENSG00000181626,0,0,0,0,0,0.006
ENSG00000182255,0,0,0,0,0,0.006
ENSG00000183473,0,0,0,0,0,0.006
ENSG00000187862,0,0,0,0,0,0.006
ENSG00000188888,0,0,0,0,0,0.006
ENSG00000229676,0,4,12,0,0,0.006
ENSG00000235931,0,0,0,0,0,0.006
ENSG00000099715,0,0,0,0,0,0.005
ENSG00000100433,0,4,0,0,0,0.005
ENSG00000101203,0,0,0,0,0,0.005
ENSG00000105392,0,0,0,0,0,0.005
ENSG00000124721,0,0,0,0,0,0.005
ENSG00000130822,0,0,0,0,0,0.005
ENSG00000140506,0,0,0,0,0,0.005
ENSG00000145536,0,0,0,20,0,0.005
ENSG00000148408,0,0,0,0,0,0.005
ENSG00000160224,0,0,0,0,0,0.005
ENSG00000163046,0,19,0,0,0,0.005
ENSG00000165084,0,0,0,0,0,0.005
ENSG00000165973,0,0,0,0,0,0.005
ENSG00000183873,0,0,9,0,12,0.005
ENSG00000187775,0,0,0,0,0,0.005
ENSG00000197893,0,0,0,0,0,0.005
ENSG00000257008,0,0,0,0,0,0.005
ENSG00000006788,0,0,0,0,0,0.004
ENSG00000007174,0,0,10,8,0,0.004
ENSG00000125414,0,0,0,0,0,0.004
ENSG00000131969,0,0,0,0,0,0.004
ENSG00000136750,0,0,0,0,9,0.004
ENSG00000156097,0,0,0,0,0,0.004
ENSG00000156395,0,0,0,0,0,0.004
ENSG00000164794,0,0,0,0,0,0.004
ENSG00000168334,0,0,0,3,0,0.004
ENSG00000171094,0,0,0,0,9,0.004
ENSG00000186038,0,12,0,0,0,0.004
ENSG00000186628,21,0,23,22,0,0.004
ENSG00000187537,0,0,0,0,0,0.004
ENSG00000080854,0,0,12,0,0,0.003
ENSG00000089558,0,0,11,0,0,0.003
ENSG00000129159,0,0,0,0,4,0.003
ENSG00000145113,0,0,0,0,13,0.003
ENSG00000148704,0,0,0,0,21,0.003
ENSG00000150873,0,0,25,0,0,0.003
ENSG00000159217,0,0,0,0,10,0.003
ENSG00000166342,0,0,0,0,0,0.003
ENSG00000169933,0,0,0,0,0,0.003
ENSG00000171435,0,5,0,0,0,0.003
ENSG00000188039,0,0,0,0,0,0.003
ENSG00000129170,0,0,0,0,0,0.002
ENSG00000130561,0,0,0,0,0,0.002
ENSG00000040731,0,0,0,0,0,0.001
ENSG00000120669,0,0,16,0,0,0.001
ENSG00000147434,0,0,0,0,0,0.001
ENSG00000147724,0,0,0,0,0,0.001
ENSG00000177602,14,0,21,8,0,0.001
ENSG00000226800,6,0,22,74,0,0.001
ENSG00000002745,0,0,10,0,0,0.0
ENSG00000004846,0,0,0,0,0,0.0
ENSG00000005073,0,0,0,0,51,0.0
ENSG00000006016,0,0,0,0,22,0.0
ENSG00000006059,0,0,0,0,0,0.0
ENSG00000006377,0,0,0,0,8,0.0
ENSG00000006659,0,0,0,0,0,0.0
ENSG00000007306,0,0,0,0,0,0.0
ENSG00000007952,0,0,0,0,0,0.0
ENSG00000008196,11,0,13,0,0,0.0
ENSG00000008197,0,0,0,0,0,0.0
ENSG00000009709,0,0,0,0,5,0.0
ENSG00000011677,0,0,0,0,0,0.0
ENSG00000015413,0,0,0,0,0,0.0
ENSG00000016082,0,0,0,0,0,0.0
ENSG00000016490,0,0,0,0,0,0.0
ENSG00000027644,0,0,0,0,0,0.0
ENSG00000029559,0,0,0,0,0,0.0
ENSG00000039600,0,0,18,0,0,0.0
ENSG00000039987,0,0,0,0,0,0.0
ENSG00000042304,0,0,0,0,0,0.0
ENSG00000043039,0,0,0,0,12,0.0
ENSG00000046774,0,0,0,0,0,0.0
ENSG00000047936,0,0,0,0,0,0.0
ENSG00000048545,0,0,0,0,0,0.0
ENSG00000049283,0,0,0,0,0,0.0
ENSG00000052850,0,0,15,0,35,0.0
ENSG00000053108,0,0,0,0,0,0.0
ENSG00000054796,0,0,0,0,0,0.0
ENSG00000056291,0,0,0,0,0,0.0
ENSG00000056487,0,0,0,0,0,0.0
ENSG00000057149,0,0,0,0,0,0.0
ENSG00000063515,0,0,0,0,4,0.0
ENSG00000064195,0,0,0,0,19,0.0
ENSG00000064218,0,0,0,0,16,0.0
ENSG00000066230,0,0,0,0,0,0.0
ENSG00000066405,0,6,0,0,0,0.0
ENSG00000068985,0,6,0,0,0,0.0
ENSG00000069011,0,0,15,0,23,0.0
ENSG00000069018,0,0,0,0,0,0.0
ENSG00000069206,0,0,0,0,0,0.0
ENSG00000069482,0,0,0,0,0,0.0
ENSG00000070388,0,0,0,0,0,0.0
ENSG00000070729,0,0,0,0,0,0.0
ENSG00000070748,0,0,0,0,18,0.0
ENSG00000070985,0,0,0,0,0,0.0
ENSG00000071203,0,0,0,0,0,0.0
ENSG00000071677,0,0,0,7,0,0.0
ENSG00000073067,0,0,0,0,0,0.0
ENSG00000074771,0,0,0,0,0,0.0
ENSG00000075290,0,0,0,0,0,0.0
ENSG00000075388,0,0,0,0,0,0.0
ENSG00000075429,0,0,0,0,0,0.0
ENSG00000075673,0,0,0,0,0,0.0
ENSG00000075891,0,0,8,0,17,0.0
ENSG00000077279,0,0,0,0,0,0.0
ENSG00000077498,0,0,0,0,0,0.0
ENSG00000077800,0,0,0,0,0,0.0
ENSG00000078795,21,0,14,14,0,0.0
ENSG00000078900,7,0,16,0,7,0.0
ENSG00000079393,23,0,25,23,0,0.0
ENSG00000080511,0,0,0,10,0,0.0
ENSG00000080572,0,0,16,6,0,0.0
ENSG00000080644,0,0,0,0,0,0.0
ENSG00000081138,0,0,0,0,0,0.0
ENSG00000081248,0,0,11,0,0,0.0
ENSG00000082556,0,0,0,0,0,0.0
ENSG00000084628,0,0,0,0,0,0.0
ENSG00000086506,0,0,0,0,0,0.0
ENSG00000086570,0,0,0,0,0,0.0
ENSG00000087128,0,0,0,0,0,0.0
ENSG00000087916,0,0,0,0,0,0.0
ENSG00000088782,0,0,0,0,0,0.0
ENSG00000089101,19,0,21,11,0,0.0
ENSG00000089116,0,0,0,0,32,0.0
ENSG00000089225,0,0,9,0,0,0.0
ENSG00000090402,0,0,0,0,0,0.0
ENSG00000091010,0,0,0,0,14,0.0
ENSG00000091128,0,0,0,0,0,0.0
ENSG00000091664,0,0,0,0,0,0.0
ENSG00000092345,0,0,0,0,0,0.0
ENSG00000092377,7,0,28,0,0,0.0
ENSG00000094661,0,0,0,0,0,0.0
ENSG00000094796,0,0,0,5,0,0.0
ENSG00000095110,0,0,0,0,0,0.0
ENSG00000095981,0,0,0,0,0,0.0
ENSG00000096088,0,0,0,0,0,0.0
ENSG00000096264,0,0,0,0,0,0.0
ENSG00000096395,0,0,0,0,0,0.0
ENSG00000099399,0,0,0,0,0,0.0
ENSG00000099721,0,0,0,0,0,0.0
ENSG00000100156,0,0,0,0,0,0.0
ENSG00000100253,0,0,11,4,0,0.0
ENSG00000100341,0,0,0,0,6,0.0
ENSG00000100565,0,0,0,0,0,0.0
ENSG00000100593,0,0,0,0,0,0.0
ENSG00000100739,0,0,0,0,0,0.0
ENSG00000101074,0,0,0,0,0,0.0
ENSG00000101188,0,0,0,0,0,0.0
ENSG00000101197,0,0,0,0,0,0.0
ENSG00000101200,0,0,0,0,0,0.0
ENSG00000101251,10,25,24,14,0,0.0
ENSG00000101292,0,0,0,0,0,0.0
ENSG00000101327,0,0,0,0,0,0.0
ENSG00000101435,0,0,0,0,0,0.0
ENSG00000101441,0,0,0,0,0,0.0
ENSG00000101446,0,0,0,0,0,0.0
ENSG00000101448,0,0,0,0,0,0.0
ENSG00000101812,0,13,0,0,0,0.0
ENSG00000101890,0,0,0,0,0,0.0
ENSG00000101892,0,0,0,0,0,0.0
ENSG00000101951,0,0,0,0,0,0.0
ENSG00000102021,0,13,0,0,0,0.0
ENSG00000102069,0,0,0,0,0,0.0
ENSG00000102076,0,0,0,0,0,0.0
ENSG00000102080,0,0,0,0,0,0.0
ENSG00000102104,14,0,17,11,0,0.0
ENSG00000102195,0,6,0,0,0,0.0
ENSG00000102239,0,0,0,0,0,0.0
ENSG00000102313,0,0,0,0,0,0.0
ENSG00000102539,0,0,0,2,0,0.0
ENSG00000102683,0,0,0,0,0,0.0
ENSG00000102891,0,0,0,0,0,0.0
ENSG00000103023,0,0,0,0,0,0.0
ENSG00000103310,0,0,0,0,0,0.0
ENSG00000104055,0,0,0,0,0,0.0
ENSG00000104140,0,0,13,0,0,0.0
ENSG00000104321,0,0,0,0,0,0.0
ENSG00000104499,0,0,0,0,0,0.0
ENSG00000104755,0,0,0,0,0,0.0
ENSG00000104804,15,0,23,31,0,0.0
ENSG00000104808,0,0,0,0,0,0.0
ENSG00000104818,0,0,0,0,0,0.0
ENSG00000104826,0,0,17,0,0,0.0
ENSG00000104848,0,0,0,0,0,0.0
ENSG00000104941,0,0,0,0,0,0.0
ENSG00000105141,0,0,0,0,0,0.0
ENSG00000105143,0,0,0,0,0,0.0
ENSG00000105198,0,7,0,0,0,0.0
ENSG00000105261,13,0,25,23,0,0.0
ENSG00000105370,0,0,0,0,0,0.0
ENSG00000105388,0,0,0,0,0,0.0
ENSG00000105428,0,5,0,0,0,0.0
ENSG00000105507,0,0,0,0,0,0.0
ENSG00000105549,0,0,0,0,0,0.0
ENSG00000105664,0,0,0,0,6,0.0
ENSG00000105675,0,0,0,0,4,0.0
ENSG00000105694,0,0,0,35,0,0.0
ENSG00000105880,0,0,10,0,0,0.0
ENSG00000105929,0,0,0,0,0,0.0
ENSG00000105954,0,0,0,0,0,0.0
ENSG00000106006,0,0,0,0,31,0.0
ENSG00000106031,0,0,15,0,12,0.0
ENSG00000106038,0,0,0,0,20,0.0
ENSG00000106113,0,0,0,0,0,0.0
ENSG00000106128,0,0,0,0,0,0.0
ENSG00000106302,0,0,0,0,0,0.0
ENSG00000106304,0,0,0,0,0,0.0
ENSG00000106331,0,0,0,0,0,0.0
ENSG00000106410,0,0,0,0,0,0.0
ENSG00000106436,0,0,0,0,0,0.0
ENSG00000106648,0,0,0,0,0,0.0
ENSG00000107165,0,0,0,0,0,0.0
ENSG00000107187,0,0,0,0,0,0.0
ENSG00000107447,0,0,0,0,0,0.0
ENSG00000107618,0,0,0,0,0,0.0
ENSG00000107831,0,0,18,0,0,0.0
ENSG00000107859,20,0,34,11,0,0.0
ENSG00000108018,0,0,0,0,0,0.0
ENSG00000108255,0,0,0,0,0,0.0
ENSG00000108417,0,0,0,0,0,0.0
ENSG00000108688,0,0,0,0,0,0.0
ENSG00000108702,0,0,0,0,0,0.0
ENSG00000108759,0,0,0,0,0,0.0
ENSG00000108849,0,0,0,0,0,0.0
ENSG00000108878,0,14,0,0,0,0.0
ENSG00000109061,0,0,0,0,0,0.0
ENSG00000109101,0,0,0,0,0,0.0
ENSG00000109132,0,0,0,0,0,0.0
ENSG00000109163,0,0,0,0,0,0.0
ENSG00000109205,0,0,0,0,0,0.0
ENSG00000109208,0,0,0,0,0,0.0
ENSG00000109255,0,0,0,0,0,0.0
ENSG00000109424,0,0,20,0,0,0.0
ENSG00000109705,0,0,22,0,0,0.0
ENSG00000109851,0,0,14,0,15,0.0
ENSG00000110148,0,0,0,0,0,0.0
ENSG00000110195,0,0,0,0,0,0.0
ENSG00000110375,79,0,86,89,0,0.0
ENSG00000110484,0,0,0,0,0,0.0
ENSG00000111046,22,0,14,25,0,0.0
ENSG00000111049,8,0,10,0,0,0.0
ENSG00000111218,0,0,0,0,0,0.0
ENSG00000111241,0,0,0,0,0,0.0
ENSG00000111245,0,0,0,0,0,0.0
ENSG00000111305,18,0,15,37,0,0.0
