Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
5,145718587,145720083,1,POU4F3,ENSG00000091010,protein_coding,145718587,145716587,145720587,XLOC_021394,POU4F3,chr5:145718586-145720083,145718586,145720083
5,145826874,145891524,1,TCERG1,ENSG00000113649,protein_coding,145826874,145824874,145828874,XLOC_021395,TCERG1,chr5:145826624-145891528,145826624,145891528
5,146614526,146767415,1,STK32A,ENSG00000169302,protein_coding,146614526,146612526,146616526,XLOC_021396,STK32A,chr5:146614578-146767352,146614578,146767352
5,147250245,147261754,1,SCGB3A2,ENSG00000164265,protein_coding,147250245,147248245,147252245,XLOC_021397,SCGB3A2,chr5:147258273-147261756,147258273,147261756
5,147260289,147286101,-1,C5orf46,ENSG00000178776,protein_coding,147286101,147284101,147288101,XLOC_021397,SCGB3A2,chr5:147258273-147261756,147258273,147261756
5,147405246,147516852,1,SPINK5,ENSG00000133710,protein_coding,147405246,147403246,147407246,XLOC_021398,SPINK5,chr5:147443534-147516925,147443534,147516925
5,147549296,147554961,1,SPINK14,ENSG00000196800,protein_coding,147549296,147547296,147551296,XLOC_021399,SPINK14,chr5:147549295-147554961,147549295,147554961
5,147582357,147594700,1,SPINK6,ENSG00000178172,protein_coding,147582357,147580357,147584357,XLOC_021400,SPINK6,chr5:147582356-147594700,147582356,147594700
5,147647743,147665817,1,SPINK13,ENSG00000214510,protein_coding,147647743,147645743,147649743,XLOC_021401,SPINK13,chr5:147648422-147665773,147648422,147665773
5,147647870,147763346,-1,RP11-373N22.3,ENSG00000247199,antisense,147763346,147761346,147765346,XLOC_021401,SPINK13,chr5:147648422-147665773,147648422,147665773
5,147647870,147763346,-1,RP11-373N22.3,ENSG00000247199,antisense,147763346,147761346,147765346,XLOC_021402,SPINK7,chr5:147691989-147695481,147691989,147695481
5,147691982,147695485,1,SPINK7,ENSG00000145879,protein_coding,147691982,147689982,147693982,XLOC_021402,SPINK7,chr5:147691989-147695481,147691989,147695481
5,147647870,147763346,-1,RP11-373N22.3,ENSG00000247199,antisense,147763346,147761346,147765346,XLOC_021403,SPINK9,chr5:147715121-147719412,147715121,147719412
5,147700766,147719412,1,SPINK9,ENSG00000204909,protein_coding,147700766,147698766,147702766,XLOC_021403,SPINK9,chr5:147715121-147719412,147715121,147719412
5,147763498,147822399,1,FBXO38,ENSG00000145868,protein_coding,147763498,147761498,147765498,XLOC_021404,FBXO38,chr5:147763398-147822425,147763398,147822425
5,147809722,147810370,-1,CTD-2283N19.1,ENSG00000251330,antisense,147810370,147808370,147812370,XLOC_021404,FBXO38,chr5:147763398-147822425,147763398,147822425
5,148206156,148208196,1,ADRB2,ENSG00000169252,protein_coding,148206156,148204156,148208156,XLOC_021405,ADRB2,chr5:148205980-148350206,148205980,148350206
5,148303202,148442726,-1,SH3TC2,ENSG00000169247,protein_coding,148442726,148440726,148444726,XLOC_021405,ADRB2,chr5:148205980-148350206,148205980,148350206
5,148349903,148350216,1,RP11-44B19.1,ENSG00000272411,antisense,148349903,148347903,148351903,XLOC_021405,ADRB2,chr5:148205980-148350206,148205980,148350206
5,148442880,148489350,1,CTC-529P8.1,ENSG00000250072,lincRNA,148442880,148440880,148444880,XLOC_021406,-,chr5:148442943-148489030,148442943,148489030
5,148521046,148640105,1,ABLIM3,ENSG00000173210,protein_coding,148521046,148519046,148523046,XLOC_021407,ABLIM3,chr5:148521024-148639999,148521024,148639999
5,148543518,148656339,-1,RP11-331K21.1,ENSG00000248647,antisense,148656339,148654339,148658339,XLOC_021407,ABLIM3,chr5:148521024-148639999,148521024,148639999
5,148596086,148656368,-1,AC012613.2,ENSG00000253406,antisense,148656368,148654368,148658368,XLOC_021407,ABLIM3,chr5:148521024-148639999,148521024,148639999
5,148543518,148656339,-1,RP11-331K21.1,ENSG00000248647,antisense,148656339,148654339,148658339,XLOC_021408,AFAP1L1,chr5:148651400-148721513,148651400,148721513
5,148596086,148656368,-1,AC012613.2,ENSG00000253406,antisense,148656368,148654368,148658368,XLOC_021408,AFAP1L1,chr5:148651400-148721513,148651400,148721513
5,148651434,148721365,1,AFAP1L1,ENSG00000157510,protein_coding,148651434,148649434,148653434,XLOC_021408,AFAP1L1,chr5:148651400-148721513,148651400,148721513
5,148724993,148734146,1,GRPEL2,ENSG00000164284,protein_coding,148724993,148722993,148726993,XLOC_021409,GRPEL2,chr5:148724976-148734245,148724976,148734245
5,148727679,148737205,-1,GRPEL2-AS1,ENSG00000253618,antisense,148737205,148735205,148739205,XLOC_021409,GRPEL2,chr5:148724976-148734245,148724976,148734245
5,148737570,148749216,1,PCYOX1L,ENSG00000145882,protein_coding,148737570,148735570,148739570,XLOC_021410,PCYOX1L,chr5:148737569-148749273,148737569,148749273
5,148786252,148808241,1,MIR143HG,ENSG00000249669,lincRNA,148786252,148784252,148788252,XLOC_021411,LOC728264,chr5:148786439-148812399,148786439,148812399
5,148786526,148793660,1,AC131025.8,ENSG00000253864,lincRNA,148786526,148784526,148788526,XLOC_021411,LOC728264,chr5:148786439-148812399,148786439,148812399
5,148808481,148808586,1,MIR143,ENSG00000208035,miRNA,148808481,148806481,148810481,XLOC_021411,LOC728264,chr5:148786439-148812399,148786439,148812399
5,148809849,148812397,1,MIR145,ENSG00000269936,lincRNA,148809849,148807849,148811849,XLOC_021411,LOC728264,chr5:148786439-148812399,148786439,148812399
5,148786252,148808241,1,MIR143HG,ENSG00000249669,lincRNA,148786252,148784252,148788252,XLOC_021411,MIR143,chr5:148786439-148812399,148786439,148812399
5,148786526,148793660,1,AC131025.8,ENSG00000253864,lincRNA,148786526,148784526,148788526,XLOC_021411,MIR143,chr5:148786439-148812399,148786439,148812399
5,148808481,148808586,1,MIR143,ENSG00000208035,miRNA,148808481,148806481,148810481,XLOC_021411,MIR143,chr5:148786439-148812399,148786439,148812399
5,148809849,148812397,1,MIR145,ENSG00000269936,lincRNA,148809849,148807849,148811849,XLOC_021411,MIR143,chr5:148786439-148812399,148786439,148812399
5,148786252,148808241,1,MIR143HG,ENSG00000249669,lincRNA,148786252,148784252,148788252,XLOC_021411,MIR145,chr5:148786439-148812399,148786439,148812399
5,148786526,148793660,1,AC131025.8,ENSG00000253864,lincRNA,148786526,148784526,148788526,XLOC_021411,MIR145,chr5:148786439-148812399,148786439,148812399
5,148808481,148808586,1,MIR143,ENSG00000208035,miRNA,148808481,148806481,148810481,XLOC_021411,MIR145,chr5:148786439-148812399,148786439,148812399
5,148809849,148812397,1,MIR145,ENSG00000269936,lincRNA,148809849,148807849,148811849,XLOC_021411,MIR145,chr5:148786439-148812399,148786439,148812399
5,148931510,149014531,1,ARHGEF37,ENSG00000183111,protein_coding,148931510,148929510,148933510,XLOC_021412,ARHGEF37,chr5:148960928-149014592,148960928,149014592
5,148983839,148983980,-1,AC021078.1,ENSG00000221135,miRNA,148983980,148981980,148985980,XLOC_021412,ARHGEF37,chr5:148960928-149014592,148960928,149014592
5,148986200,148986304,-1,RNU6-588P,ENSG00000222213,snRNA,148986304,148984304,148988304,XLOC_021412,ARHGEF37,chr5:148960928-149014592,148960928,149014592
5,149109861,149234585,1,PPARGC1B,ENSG00000155846,protein_coding,149109861,149107861,149111861,XLOC_021413,PPARGC1B,chr5:149109814-149234585,149109814,149234585
5,149112388,149112453,1,MIR378A,ENSG00000199047,miRNA,149112388,149110388,149114388,XLOC_021413,PPARGC1B,chr5:149109814-149234585,149109814,149234585
5,149340300,149373018,1,SLC26A2,ENSG00000155850,protein_coding,149340300,149338300,149342300,XLOC_021414,SLC26A2,chr5:149340299-149366963,149340299,149366963
5,149340300,149373018,1,SLC26A2,ENSG00000155850,protein_coding,149340300,149338300,149342300,XLOC_021415,HMGXB3,chr5:149372304-149432821,149372304,149432821
5,149372681,149380730,-1,TIGD6,ENSG00000164296,protein_coding,149380730,149378730,149382730,XLOC_021415,HMGXB3,chr5:149372304-149432821,149372304,149432821
5,149379884,149432386,1,HMGXB3,ENSG00000113716,protein_coding,149379884,149377884,149381884,XLOC_021415,HMGXB3,chr5:149372304-149432821,149372304,149432821
5,149394348,149394717,-1,AC011406.2,ENSG00000248696,pseudogene,149394717,149392717,149396717,XLOC_021415,HMGXB3,chr5:149372304-149432821,149372304,149432821
5,149401130,149401484,-1,RPS20P4,ENSG00000241907,pseudogene,149401484,149399484,149403484,XLOC_021415,HMGXB3,chr5:149372304-149432821,149372304,149432821
5,149408912,149409015,-1,snoU13,ENSG00000238369,snoRNA,149409015,149407015,149411015,XLOC_021415,HMGXB3,chr5:149372304-149432821,149372304,149432821
5,149546358,149564120,1,CDX1,ENSG00000113722,protein_coding,149546358,149544358,149548358,XLOC_021416,CDX1,chr5:149546343-149564121,149546343,149564121
5,149569520,149602351,1,SLC6A7,ENSG00000011083,protein_coding,149569520,149567520,149571520,XLOC_021417,SLC6A7,chr5:149569519-149590635,149569519,149590635
5,149737202,149779871,1,TCOF1,ENSG00000070814,protein_coding,149737202,149735202,149739202,XLOC_021418,TCOF1,chr5:149737179-149779943,149737179,149779943
5,149855094,149865531,-1,CTC-367J11.1,ENSG00000254333,lincRNA,149865531,149863531,149867531,XLOC_021419,NDST1,chr5:149865114-149937838,149865114,149937838
5,149865381,149937773,1,NDST1,ENSG00000070614,protein_coding,149865381,149863381,149867381,XLOC_021419,NDST1,chr5:149865114-149937838,149865114,149937838
5,149923152,149923251,-1,snoU13,ENSG00000239191,snoRNA,149923251,149921251,149925251,XLOC_021419,NDST1,chr5:149865114-149937838,149865114,149937838
5,149980642,150038782,1,SYNPO,ENSG00000171992,protein_coding,149980642,149978642,149982642,XLOC_021420,SYNPO,chr5:149980641-150038792,149980641,150038792
5,149987990,149994916,-1,CTB-140J7.2,ENSG00000253852,antisense,149994916,149992916,149996916,XLOC_021420,SYNPO,chr5:149980641-150038792,149980641,150038792
5,150040436,150058927,1,MYOZ3,ENSG00000164591,protein_coding,150040436,150038436,150042436,XLOC_021421,MYOZ3,chr5:150040403-150058925,150040403,150058925
5,150050220,150051952,-1,CTC-345K18.2,ENSG00000250309,antisense,150051952,150049952,150053952,XLOC_021421,MYOZ3,chr5:150040403-150058925,150040403,150058925
5,150157508,150176296,1,SMIM3,ENSG00000256235,protein_coding,150157508,150155508,150159508,XLOC_021422,C5orf62,chr5:150157507-150176298,150157507,150176298
5,150157867,150176297,1,AC010441.1,ENSG00000269636,protein_coding,150157867,150155867,150159867,XLOC_021422,C5orf62,chr5:150157507-150176298,150157507,150176298
5,150226085,150280298,1,IRGM,ENSG00000237693,protein_coding,150226085,150224085,150228085,XLOC_021423,IRGM,chr5:150226084-150228231,150226084,150228231
5,150400124,150408554,1,GPX3,ENSG00000211445,protein_coding,150400124,150398124,150402124,XLOC_021424,GPX3,chr5:150399998-150408554,150399998,150408554
5,150560613,150603706,-1,CCDC69,ENSG00000198624,protein_coding,150603706,150601706,150605706,XLOC_021425,CCDC69,chr5:150557529-150604038,150557529,150604038
5,150591711,150650001,1,GM2A,ENSG00000196743,protein_coding,150591711,150589711,150593711,XLOC_021425,CCDC69,chr5:150557529-150604038,150557529,150604038
5,150591711,150650001,1,GM2A,ENSG00000196743,protein_coding,150591711,150589711,150593711,XLOC_021426,GM2A,chr5:150632565-150652430,150632565,150652430
5,150816607,150871942,1,SLC36A1,ENSG00000123643,protein_coding,150816607,150814607,150818607,XLOC_021427,SLC36A1,chr5:150826959-150875914,150826959,150875914
5,150857020,150857138,-1,RNA5SP197,ENSG00000200227,rRNA,150857138,150855138,150859138,XLOC_021427,SLC36A1,chr5:150826959-150875914,150826959,150875914
5,151121877,151152093,-1,ATOX1,ENSG00000177556,protein_coding,151152093,151150093,151154093,XLOC_021428,G3BP1,chr5:151151165-151192672,151151165,151192672
5,151150606,151192346,1,G3BP1,ENSG00000145907,protein_coding,151150606,151148606,151152606,XLOC_021428,G3BP1,chr5:151151165-151192672,151151165,151192672
5,152869175,153193429,1,GRIA1,ENSG00000155511,protein_coding,152869175,152867175,152871175,XLOC_021429,GRIA1,chr5:152870083-153193429,152870083,153193429
5,153134942,153135238,1,RN7SL177P,ENSG00000242976,misc_RNA,153134942,153132942,153136942,XLOC_021429,GRIA1,chr5:152870083-153193429,152870083,153193429
5,153369688,153418496,-1,FAM114A2,ENSG00000055147,protein_coding,153418496,153416496,153420496,XLOC_021430,MFAP3,chr5:153369699-153437039,153369699,153437039
5,153418466,153600038,1,MFAP3,ENSG00000037749,protein_coding,153418466,153416466,153420466,XLOC_021430,MFAP3,chr5:153369699-153437039,153369699,153437039
5,153418466,153600038,1,MFAP3,ENSG00000037749,protein_coding,153418466,153416466,153420466,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153570290,153800544,1,GALNT10,ENSG00000164574,protein_coding,153570290,153568290,153572290,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153708997,153825410,-1,SAP30L-AS1,ENSG00000245275,antisense,153825410,153823410,153827410,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153717031,153718012,-1,HNRNPA3P7,ENSG00000253119,pseudogene,153718012,153716012,153720012,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153719592,153719686,-1,AC008625.1,ENSG00000221070,miRNA,153719686,153717686,153721686,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153726666,153726807,1,MIR1294,ENSG00000221430,miRNA,153726666,153724666,153728666,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153728988,153729283,1,RN7SL655P,ENSG00000241963,misc_RNA,153728988,153726988,153730988,XLOC_021431,GALNT10,chr5:153570231-153815950,153570231,153815950
5,153825517,153840614,1,SAP30L,ENSG00000164576,protein_coding,153825517,153823517,153827517,XLOC_021432,SAP30L,chr5:153825516-153840613,153825516,153840613
5,154092462,154197167,1,LARP1,ENSG00000155506,protein_coding,154092462,154090462,154094462,XLOC_021433,LARP1,chr5:154092254-154197341,154092254,154197341
5,154097945,154098249,-1,Metazoa_SRP,ENSG00000272197,misc_RNA,154098249,154096249,154100249,XLOC_021433,LARP1,chr5:154092254-154197341,154092254,154197341
5,154108791,154109254,1,CTC-209L16.1,ENSG00000241187,pseudogene,154108791,154106791,154110791,XLOC_021433,LARP1,chr5:154092254-154197341,154092254,154197341
5,154198051,154238812,-1,FAXDC2,ENSG00000170271,protein_coding,154238812,154236812,154240812,XLOC_021434,C5orf4,chr5:154197684-154230214,154197684,154230214
5,154209018,154209100,1,MIR378H,ENSG00000263361,miRNA,154209018,154207018,154211018,XLOC_021434,C5orf4,chr5:154197684-154230214,154197684,154230214
5,154198051,154238812,-1,FAXDC2,ENSG00000170271,protein_coding,154238812,154236812,154240812,XLOC_021435,CNOT8,chr5:154237426-154256353,154237426,154256353
5,154237113,154256353,1,CNOT8,ENSG00000155508,protein_coding,154237113,154235113,154239113,XLOC_021435,CNOT8,chr5:154237426-154256353,154237426,154256353
5,154320630,154348971,1,MRPL22,ENSG00000082515,protein_coding,154320630,154318630,154322630,XLOC_021436,MRPL22,chr5:154320632-154348971,154320632,154348971
5,154393260,154397685,1,KIF4B,ENSG00000226650,protein_coding,154393260,154391260,154395260,XLOC_021437,KIF4B,chr5:154393259-154397685,154393259,154397685
5,155297354,156194799,1,SGCD,ENSG00000170624,protein_coding,155297354,155295354,155299354,XLOC_021438,SGCD,chr5:155753766-156194798,155753766,156194798
5,155885408,155885517,-1,CTB-56J15.1,ENSG00000253370,pseudogene,155885517,155883517,155887517,XLOC_021438,SGCD,chr5:155753766-156194798,155753766,156194798
5,156131069,156166823,-1,CTC-340I23.2,ENSG00000254163,antisense,156166823,156164823,156168823,XLOC_021438,SGCD,chr5:155753766-156194798,155753766,156194798
5,156277549,156279539,1,PPP1R2P3,ENSG00000231989,pseudogene,156277549,156275549,156279549,XLOC_021439,PPP1R2P3,chr5:156277548-156279539,156277548,156279539
5,156346293,156390266,-1,TIMD4,ENSG00000145850,protein_coding,156390266,156388266,156392266,XLOC_021440,LOC100286948,chr5:156346292-156390266,156346292,156390266
5,156351130,156351721,1,APOOP1,ENSG00000270560,pseudogene,156351130,156349130,156353130,XLOC_021440,LOC100286948,chr5:156346292-156390266,156346292,156390266
5,156569944,156682201,1,ITK,ENSG00000113263,protein_coding,156569944,156567944,156571944,XLOC_021441,ITK,chr5:156607906-156682109,156607906,156682109
5,156626253,156651390,-1,CTB-4E7.1,ENSG00000253980,antisense,156651390,156649390,156653390,XLOC_021441,ITK,chr5:156607906-156682109,156607906,156682109
5,156662195,156662309,-1,AC010609.1,ENSG00000222086,miRNA,156662309,156660309,156664309,XLOC_021441,ITK,chr5:156607906-156682109,156607906,156682109
5,156687132,156693635,-1,CTC-248O19.1,ENSG00000253653,antisense,156693635,156691635,156695635,XLOC_021442,CYFIP2,chr5:156693090-156822606,156693090,156822606
5,156693089,156822606,1,CYFIP2,ENSG00000055163,protein_coding,156693089,156691089,156695089,XLOC_021442,CYFIP2,chr5:156693090-156822606,156693090,156822606
5,156768608,156772729,-1,FNDC9,ENSG00000172568,protein_coding,156772729,156770729,156774729,XLOC_021442,CYFIP2,chr5:156693090-156822606,156693090,156822606
5,156789623,156887086,-1,CTB-109A12.1,ENSG00000251405,sense_overlapping,156887086,156885086,156889086,XLOC_021442,CYFIP2,chr5:156693090-156822606,156693090,156822606
5,156802749,156811958,-1,CTB-47B11.3,ENSG00000248544,antisense,156811958,156809958,156813958,XLOC_021442,CYFIP2,chr5:156693090-156822606,156693090,156822606
5,156822542,157002783,-1,ADAM19,ENSG00000135074,protein_coding,157002783,157000783,157004783,XLOC_021442,CYFIP2,chr5:156693090-156822606,156693090,156822606
5,156789623,156887086,-1,CTB-109A12.1,ENSG00000251405,sense_overlapping,156887086,156885086,156889086,XLOC_021443,NIPAL4,chr5:156887026-156901730,156887026,156901730
5,156822542,157002783,-1,ADAM19,ENSG00000135074,protein_coding,157002783,157000783,157004783,XLOC_021443,NIPAL4,chr5:156887026-156901730,156887026,156901730
5,156887027,156901725,1,NIPAL4,ENSG00000172548,protein_coding,156887027,156885027,156889027,XLOC_021443,NIPAL4,chr5:156887026-156901730,156887026,156901730
5,157098561,157107151,1,C5orf52,ENSG00000187658,protein_coding,157098561,157096561,157100561,XLOC_021444,C5orf52,chr5:157098560-157107162,157098560,157107162
5,157158205,157168456,1,THG1L,ENSG00000113272,protein_coding,157158205,157156205,157160205,XLOC_021445,THG1L,chr5:157157707-157168663,157157707,157168663
5,157160003,157161727,-1,AC026407.1,ENSG00000268432,protein_coding,157161727,157159727,157163727,XLOC_021445,THG1L,chr5:157157707-157168663,157157707,157168663
5,157170703,157187717,1,LSM11,ENSG00000155858,protein_coding,157170703,157168703,157172703,XLOC_021446,LSM11,chr5:157170659-157187893,157170659,157187893
5,157174512,157174715,-1,CTC-370J7.1,ENSG00000253630,pseudogene,157174715,157172715,157176715,XLOC_021446,LSM11,chr5:157170659-157187893,157170659,157187893
5,158527491,158544486,1,RP11-175K6.1,ENSG00000245812,lincRNA,158527491,158525491,158529491,XLOC_021447,-,chr5:158527589-158535299,158527589,158535299
5,158690089,158713044,1,UBLCP1,ENSG00000164332,protein_coding,158690089,158688089,158692089,XLOC_021448,UBLCP1,chr5:158690088-158713048,158690088,158713048
5,159343790,159399551,1,ADRA1B,ENSG00000170214,protein_coding,159343790,159341790,159345790,XLOC_021449,ADRA1B,chr5:159343349-159400038,159343349,159400038
5,159377500,159378505,-1,GAPDHP40,ENSG00000248626,pseudogene,159378505,159376505,159380505,XLOC_021449,ADRA1B,chr5:159343349-159400038,159343349,159400038
5,159436120,159492550,1,TTC1,ENSG00000113312,protein_coding,159436120,159434120,159438120,XLOC_021450,TTC1,chr5:159436073-159492550,159436073,159492550
5,159450747,159451052,-1,AC068657.2,ENSG00000223908,pseudogene,159451052,159449052,159453052,XLOC_021450,TTC1,chr5:159436073-159492550,159436073,159492550
5,159488808,159546430,-1,PWWP2A,ENSG00000170234,protein_coding,159546430,159544430,159548430,XLOC_021450,TTC1,chr5:159436073-159492550,159436073,159492550
5,159614374,159665742,1,FABP6,ENSG00000170231,protein_coding,159614374,159612374,159616374,XLOC_021451,FABP6,chr5:159614373-159665729,159614373,159665729
5,159622751,159631833,-1,CTB-127C13.1,ENSG00000247699,antisense,159631833,159629833,159633833,XLOC_021451,FABP6,chr5:159614373-159665729,159614373,159665729
5,159848829,159855748,1,PTTG1,ENSG00000164611,protein_coding,159848829,159846829,159850829,XLOC_021452,PTTG1,chr5:159848864-159855746,159848864,159855746
5,159895275,159914433,1,MIR146A,ENSG00000253522,lincRNA,159895275,159893275,159897275,XLOC_021453,MIR3142,chr5:159901408-159901490,159901408,159901490
5,159901409,159901490,1,MIR3142,ENSG00000265237,miRNA,159901409,159899409,159903409,XLOC_021453,MIR3142,chr5:159901408-159901490,159901408,159901490
5,159895275,159914433,1,MIR146A,ENSG00000253522,lincRNA,159895275,159893275,159897275,XLOC_021454,MIR146A,chr5:159912211-159914781,159912211,159914781
5,160974069,161129599,1,GABRA6,ENSG00000145863,protein_coding,160974069,160972069,160976069,XLOC_021455,GABRA6,chr5:161112657-161129598,161112657,161129598
5,161114353,161116414,-1,RP11-348M17.2,ENSG00000253403,antisense,161116414,161114414,161118414,XLOC_021455,GABRA6,chr5:161112657-161129598,161112657,161129598
5,161274197,161326975,1,GABRA1,ENSG00000022355,protein_coding,161274197,161272197,161276197,XLOC_021456,GABRA1,chr5:161274196-161326965,161274196,161326965
5,161494546,161582542,1,GABRG2,ENSG00000113327,protein_coding,161494546,161492546,161496546,XLOC_021457,GABRG2,chr5:161494647-161582545,161494647,161582545
5,162864575,162873157,1,CCNG1,ENSG00000113328,protein_coding,162864575,162862575,162866575,XLOC_021458,CCNG1,chr5:162864569-162873705,162864569,162873705
5,162866447,162873821,-1,AC112205.1,ENSG00000268800,protein_coding,162873821,162871821,162875821,XLOC_021458,CCNG1,chr5:162864569-162873705,162864569,162873705
5,162873532,162887146,-1,NUDCD2,ENSG00000170584,protein_coding,162887146,162885146,162889146,XLOC_021458,CCNG1,chr5:162864569-162873705,162864569,162873705
5,162887209,162918947,1,HMMR,ENSG00000072571,protein_coding,162887209,162885209,162889209,XLOC_021459,HMMR,chr5:162887516-162918953,162887516,162918953
5,162910071,162921064,-1,RP11-80G7.1,ENSG00000251018,antisense,162921064,162919064,162923064,XLOC_021459,HMMR,chr5:162887516-162918953,162887516,162918953
5,162930120,162946342,1,MAT2B,ENSG00000038274,protein_coding,162930120,162928120,162932120,XLOC_021460,MAT2B,chr5:162930195-162960674,162930195,162960674
5,163723702,164598649,1,CTC-340A15.2,ENSG00000241956,antisense,163723702,163721702,163725702,XLOC_021461,-,chr5:163723477-164601582,163723477,164601582
5,163875428,163894408,-1,CTD-2313P7.1,ENSG00000253236,lincRNA,163894408,163892408,163896408,XLOC_021461,-,chr5:163723477-164601582,163723477,164601582
5,164028008,164028458,-1,CTC-340A15.1,ENSG00000253600,pseudogene,164028458,164026458,164030458,XLOC_021461,-,chr5:163723477-164601582,163723477,164601582
5,164362168,164362274,-1,RNU6-209P,ENSG00000206845,snRNA,164362274,164360274,164364274,XLOC_021461,-,chr5:163723477-164601582,163723477,164601582
5,166711804,167691162,1,TENM2,ENSG00000145934,protein_coding,166711804,166709804,166713804,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,166714325,166721278,-1,CTB-180C19.1,ENSG00000254365,antisense,166721278,166719278,166723278,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,166723239,166730377,-1,CTC-286N12.1,ENSG00000254297,antisense,166730377,166728377,166732377,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,166733278,166736875,-1,CTB-105L4.2,ENSG00000253527,antisense,166736875,166734875,166738875,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167080233,167087486,-1,CTB-78F1.1,ENSG00000254187,antisense,167087486,167085486,167089486,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167148368,167156129,1,CTB-78F1.2,ENSG00000253357,sense_intronic,167148368,167146368,167150368,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167297550,167297670,-1,AC093304.1,ENSG00000221741,miRNA,167297670,167295670,167299670,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167364722,167380474,-1,CTC-353G13.1,ENSG00000253660,antisense,167380474,167378474,167382474,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167392192,167394091,-1,CTB-77H17.1,ENSG00000253947,antisense,167394091,167392091,167396091,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167460096,167460210,-1,SNORA40,ENSG00000253065,snoRNA,167460210,167458210,167462210,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167512334,167614724,-1,CTB-178M22.1,ENSG00000253925,antisense,167614724,167612724,167616724,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167656588,167659362,-1,CTB-178M22.2,ENSG00000253978,antisense,167659362,167657362,167661362,XLOC_021462,ODZ2,chr5:166711842-167691162,166711842,167691162
5,167718656,167899308,1,WWC1,ENSG00000113645,protein_coding,167718656,167716656,167720656,XLOC_021463,WWC1,chr5:167718383-167899308,167718383,167899308
5,167913450,167946304,1,RARS,ENSG00000113643,protein_coding,167913450,167911450,167915450,XLOC_021464,RARS,chr5:167913462-167946309,167913462,167946309
5,167956121,167957639,1,FBLL1,ENSG00000188573,protein_coding,167956121,167954121,167958121,XLOC_021465,FBLL1,chr5:167956581-167957639,167956581,167957639
5,167975500,168006605,-1,PANK3,ENSG00000120137,protein_coding,168006605,168004605,168008605,XLOC_021466,MIR103-1AS,chr5:167975270-168006896,167975270,168006896
5,167979282,167980732,-1,SLC2A3P1,ENSG00000253861,pseudogene,167980732,167978732,167982732,XLOC_021466,MIR103-1AS,chr5:167975270-168006896,167975270,168006896
5,167987897,167987982,-1,MIR103A1,ENSG00000199035,miRNA,167987982,167985982,167989982,XLOC_021466,MIR103-1AS,chr5:167975270-168006896,167975270,168006896
5,169010638,169031782,1,SPDL1,ENSG00000040275,protein_coding,169010638,169008638,169012638,XLOC_021467,CCDC99,chr5:169010637-169031781,169010637,169031781
5,169064251,169510386,1,DOCK2,ENSG00000134516,protein_coding,169064251,169062251,169066251,XLOC_021468,DOCK2,chr5:169064197-169510386,169064197,169510386
5,169199970,169206369,-1,CTB-37A13.1,ENSG00000253269,antisense,169206369,169204369,169208369,XLOC_021468,DOCK2,chr5:169064197-169510386,169064197,169510386
5,169291268,169407744,-1,FAM196B,ENSG00000204767,protein_coding,169407744,169405744,169409744,XLOC_021468,DOCK2,chr5:169064197-169510386,169064197,169510386
5,169455492,169455570,1,MIR378E,ENSG00000263831,miRNA,169455492,169453492,169457492,XLOC_021468,DOCK2,chr5:169064197-169510386,169064197,169510386
5,169532901,169536727,1,FOXI1,ENSG00000168269,protein_coding,169532901,169530901,169534901,XLOC_021469,FOXI1,chr5:169532916-169536729,169532916,169536729
5,169659451,169679579,1,C5orf58,ENSG00000234511,protein_coding,169659451,169657451,169661451,XLOC_021470,C5orf58,chr5:169659949-169673235,169659949,169673235
5,169758433,169760883,1,CTB-114C7.3,ENSG00000235172,lincRNA,169758433,169756433,169760433,XLOC_021471,LOC257358,chr5:169758434-169762104,169758434,169762104
5,169780491,170163636,1,KCNIP1,ENSG00000182132,protein_coding,169780491,169778491,169782491,XLOC_021472,KCNIP1,chr5:169780880-170163636,169780880,170163636
5,169801675,169816681,-1,KCNMB1,ENSG00000145936,protein_coding,169816681,169814681,169818681,XLOC_021472,KCNIP1,chr5:169780880-170163636,169780880,170163636
