Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
8,12940870,13373167,-1,DLC1,ENSG00000164741,protein_coding,13373167,13371167,13375167,XLOC_026917,DLC1,chr8:12940749-13372429,12940749,13372429
8,13947373,15095848,-1,SGCZ,ENSG00000185053,protein_coding,15095848,15093848,15097848,XLOC_026918,SGCZ,chr8:13947372-15095792,13947372,15095792
8,14710947,14711019,-1,MIR383,ENSG00000199127,miRNA,14711019,14709019,14713019,XLOC_026919,MIR383,chr8:13947372-15095792,13947372,15095792
8,15965387,16424999,-1,MSR1,ENSG00000038945,protein_coding,16424999,16422999,16426999,XLOC_026920,MSR1,chr8:15965386-16050300,15965386,16050300
8,16849678,16859690,-1,FGF20,ENSG00000078579,protein_coding,16859690,16857690,16861690,XLOC_026922,FGF20,chr8:16850333-16859674,16850333,16859674
8,17086737,17104387,-1,CNOT7,ENSG00000198791,protein_coding,17104387,17102387,17106387,XLOC_026923,CNOT7,chr8:17080268-17271040,17080268,17271040
8,17155539,17271037,-1,MTMR7,ENSG00000003987,protein_coding,17271037,17269037,17273037,XLOC_026924,MTMR7,chr8:17080268-17271040,17080268,17271040
8,17501304,17658426,-1,MTUS1,ENSG00000129422,protein_coding,17658426,17656426,17660426,XLOC_026925,MTUS1,chr8:17501174-17667930,17501174,17667930
8,17721889,17767874,-1,FGL1,ENSG00000104760,protein_coding,17767874,17765874,17769874,XLOC_026926,FGL1,chr8:17716919-17758407,17716919,17758407
8,17913934,17942494,-1,ASAH1,ENSG00000104763,protein_coding,17942494,17940494,17944494,XLOC_026927,ASAH1,chr8:17913904-17942507,17913904,17942507
8,18384811,18942240,-1,PSD3,ENSG00000156011,protein_coding,18942240,18940240,18944240,XLOC_026928,PSD3,chr8:18384637-18942499,18384637,18942499
8,19261672,19615540,-1,CSGALNACT1,ENSG00000147408,protein_coding,19615540,19613540,19617540,XLOC_026930,CSGALNACT1,chr8:19258201-19615391,19258201,19615391
8,20002366,20040717,-1,SLC18A1,ENSG00000036565,protein_coding,20040717,20038717,20042717,XLOC_026931,SLC18A1,chr8:20002365-20040717,20002365,20040717
8,20103676,20161474,-1,LZTS1,ENSG00000061337,protein_coding,20161474,20159474,20163474,XLOC_026932,LZTS1,chr8:20103675-20112803,20103675,20112803
8,21547915,21669869,-1,GFRA2,ENSG00000168546,protein_coding,21669869,21667869,21671869,XLOC_026933,GFRA2,chr8:21549529-21646346,21549529,21646346
8,21766384,21771371,-1,DOK2,ENSG00000147443,protein_coding,21771371,21769371,21773371,XLOC_026934,DOK2,chr8:21766383-21771205,21766383,21771205
8,21964383,21966932,-1,NUDT18,ENSG00000173566,protein_coding,21966932,21964932,21968932,XLOC_026935,NUDT18,chr8:21946546-21970287,21946546,21970287
8,21971928,21990897,-1,HR,ENSG00000168453,protein_coding,21990897,21988897,21992897,XLOC_026936,HR,chr8:21971931-21994850,21971931,21994850
8,21995533,21999464,-1,REEP4,ENSG00000168476,protein_coding,21999464,21997464,22001464,XLOC_026937,REEP4,chr8:21995513-21999468,21995513,21999468
8,22004338,22014597,-1,LGI3,ENSG00000168481,protein_coding,22014597,22012597,22016597,XLOC_026938,LGI3,chr8:22004342-22014344,22004342,22014344
8,22077222,22089854,-1,PHYHIP,ENSG00000168490,protein_coding,22089854,22087854,22091854,XLOC_026939,PHYHIP,chr8:22077215-22089851,22077215,22089851
8,22102475,22102556,-1,MIR320A,ENSG00000208037,miRNA,22102556,22100556,22104556,XLOC_026940,MIR320A,chr8:22101639-22112787,22101639,22112787
8,22477931,22526661,-1,BIN3,ENSG00000147439,protein_coding,22526661,22524661,22528661,XLOC_026941,BIN3,chr8:22436253-22526661,22436253,22526661
8,22545172,22550815,-1,EGR3,ENSG00000179388,protein_coding,22550815,22548815,22552815,XLOC_026943,EGR3,chr8:22545173-22550815,22545173,22550815
8,22570769,22857513,-1,PEBP4,ENSG00000134020,protein_coding,22857513,22855513,22859513,XLOC_026944,PEBP4,chr8:22570764-22785421,22570764,22785421
8,22877646,22926692,-1,TNFRSF10B,ENSG00000120889,protein_coding,22926692,22924692,22928692,XLOC_026945,TNFRSF10B,chr8:22844929-22932276,22844929,22932276
8,22993101,23021543,-1,TNFRSF10D,ENSG00000173530,protein_coding,23021543,23019543,23023543,XLOC_026946,TNFRSF10D,chr8:22993103-23021540,22993103,23021540
8,23047965,23082639,-1,TNFRSF10A,ENSG00000104689,protein_coding,23082639,23080639,23084639,XLOC_026947,TNFRSF10A,chr8:23044720-23088540,23044720,23088540
8,23154702,23282841,-1,LOXL2,ENSG00000134013,protein_coding,23282841,23280841,23284841,XLOC_026948,LOXL2,chr8:23145298-23261845,23145298,23261845
8,23243296,23315208,-1,ENTPD4,ENSG00000197217,protein_coding,23315208,23313208,23317208,XLOC_026949,ENTPD4,chr8:23286459-23316858,23286459,23316858
8,23536206,23540440,-1,NKX3-1,ENSG00000167034,protein_coding,23540440,23538440,23542440,XLOC_026950,NKX3-1,chr8:23536205-23540502,23536205,23540502
8,23559964,23564111,-1,NKX2-6,ENSG00000180053,protein_coding,23564111,23562111,23566111,XLOC_026951,NKX2-6,chr8:23559963-23563922,23559963,23563922
8,23699428,23712320,-1,STC1,ENSG00000159167,protein_coding,23712320,23710320,23714320,XLOC_026952,STC1,chr8:23699433-23712320,23699433,23712320
8,24808468,24814624,-1,NEFL,ENSG00000104725,processed_transcript,24814624,24812624,24816624,XLOC_026953,NEFL,chr8:24808468-24814131,24808468,24814131
8,25276776,25282170,-1,GNRH1,ENSG00000147437,protein_coding,25282170,25280170,25284170,XLOC_026954,GNRH1,chr8:25276389-25316046,25276389,25316046
8,25285366,25315992,-1,KCTD9,ENSG00000104756,protein_coding,25315992,25313992,25317992,XLOC_026954,KCTD9,chr8:25276389-25316046,25276389,25316046
8,25699246,25902913,-1,EBF2,ENSG00000221818,protein_coding,25902913,25900913,25904913,XLOC_026955,EBF2,chr8:25701572-25902392,25701572,25902392
8,26362202,26371608,-1,PNMA2,ENSG00000240694,protein_coding,26371608,26369608,26373608,XLOC_026957,PNMA2,chr8:26362195-26371483,26362195,26371483
8,26605667,26724790,-1,ADRA1A,ENSG00000120907,protein_coding,26724790,26722790,26726790,XLOC_026958,ADRA1A,chr8:26605666-26722922,26605666,26722922
8,27092840,27115937,-1,STMN4,ENSG00000015592,protein_coding,27115937,27113937,27117937,XLOC_026959,STMN4,chr8:27093813-27115903,27093813,27115903
8,27142404,27168836,-1,TRIM35,ENSG00000104228,protein_coding,27168836,27166836,27170836,XLOC_026960,TRIM35,chr8:27140983-27168834,27140983,27168834
8,27317279,27337400,-1,CHRNA2,ENSG00000120903,protein_coding,27337400,27335400,27339400,XLOC_026961,CHRNA2,chr8:27317277-27336813,27317277,27336813
8,27454434,27472548,-1,CLU,ENSG00000120885,protein_coding,27472548,27470548,27474548,XLOC_026962,CLU,chr8:27454450-27472327,27454450,27472327
8,27559190,27559284,-1,MIR3622B,ENSG00000265075,miRNA,27559284,27557284,27561284,XLOC_026963,MIR3622B,chr8:27559189-27559284,27559189,27559284
8,27590835,27630170,-1,CCDC25,ENSG00000147419,protein_coding,27630170,27628170,27632170,XLOC_026964,CCDC25,chr8:27590831-27630203,27590831,27630203
8,27667137,27695612,-1,PBK,ENSG00000168078,protein_coding,27695612,27693612,27697612,XLOC_026965,PBK,chr8:27632053-27695579,27632053,27695579
8,27727399,27850244,-1,SCARA5,ENSG00000168079,protein_coding,27850244,27848244,27852244,XLOC_026966,SCARA5,chr8:27727398-27850369,27727398,27850369
8,27743556,27743633,-1,MIR4287,ENSG00000265847,miRNA,27743633,27741633,27745633,XLOC_026967,MIR4287,chr8:27727398-27850369,27727398,27850369
8,28203102,28260218,-1,ZNF395,ENSG00000186918,protein_coding,28260218,28258218,28262218,XLOC_026969,ZNF395,chr8:28203101-28243977,28203101,28243977
8,28205804,28347835,-1,FBXO16,ENSG00000214050,protein_coding,28347835,28345835,28349835,XLOC_026970,FBXO16,chr8:28285739-28347875,28285739,28347875
8,28362633,28362699,-1,MIR4288,ENSG00000265251,miRNA,28362699,28360699,28364699,XLOC_026971,MIR4288,chr8:28351721-28431785,28351721,28431785
8,28625178,28747759,-1,INTS9,ENSG00000104299,protein_coding,28747759,28745759,28749759,XLOC_026973,INTS9,chr8:28625104-28747698,28625104,28747698
8,28924796,29120641,-1,KIF13B,ENSG00000197892,protein_coding,29120641,29118641,29122641,XLOC_026974,KIF13B,chr8:28924644-29120940,28924644,29120940
8,29190581,29208185,-1,DUSP4,ENSG00000120875,protein_coding,29208185,29206185,29210185,XLOC_026976,DUSP4,chr8:29190413-29208318,29190413,29208318
8,29814788,29814864,-1,MIR3148,ENSG00000264788,miRNA,29814864,29812864,29816864,XLOC_026980,MIR3148,chr8:29814787-29814864,29814787,29814864
8,29920528,29940723,-1,TMEM66,ENSG00000133872,protein_coding,29940723,29938723,29942723,XLOC_026981,TMEM66,chr8:29920572-29940743,29920572,29940743
8,29989340,30002202,-1,MBOAT4,ENSG00000177669,protein_coding,30002202,30000202,30004202,XLOC_026982,MBOAT4,chr8:29952068-30002200,29952068,30002200
8,30241944,30429778,1,RBPMS,ENSG00000157110,protein_coding,30241944,30239944,30243944,XLOC_026984,RBPMS,chr8:30241545-30433021,30241545,30433021
8,30435835,30515768,-1,GTF2E2,ENSG00000197265,protein_coding,30515768,30513768,30517768,XLOC_026985,GTF2E2,chr8:30433829-30515788,30433829,30515788
8,30535583,30585443,-1,GSR,ENSG00000104687,protein_coding,30585443,30583443,30587443,XLOC_026986,GSR,chr8:30535579-30585486,30535579,30585486
8,30631973,30671830,-1,PPP2CB,ENSG00000104695,protein_coding,30671830,30669830,30673830,XLOC_026987,PPP2CB,chr8:30643125-30670352,30643125,30670352
8,30689060,30748122,-1,TEX15,ENSG00000133863,protein_coding,30748122,30746122,30750122,XLOC_026988,TEX15,chr8:30688967-30769826,30688967,30769826
8,30853321,30891231,-1,PURG,ENSG00000172733,protein_coding,30891231,30889231,30893231,XLOC_026989,PURG,chr8:30853320-31033889,30853320,31033889
8,33228342,33330940,-1,FUT10,ENSG00000172728,protein_coding,33330940,33328940,33332940,XLOC_026990,FUT10,chr8:33225045-33330976,33225045,33330976
8,33405273,33424643,-1,RNF122,ENSG00000133874,protein_coding,33424643,33422643,33426643,XLOC_026992,RNF122,chr8:33405272-33424643,33405272,33424643
8,33448856,33457624,-1,DUSP26,ENSG00000133878,protein_coding,33457624,33455624,33459624,XLOC_026993,DUSP26,chr8:33448853-33457474,33448853,33457474
8,37700786,37707422,-1,BRF2,ENSG00000104221,protein_coding,37707422,37705422,37709422,XLOC_026998,BRF2,chr8:37654280-37707431,37654280,37707431
8,37716136,37756985,-1,RAB11FIP1,ENSG00000156675,protein_coding,37756985,37754985,37758985,XLOC_026999,RAB11FIP1,chr8:37716464-37757015,37716464,37757015
8,37791799,37797647,-1,GOT1L1,ENSG00000169154,protein_coding,37797647,37795647,37799647,XLOC_027000,GOT1L1,chr8:37791799-37797647,37791799,37797647
8,37820516,37824483,-1,ADRB3,ENSG00000188778,protein_coding,37824483,37822483,37826483,XLOC_027001,ADRB3,chr8:37820513-37824184,37820513,37824184
8,38001167,38008783,-1,STAR,ENSG00000147465,protein_coding,38008783,38006783,38010783,XLOC_027002,STAR,chr8:38000217-38009338,38000217,38009338
8,38020839,38034248,-1,LSM1,ENSG00000175324,protein_coding,38034248,38032248,38036248,XLOC_027003,LSM1,chr8:38020858-38070916,38020858,38070916
8,38120648,38126761,-1,PPAPDC1B,ENSG00000147535,protein_coding,38126761,38124761,38128761,XLOC_027004,PPAPDC1B,chr8:38088235-38240961,38088235,38240961
8,38127215,38239790,-1,WHSC1L1,ENSG00000147548,protein_coding,38239790,38237790,38241790,XLOC_027004,WHSC1L1,chr8:38088235-38240961,38088235,38240961
8,38268656,38326352,-1,FGFR1,ENSG00000077782,protein_coding,38326352,38324352,38328352,XLOC_027005,FGFR1,chr8:38243958-38326352,38243958,38326352
8,38368352,38386180,-1,C8orf86,ENSG00000196166,protein_coding,38386180,38384180,38388180,XLOC_027006,C8orf86,chr8:38368351-38386180,38368351,38386180
8,38458179,38458718,-1,RNF5P1,ENSG00000253570,pseudogene,38458718,38456718,38460718,XLOC_027008,RNF5P1,chr8:38457692-38458775,38457692,38458775
8,38846327,38854343,-1,TM2D2,ENSG00000169490,protein_coding,38854343,38852343,38856343,XLOC_027009,TM2D2,chr8:38846326-38854149,38846326,38854149
8,39308564,39380371,-1,ADAM3A,ENSG00000197475,pseudogene,39380371,39378371,39382371,XLOC_027010,ADAM3A,chr8:39308563-39380470,39308563,39380470
8,39601254,39695808,-1,ADAM2,ENSG00000104755,protein_coding,39695808,39693808,39697808,XLOC_027011,ADAM2,chr8:39601254-39695779,39601254,39695779
8,40388109,40755352,-1,ZMAT4,ENSG00000165061,protein_coding,40755352,40753352,40757352,XLOC_027013,ZMAT4,chr8:40388110-40755343,40388110,40755343
8,41119481,41167016,-1,SFRP1,ENSG00000104332,protein_coding,41167016,41165016,41169016,XLOC_027015,SFRP1,chr8:41119475-41166990,41119475,41166990
8,41386725,41402565,1,GINS4,ENSG00000147536,protein_coding,41386725,41384725,41388725,XLOC_027016,GINS4,chr8:41386687-41403003,41386687,41403003
8,41502697,41508855,-1,NKX6-3,ENSG00000165066,protein_coding,41508855,41506855,41510855,XLOC_027017,NKX6-3,chr8:41503828-41504878,41503828,41504878
8,41510739,41754280,-1,ANK1,ENSG00000029534,protein_coding,41754280,41752280,41756280,XLOC_027018,ANK1,chr8:41510743-41754280,41510743,41754280
8,41517959,41518026,1,MIR486,ENSG00000221035,miRNA,41517959,41515959,41519959,XLOC_027019,MIR486,chr8:41510743-41754280,41510743,41754280
8,42032236,42065242,-1,PLAT,ENSG00000104368,protein_coding,42065242,42063242,42067242,XLOC_027021,PLAT,chr8:42032235-42065194,42032235,42065194
8,42231586,42234750,-1,DKK4,ENSG00000104371,protein_coding,42234750,42232750,42236750,XLOC_027022,DKK4,chr8:42230535-42235095,42230535,42235095
8,42273993,42397069,-1,SLC20A2,ENSG00000168575,protein_coding,42397069,42395069,42399069,XLOC_027023,SLC20A2,chr8:42273953-42409072,42273953,42409072
8,42607763,42651535,-1,CHRNA6,ENSG00000147434,protein_coding,42651535,42649535,42653535,XLOC_027024,CHRNA6,chr8:42607779-42623929,42607779,42623929
8,42691817,42698468,-1,THAP1,ENSG00000131931,protein_coding,42698468,42696468,42700468,XLOC_027025,THAP1,chr8:42691816-42698474,42691816,42698474
8,42704780,42752433,-1,RNF170,ENSG00000120925,protein_coding,42752433,42750433,42754433,XLOC_027026,RNF170,chr8:42704779-42751866,42704779,42751866
8,48649471,48651648,-1,CEBPD,ENSG00000221869,protein_coding,48651648,48649648,48653648,XLOC_027028,CEBPD,chr8:48173445-48651301,48173445,48651301
8,48685669,48872743,-1,PRKDC,ENSG00000253729,protein_coding,48872743,48870743,48874743,XLOC_027029,PRKDC,chr8:48685668-48872743,48685668,48872743
8,49623348,49647870,-1,EFCAB1,ENSG00000034239,protein_coding,49647870,49645870,49649870,XLOC_027030,EFCAB1,chr8:49627473-49647870,49627473,49647870
8,49830249,49834299,-1,SNAI2,ENSG00000019549,protein_coding,49834299,49832299,49836299,XLOC_027031,SNAI2,chr8:49830238-49833988,49830238,49833988
8,52232138,52722005,-1,PXDNL,ENSG00000147485,protein_coding,52722005,52720005,52724005,XLOC_027032,PXDNL,chr8:52232136-52722005,52232136,52722005
8,52730140,52811735,-1,PCMTD1,ENSG00000168300,protein_coding,52811735,52809735,52813735,XLOC_027033,PCMTD1,chr8:52730131-52813179,52730131,52813179
8,53023399,53373519,-1,ST18,ENSG00000147488,protein_coding,53373519,53371519,53375519,XLOC_027034,ST18,chr8:53023391-53322439,53023391,53322439
8,53446597,53478067,-1,FAM150A,ENSG00000196711,protein_coding,53478067,53476067,53480067,XLOC_027035,FAM150A,chr8:53446596-53478021,53446596,53478021
8,53535016,53658403,-1,RB1CC1,ENSG00000023287,protein_coding,53658403,53656403,53660403,XLOC_027036,RB1CC1,chr8:53535008-53630512,53535008,53630512
8,54138284,54164257,-1,OPRK1,ENSG00000082556,protein_coding,54164257,54162257,54166257,XLOC_027037,OPRK1,chr8:54138275-54164194,54138275,54164194
8,54628117,54756118,-1,ATP6V1H,ENSG00000047249,protein_coding,54756118,54754118,54758118,XLOC_027039,ATP6V1H,chr8:54628114-54755850,54628114,54755850
8,54879112,54935089,-1,TCEA1,ENSG00000187735,protein_coding,54935089,54933089,54937089,XLOC_027040,TCEA1,chr8:54879115-54935008,54879115,54935008
8,54958938,55014577,-1,LYPLA1,ENSG00000120992,protein_coding,55014577,55012577,55016577,XLOC_027041,LYPLA1,chr8:54958147-55014577,54958147,55014577
8,56362069,56367699,-1,SBF1P1,ENSG00000248522,pseudogene,56367699,56365699,56369699,XLOC_027042,SBF1P1,chr8:56015016-56438710,56015016,56438710
8,56608983,56685966,-1,TMEM68,ENSG00000167904,protein_coding,56685966,56683966,56687966,XLOC_027044,TMEM68,chr8:56651310-56740313,56651310,56740313
8,56979854,56987069,-1,RPS20,ENSG00000008988,protein_coding,56987069,56985069,56989069,XLOC_027045,RPS20,chr8:56979467-56987150,56979467,56987150
8,56986394,56986460,-1,SNORD54,ENSG00000238650,snoRNA,56986460,56984460,56988460,XLOC_027046,SNORD54,chr8:56979467-56987150,56979467,56987150
8,57025501,57026541,-1,MOS,ENSG00000172680,protein_coding,57026541,57024541,57028541,XLOC_027047,MOS,chr8:57025500-57026541,57025500,57026541
8,57073463,57123883,-1,PLAG1,ENSG00000181690,protein_coding,57123883,57121883,57125883,XLOC_027048,PLAG1,chr8:57073467-57123873,57073467,57123873
8,57212569,57233335,-1,SDR16C5,ENSG00000170786,protein_coding,57233335,57231335,57235335,XLOC_027049,SDR16C5,chr8:57212569-57233241,57212569,57233241
8,57349233,57359293,-1,PENK,ENSG00000181195,protein_coding,57359293,57357293,57361293,XLOC_027050,PENK,chr8:57353512-57359282,57353512,57359282
8,57870492,57906403,-1,IMPAD1,ENSG00000104331,protein_coding,57906403,57904403,57908403,XLOC_027051,IMPAD1,chr8:57870334-57906427,57870334,57906427
8,59402737,59412795,-1,CYP7A1,ENSG00000167910,protein_coding,59412795,59410795,59414795,XLOC_027053,CYP7A1,chr8:59402736-59412720,59402736,59412720
8,59496063,59572403,-1,NSMAF,ENSG00000035681,protein_coding,59572403,59570403,59574403,XLOC_027054,NSMAF,chr8:59496013-59574430,59496013,59574430
8,59717977,60031767,-1,TOX,ENSG00000198846,protein_coding,60031767,60029767,60033767,XLOC_027055,TOX,chr8:59717976-60033775,59717976,60033775
8,61099906,61193971,-1,CA8,ENSG00000178538,protein_coding,61193971,61191971,61195971,XLOC_027056,CA8,chr8:61099889-61193957,61099889,61193957
8,62413116,62627155,-1,ASPH,ENSG00000198363,protein_coding,62627155,62625155,62629155,XLOC_027058,ASPH,chr8:62200524-62627440,62200524,62627440
8,63927638,63951730,-1,GGH,ENSG00000137563,protein_coding,63951730,63949730,63953730,XLOC_027059,GGH,chr8:63927638-63951610,63927638,63951610
8,63961112,63998612,-1,TTPA,ENSG00000137561,protein_coding,63998612,63996612,64000612,XLOC_027060,TTPA,chr8:63971855-63998612,63971855,63998612
8,65500320,65711318,-1,CYP7B1,ENSG00000172817,protein_coding,65711318,65709318,65713318,XLOC_027063,CYP7B1,chr8:65503526-65711348,65503526,65711348
8,66514694,66546442,-1,ARMC1,ENSG00000104442,protein_coding,66546442,66544442,66548442,XLOC_027065,ARMC1,chr8:66514690-66546452,66514690,66546452
8,66629745,66754557,-1,PDE7A,ENSG00000205268,protein_coding,66754557,66752557,66756557,XLOC_027066,PDE7A,chr8:66556646-66754964,66556646,66754964
8,67088620,67090960,-1,CRH,ENSG00000147571,protein_coding,67090960,67088960,67092960,XLOC_027067,CRH,chr8:67088611-67090846,67088611,67090846
8,67474410,67526482,-1,MYBL1,ENSG00000185697,protein_coding,67526482,67524482,67528482,XLOC_027069,MYBL1,chr8:67474401-67525538,67474401,67525538
8,67540722,67579452,-1,VCPIP1,ENSG00000175073,protein_coding,67579452,67577452,67581452,XLOC_027070,VCPIP1,chr8:67540789-67579539,67540789,67579539
8,67679632,67680240,-1,PTTG3P,ENSG00000213005,pseudogene,67680240,67678240,67682240,XLOC_027071,PTTG3P,chr8:67579696-67774257,67579696,67774257
8,67833919,67838633,-1,SNHG6,ENSG00000245910,processed_transcript,67838633,67836633,67840633,XLOC_027072,SNHG6,chr8:67782983-67838887,67782983,67838887
8,67834709,67834786,-1,SNORD87,ENSG00000254341,sense_overlapping,67834786,67832786,67836786,XLOC_027073,SNORD87,chr8:67782983-67838887,67782983,67838887
8,67858736,67874825,-1,TCF24,ENSG00000261787,protein_coding,67874825,67872825,67876825,XLOC_027074,TCF24,chr8:67858451-67874825,67858451,67874825
8,67955314,67996018,-1,COPS5,ENSG00000121022,protein_coding,67996018,67994018,67998018,XLOC_027076,COPS5,chr8:67955313-67974599,67955313,67974599
8,68085747,68255912,-1,ARFGEF1,ENSG00000066777,protein_coding,68255912,68253912,68257912,XLOC_027077,ARFGEF1,chr8:68109678-68257307,68109678,68257307
8,68334360,68658620,-1,CPA6,ENSG00000165078,protein_coding,68658620,68656620,68660620,XLOC_027078,CPA6,chr8:68334404-68658620,68334404,68658620
8,70579282,70747299,-1,SLCO5A1,ENSG00000137571,protein_coding,70747299,70745299,70749299,XLOC_027079,SLCO5A1,chr8:70582829-70747299,70582829,70747299
8,70963886,70983928,-1,PRDM14,ENSG00000147596,protein_coding,70983928,70981928,70985928,XLOC_027080,PRDM14,chr8:70964022-70983562,70964022,70983562
8,71021997,71316040,-1,NCOA2,ENSG00000140396,protein_coding,71316040,71314040,71318040,XLOC_027081,NCOA2,chr8:71021954-71316771,71021954,71316771
8,71485677,71520622,-1,TRAM1,ENSG00000067167,protein_coding,71520622,71518622,71522622,XLOC_027082,TRAM1,chr8:71485452-71520694,71485452,71520694
8,71547553,71581409,-1,LACTB2,ENSG00000147592,protein_coding,71581409,71579409,71583409,XLOC_027083,LACTB2,chr8:71544707-71581555,71544707,71581555
8,72109668,72274467,-1,EYA1,ENSG00000104313,protein_coding,72274467,72272467,72276467,XLOC_027084,EYA1,chr8:72109666-72274467,72109666,72274467
8,72753784,72756703,-1,MSC,ENSG00000178860,protein_coding,72756703,72754703,72758703,XLOC_027085,MSC,chr8:72740743-72987819,72740743,72987819
8,72932152,72987852,-1,TRPA1,ENSG00000104321,protein_coding,72987852,72985852,72989852,XLOC_027086,TRPA1,chr8:72740743-72987819,72740743,72987819
8,74202506,74208024,-1,RPL7,ENSG00000147604,protein_coding,74208024,74206024,74210024,XLOC_027090,RPL7,chr8:74202006-74237544,74202006,74237544
8,74332604,74659943,-1,STAU2,ENSG00000040341,protein_coding,74659943,74657943,74661943,XLOC_027091,STAU2,chr8:74332519-74659943,74332519,74659943
8,74692332,74791145,-1,UBE2W,ENSG00000104343,protein_coding,74791145,74789145,74793145,XLOC_027092,UBE2W,chr8:74699190-74791132,74699190,74791132
8,74851404,74884522,-1,TCEB1,ENSG00000154582,protein_coding,74884522,74882522,74886522,XLOC_027093,TCEB1,chr8:74856572-74884604,74856572,74884604
8,75146935,75233563,-1,JPH1,ENSG00000104369,protein_coding,75233563,75231563,75235563,XLOC_027094,JPH1,chr8:75146938-75233765,75146938,75233765
8,77892494,77913280,-1,PEX2,ENSG00000164751,protein_coding,77913280,77911280,77915280,XLOC_027097,PEX2,chr8:77890408-77914549,77890408,77914549
8,79587978,79717758,-1,IL7,ENSG00000104432,protein_coding,79717758,79715758,79719758,XLOC_027099,IL7,chr8:79643932-79720148,79643932,79720148
8,80676245,80680098,-1,HEY1,ENSG00000164683,protein_coding,80680098,80678098,80682098,XLOC_027100,HEY1,chr8:80676244-80683823,80676244,80683823
8,80830952,80942524,-1,MRPS28,ENSG00000147586,protein_coding,80942524,80940524,80944524,XLOC_027102,MRPS28,chr8:80830955-80942700,80830955,80942700
8,80870571,81143467,-1,TPD52,ENSG00000076554,protein_coding,81143467,81141467,81145467,XLOC_027103,TPD52,chr8:80947104-81083836,80947104,81083836
8,81540686,81787016,-1,ZNF704,ENSG00000164684,protein_coding,81787016,81785016,81789016,XLOC_027104,ZNF704,chr8:81540685-81787016,81540685,81787016
8,81880045,82024303,-1,PAG1,ENSG00000076641,protein_coding,82024303,82022303,82026303,XLOC_027105,PAG1,chr8:81880045-82024321,81880045,82024321
8,82352561,82359758,-1,PMP2,ENSG00000147588,protein_coding,82359758,82357758,82361758,XLOC_027106,PMP2,chr8:82352563-82359719,82352563,82359719
8,82370576,82373814,-1,FABP9,ENSG00000205186,protein_coding,82373814,82371814,82375814,XLOC_027107,FABP9,chr8:82370617-82373758,82370617,82373758
8,82390654,82395498,-1,FABP4,ENSG00000170323,protein_coding,82395498,82393498,82397498,XLOC_027108,FABP4,chr8:82390731-82395473,82390731,82395473
8,82437216,82443613,-1,FABP12,ENSG00000197416,protein_coding,82443613,82441613,82445613,XLOC_027109,FABP12,chr8:82437280-82443550,82437280,82443550
8,82570196,82598928,-1,IMPA1,ENSG00000133731,protein_coding,82598928,82596928,82600928,XLOC_027110,IMPA1,chr8:82567697-82600656,82567697,82600656
8,82605842,82608409,-1,SLC10A5,ENSG00000253598,protein_coding,82608409,82606409,82610409,XLOC_027111,SLC10A5,chr8:82600783-82613055,82600783,82613055
8,82613569,82645138,-1,ZFAND1,ENSG00000104231,protein_coding,82645138,82643138,82647138,XLOC_027112,ZFAND1,chr8:82613565-82671756,82613565,82671756
8,82711816,82755101,-1,SNX16,ENSG00000104497,protein_coding,82755101,82753101,82757101,XLOC_027113,SNX16,chr8:82711816-82754521,82711816,82754521
8,86126311,86132650,-1,C8orf59,ENSG00000176731,protein_coding,86132650,86130650,86134650,XLOC_027114,C8orf59,chr8:86089618-86196664,86089618,86196664
8,86239837,86291243,-1,CA1,ENSG00000133742,protein_coding,86291243,86289243,86293243,XLOC_027115,CA1,chr8:86240457-86290342,86240457,86290342
8,86839131,86840877,-1,REXO1L2P,ENSG00000270375,pseudogene,86840877,86838877,86842877,XLOC_027123,REXO1L2P,chr8:86839093-86840171,86839093,86840171
8,87060602,87100850,-1,PSKH2,ENSG00000147613,protein_coding,87100850,87098850,87102850,XLOC_027124,PSKH2,chr8:87060690-87081851,87060690,87081851
8,87226281,87333375,-1,SLC7A13,ENSG00000164893,protein_coding,87333375,87331375,87335375,XLOC_027125,SLC7A13,chr8:87226287-87242604,87226287,87242604
8,87354967,87490649,1,WWP1,ENSG00000123124,protein_coding,87354967,87352967,87356967,XLOC_027126,WWP1,chr8:87345607-87521016,87345607,87521016
8,87566205,87755903,-1,CNGB3,ENSG00000170289,protein_coding,87755903,87753903,87757903,XLOC_027128,CNGB3,chr8:87586162-87755903,87586162,87755903
8,88882973,88886296,-1,DCAF4L2,ENSG00000176566,protein_coding,88886296,88884296,88888296,XLOC_027129,DCAF4L2,chr8:88882970-88886296,88882970,88886296
8,89044237,89340254,-1,MMP16,ENSG00000156103,protein_coding,89340254,89338254,89342254,XLOC_027130,MMP16,chr8:89044243-89340269,89044243,89340269
8,90769975,90803291,1,RIPK2,ENSG00000104312,protein_coding,90769975,90767975,90771975,XLOC_027133,RIPK2,chr8:90660817-90803681,90660817,90803681
8,90945564,91015456,-1,NBN,ENSG00000104320,protein_coding,91015456,91013456,91017456,XLOC_027134,NBN,chr8:90945413-90997094,90945413,90997094
8,91070836,91107703,-1,CALB1,ENSG00000104327,protein_coding,91107703,91105703,91109703,XLOC_027135,CALB1,chr8:91070837-91095107,91070837,91095107
