gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value
ENSG00000177963,48,0,39,31,0,10.707
ENSG00000177971,42,0,63,57,0,63.387
ENSG00000177981,0,0,6,0,42,15.714
ENSG00000177984,0,0,0,0,0,0.019
ENSG00000177989,51,0,38,81,0,8.617
ENSG00000177990,0,0,13,6,0,0.083
ENSG00000177992,0,9,0,0,0,0.0
ENSG00000177994,14,0,12,16,0,0.04
ENSG00000178015,9,0,22,8,0,0.429
ENSG00000178021,0,0,0,0,0,0.0
ENSG00000178026,30,0,10,40,0,6.364
ENSG00000178028,18,0,19,7,0,8.418
ENSG00000178031,0,6,0,0,0,0.526
ENSG00000178033,15,0,4,13,0,0.385
ENSG00000178035,17,0,11,24,0,30.806
ENSG00000178038,10,0,12,37,0,1.975
ENSG00000178053,4,0,6,0,0,1.715
ENSG00000178055,0,0,0,0,0,0.091
ENSG00000178057,49,0,47,64,0,44.062
ENSG00000178074,12,0,19,14,0,6.69
ENSG00000178075,0,0,0,0,0,7.957
ENSG00000178078,39,0,36,80,0,37.948
ENSG00000178081,0,0,0,0,0,0.07
ENSG00000178084,0,0,0,0,0,0.0
ENSG00000178093,15,0,25,14,0,0.614
ENSG00000178096,53,0,46,43,0,13.245
ENSG00000178104,0,0,6,0,28,6.116
ENSG00000178105,19,0,24,17,0,2.667
ENSG00000178115,0,0,0,0,0,0.054
ENSG00000178125,6,0,9,1,0,6.184
ENSG00000178127,60,0,42,67,0,149.533
ENSG00000178130,0,4,0,0,0,0.0
ENSG00000178149,51,0,46,64,0,4.062
ENSG00000178150,16,0,18,15,0,0.134
ENSG00000178163,0,0,33,10,21,0.845
ENSG00000178171,0,0,0,0,6,0.0
ENSG00000178172,0,0,0,9,0,0.0
ENSG00000178175,0,0,6,34,0,0.618
ENSG00000178177,25,0,29,26,0,1.659
ENSG00000178184,0,0,5,10,0,1.376
ENSG00000178187,0,83,91,12,12,0.071
ENSG00000178188,23,0,23,20,0,5.245
ENSG00000178199,11,0,0,38,0,0.263
ENSG00000178201,0,13,86,0,0,0.281
ENSG00000178202,24,0,22,30,0,7.882
ENSG00000178206,0,0,0,0,0,0.0
ENSG00000178209,32,0,39,78,0,6.837
ENSG00000178217,10,0,12,18,0,0.011
ENSG00000178222,0,0,0,0,0,0.128
ENSG00000178226,0,0,0,0,0,0.689
ENSG00000178229,17,13,70,12,0,0.593
ENSG00000178233,2,0,1,2,0,0.059
ENSG00000178234,19,0,17,13,0,5.559
ENSG00000178235,0,0,0,0,44,0.052
ENSG00000178243,0,0,0,0,0,0.0
ENSG00000178252,18,0,21,26,0,22.029
ENSG00000178257,0,0,0,0,0,0.0
ENSG00000178279,0,0,0,0,0,0.0
ENSG00000178287,0,0,0,0,0,0.0
ENSG00000178295,57,0,31,52,0,1.39
ENSG00000178297,0,0,1,4,0,0.356
ENSG00000178301,23,0,27,37,0,11.681
ENSG00000178307,27,0,30,22,0,19.835
ENSG00000178338,9,0,46,15,0,1.785
ENSG00000178342,0,0,0,0,6,0.0
ENSG00000178343,0,0,16,0,33,0.354
ENSG00000178358,0,0,0,0,0,0.0
ENSG00000178363,0,0,0,24,0,0.083
ENSG00000178372,0,0,0,0,0,0.0
ENSG00000178381,41,0,43,55,0,28.117
ENSG00000178385,12,0,18,11,0,0.926
ENSG00000178386,4,21,84,9,14,1.924
ENSG00000178394,0,0,0,0,20,0.0
ENSG00000178395,0,0,0,0,5,0.026
ENSG00000178397,10,0,9,27,0,5.462
ENSG00000178401,43,0,47,44,0,15.335
ENSG00000178403,0,0,12,0,81,0.0
ENSG00000178404,0,0,0,0,0,2.908
ENSG00000178409,15,0,29,26,0,0.489
ENSG00000178412,28,0,28,25,0,0.0
ENSG00000178425,43,0,35,64,0,27.317
ENSG00000178445,42,0,54,86,0,34.417
ENSG00000178449,41,0,24,61,0,85.575
ENSG00000178460,8,0,12,3,0,0.156
ENSG00000178462,0,0,0,0,0,0.0
ENSG00000178467,17,0,18,21,0,5.033
ENSG00000178473,0,0,1,0,10,0.075
ENSG00000178498,7,0,4,21,19,1.773
ENSG00000178502,16,0,23,29,0,0.341
ENSG00000178522,0,0,0,0,0,0.0
ENSG00000178531,6,0,4,4,0,0.192
ENSG00000178537,18,0,16,29,0,133.806
ENSG00000178538,0,0,11,0,12,0.046
ENSG00000178562,0,0,5,0,0,0.297
ENSG00000178567,42,0,47,44,0,8.424
ENSG00000178568,7,0,25,0,21,0.031
ENSG00000178573,88,0,75,76,0,20.401
ENSG00000178585,15,0,23,17,0,7.579
ENSG00000178586,0,0,0,0,0,0.0
ENSG00000178591,0,0,0,0,6,0.0
ENSG00000178597,0,0,0,0,0,0.0
ENSG00000178602,0,0,0,0,0,0.166
ENSG00000178605,0,0,0,0,0,20.149
ENSG00000178607,31,0,36,68,0,2.606
ENSG00000178623,0,0,0,0,0,0.286
ENSG00000178636,26,0,29,27,0,0.0
ENSG00000178645,0,6,0,0,31,0.0
ENSG00000178662,7,0,14,3,0,0.182
ENSG00000178665,12,0,15,13,0,0.229
ENSG00000178685,5,0,0,22,0,6.815
ENSG00000178690,0,0,0,0,0,0.0
ENSG00000178691,21,0,22,12,0,7.775
ENSG00000178694,23,0,18,17,0,1.43
ENSG00000178695,26,0,28,35,34,8.45
ENSG00000178700,22,0,18,17,0,4.052
ENSG00000178718,26,0,15,36,2,2.59
ENSG00000178719,42,0,40,46,0,211.948
ENSG00000178722,0,0,0,0,0,0.027
ENSG00000178726,23,0,40,35,38,5.655
ENSG00000178732,0,0,27,31,0,0.084
ENSG00000178734,0,0,3,4,0,0.007
ENSG00000178741,19,0,25,20,0,124.727
ENSG00000178750,0,0,0,0,0,0.07
ENSG00000178752,0,0,0,0,0,0.023
ENSG00000178761,23,0,22,19,0,6.503
ENSG00000178764,38,0,32,38,0,9.428
ENSG00000178772,19,0,23,25,0,160.463
ENSG00000178773,0,0,0,0,0,0.196
ENSG00000178776,0,0,0,0,0,0.0
ENSG00000178789,0,0,0,19,0,0.655
ENSG00000178795,0,0,0,0,0,0.084
ENSG00000178796,0,0,0,0,0,0.024
ENSG00000178802,12,0,10,33,0,15.559
ENSG00000178803,65,0,59,79,0,6.274
ENSG00000178804,0,0,0,0,0,0.0
ENSG00000178809,0,0,0,0,0,0.529
ENSG00000178821,0,0,10,25,0,3.33
ENSG00000178826,0,0,5,24,0,4.85
ENSG00000178828,0,0,20,51,0,0.022
ENSG00000178852,18,0,19,22,0,0.293
ENSG00000178860,6,0,25,26,41,1.106
ENSG00000178878,62,0,34,59,0,2.721
ENSG00000178882,34,0,29,30,0,0.0
ENSG00000178896,47,0,44,51,0,21.398
ENSG00000178904,23,0,19,31,0,4.124
ENSG00000178913,12,36,81,12,0,56.277
ENSG00000178917,20,2,35,15,0,0.273
ENSG00000178919,0,0,4,0,84,0.0
ENSG00000178921,31,0,36,34,0,2.349
ENSG00000178922,22,0,23,37,0,32.557
ENSG00000178927,27,0,32,39,0,16.452
ENSG00000178928,0,0,0,0,0,0.0
ENSG00000178934,0,0,0,0,0,0.109
ENSG00000178935,27,0,28,41,0,3.437
ENSG00000178950,33,0,25,24,0,3.962
ENSG00000178951,57,0,56,68,0,10.593
ENSG00000178952,23,0,23,20,0,155.581
ENSG00000178965,0,0,0,0,6,0.114
ENSG00000178966,38,0,44,36,0,3.326
ENSG00000178971,31,0,35,34,0,2.429
ENSG00000178974,27,0,20,26,0,5.309
ENSG00000178980,13,0,16,66,0,210.881
ENSG00000178982,22,0,23,26,0,185.347
ENSG00000178988,26,0,31,28,0,51.574
ENSG00000178996,49,0,53,51,0,10.745
ENSG00000178997,18,0,24,37,0,0.0
ENSG00000178999,12,0,13,11,0,1.084
ENSG00000179002,0,0,0,0,0,0.0
ENSG00000179008,0,0,0,0,53,0.0
ENSG00000179010,26,0,25,27,0,180.396
ENSG00000179021,31,0,24,24,0,8.021
ENSG00000179023,9,0,13,22,0,3.047
ENSG00000179028,0,0,0,0,0,0.0
ENSG00000179029,27,0,23,35,0,1.63
ENSG00000179038,0,0,0,0,0,0.0
ENSG00000179041,62,0,60,61,0,12.585
ENSG00000179044,21,0,17,19,0,2.05
ENSG00000179046,0,2,0,0,0,0.0
ENSG00000179051,32,0,37,36,0,8.669
ENSG00000179055,0,0,0,0,0,0.0
ENSG00000179057,5,0,7,0,0,0.233
ENSG00000179058,8,0,4,9,0,0.0
ENSG00000179059,0,2,0,0,0,0.0
ENSG00000179066,0,0,0,0,0,0.042
ENSG00000179071,0,0,8,15,0,0.243
ENSG00000179083,0,0,0,3,24,0.251
ENSG00000179085,21,0,29,52,0,137.664
ENSG00000179088,0,0,0,0,0,0.028
ENSG00000179091,15,0,20,18,0,119.576
ENSG00000179094,71,0,61,100,0,25.376
ENSG00000179097,0,0,0,0,0,0.017
ENSG00000179104,26,0,26,22,0,0.165
ENSG00000179111,15,0,10,14,13,0.0
ENSG00000179115,29,0,31,23,0,26.856
ENSG00000179119,22,0,23,16,0,6.026
ENSG00000179133,0,0,12,0,0,0.032
ENSG00000179134,50,0,27,41,0,7.846
ENSG00000179142,0,0,0,0,3,0.018
ENSG00000179144,34,0,29,41,0,29.493
ENSG00000179148,16,0,16,23,12,0.0
ENSG00000179151,14,0,17,9,0,5.475
ENSG00000179152,27,0,28,38,0,14.05
ENSG00000179163,20,0,17,12,0,96.138
ENSG00000179165,44,0,26,64,0,0.0
ENSG00000179168,0,0,8,0,0,0.024
ENSG00000179172,0,0,0,0,0,0.0
ENSG00000179178,0,0,0,15,0,0.278
ENSG00000179195,34,0,29,30,0,19.197
ENSG00000179213,0,0,0,0,0,0.094
ENSG00000179218,34,0,34,47,0,629.149
ENSG00000179222,9,0,15,8,12,26.368
ENSG00000179240,21,0,31,23,0,0.108
ENSG00000179241,0,0,12,14,0,0.775
ENSG00000179242,0,0,0,0,28,0.166
ENSG00000179253,0,2,14,0,14,0.054
ENSG00000179256,8,0,3,11,0,0.804
ENSG00000179262,26,0,18,35,0,98.791
ENSG00000179270,0,13,7,0,0,0.0
ENSG00000179271,20,0,15,46,0,95.846
ENSG00000179284,9,0,8,4,0,0.0
ENSG00000179292,23,0,26,26,0,0.199
ENSG00000179294,24,0,13,25,0,2.281
ENSG00000179295,35,0,19,56,0,18.38
ENSG00000179299,0,0,5,0,0,0.18
ENSG00000179300,0,0,0,0,22,0.0
ENSG00000179304,0,0,0,0,0,3.45
ENSG00000179314,0,0,0,0,0,0.532
ENSG00000179331,0,0,17,17,0,0.382
ENSG00000179335,13,0,10,12,0,13.659
ENSG00000179344,0,0,0,42,0,37.953
ENSG00000179348,0,0,2,23,52,0.446
ENSG00000179361,26,0,24,26,0,1.488
ENSG00000179363,0,0,0,0,0,0.0
ENSG00000179364,26,0,24,22,0,2.183
ENSG00000179387,13,0,16,11,0,5.627
ENSG00000179388,16,0,10,21,41,1.852
ENSG00000179397,35,0,33,34,0,0.429
ENSG00000179399,0,0,12,0,7,0.443
ENSG00000179403,44,0,63,91,0,9.159
ENSG00000179407,0,0,0,0,5,0.0
ENSG00000179409,17,0,18,15,0,5.411
ENSG00000179431,22,0,26,32,12,0.91
ENSG00000179454,0,0,0,0,0,1.037
ENSG00000179455,0,0,0,0,6,0.0
ENSG00000179456,42,0,38,62,0,7.549
ENSG00000179468,0,0,0,0,0,0.0
ENSG00000179476,16,0,24,21,0,2.521
ENSG00000179477,0,0,0,0,8,0.0
ENSG00000179520,0,0,0,0,0,0.573
ENSG00000179526,26,0,26,25,0,15.946
ENSG00000179528,51,0,76,64,0,1.1
ENSG00000179532,0,0,0,0,0,1.048
ENSG00000179542,0,0,5,0,22,0.069
ENSG00000179546,0,0,0,0,0,0.104
ENSG00000179562,9,0,8,21,0,7.066
ENSG00000179564,0,0,0,0,5,0.118
ENSG00000179580,33,0,34,29,0,0.0
ENSG00000179583,12,0,12,49,0,0.754
ENSG00000179588,34,0,41,54,0,1.063
ENSG00000179593,0,0,0,0,0,0.109
ENSG00000179598,19,0,17,48,0,2.997
ENSG00000179603,19,0,32,12,6,0.208
ENSG00000179604,59,0,49,59,0,22.103
ENSG00000179615,0,9,0,0,0,0.0
ENSG00000179626,0,0,3,0,0,0.0
ENSG00000179627,29,0,27,63,0,2.62
ENSG00000179630,24,0,24,24,0,2.659
ENSG00000179632,31,0,30,28,0,31.627
ENSG00000179636,33,0,33,57,0,3.359
ENSG00000179639,0,0,0,0,0,5.601
ENSG00000179673,2,0,4,6,4,0.048
ENSG00000179674,0,0,0,37,0,0.501
ENSG00000179695,0,0,0,0,0,0.0
ENSG00000179698,30,0,30,28,0,0.324
ENSG00000179709,0,2,10,0,0,0.0
ENSG00000179715,25,0,26,24,0,1.761
ENSG00000179750,0,0,0,10,0,0.934
ENSG00000179751,0,0,0,0,3,0.0
ENSG00000179755,0,0,0,0,0,0.0
ENSG00000179761,49,0,46,51,0,254.894
ENSG00000179772,0,0,0,38,0,0.143
ENSG00000179774,8,0,11,4,0,0.361
ENSG00000179776,16,0,19,62,0,18.354
ENSG00000179796,0,0,0,0,12,0.041
ENSG00000179813,0,0,0,0,0,0.0
ENSG00000179817,0,0,0,0,0,0.0
ENSG00000179820,26,0,35,59,0,39.381
ENSG00000179826,0,0,0,0,0,0.0
ENSG00000179832,0,0,0,0,0,0.721
ENSG00000179833,36,0,28,56,0,7.119
ENSG00000179837,34,0,28,29,0,6.996
ENSG00000179840,0,0,19,34,6,0.029
ENSG00000179841,0,0,15,8,0,0.129
ENSG00000179846,0,0,0,0,0,0.011
ENSG00000179855,0,0,0,7,0,1.072
ENSG00000179862,20,0,25,28,0,23.548
ENSG00000179869,0,0,0,0,0,0.039
ENSG00000179873,0,0,0,0,0,0.466
ENSG00000179886,29,0,26,24,0,1.247
ENSG00000179889,20,0,27,30,0,47.004
ENSG00000179902,0,0,5,0,17,0.087
ENSG00000179909,0,41,91,8,0,0.495
ENSG00000179912,61,0,65,79,0,11.763
ENSG00000179913,0,0,0,5,19,0.572
ENSG00000179914,0,0,0,0,0,4.111
ENSG00000179915,0,0,2,0,0,0.08
ENSG00000179918,38,0,44,73,0,290.253
ENSG00000179919,0,0,0,0,0,0.0
ENSG00000179921,0,0,0,60,0,1.357
ENSG00000179922,0,0,13,26,0,4.466
ENSG00000179930,0,0,0,0,6,0.044
ENSG00000179933,42,0,31,28,0,18.469
ENSG00000179934,0,0,0,0,0,0.018
ENSG00000179938,0,0,0,0,0,0.156
ENSG00000179941,25,0,18,26,0,5.713
ENSG00000179943,40,0,43,61,0,3.749
ENSG00000179950,29,0,35,68,0,30.339
ENSG00000179954,7,0,0,45,0,0.897
ENSG00000179958,23,0,10,15,0,29.62
ENSG00000179965,22,0,17,34,0,1.448
ENSG00000179979,0,1,1,0,0,1.839
ENSG00000179981,77,0,63,90,0,7.456
ENSG00000179988,12,0,16,7,0,0.854
ENSG00000180008,19,0,27,13,0,2.667
ENSG00000180011,73,0,75,76,0,11.057
ENSG00000180016,0,0,0,0,0,0.0
ENSG00000180035,21,0,18,44,0,2.609
ENSG00000180043,0,0,0,0,0,0.0
ENSG00000180044,0,0,12,0,28,0.396
ENSG00000180053,0,3,8,0,72,0.0
ENSG00000180061,3,0,0,4,0,1.751
ENSG00000180066,8,0,0,19,0,0.0
ENSG00000180071,11,0,26,19,0,0.293
ENSG00000180081,0,0,1,0,0,0.0
ENSG00000180083,0,0,0,0,0,0.0
ENSG00000180089,8,0,7,23,0,28.378
ENSG00000180090,0,0,0,0,0,0.0
ENSG00000180096,26,0,28,35,0,2.758
ENSG00000180098,21,0,16,17,0,3.662
ENSG00000180104,24,0,22,13,0,8.462
ENSG00000180113,0,0,0,0,0,0.238
ENSG00000180116,0,0,7,3,0,0.0
ENSG00000180138,0,0,0,0,0,0.0
ENSG00000180155,6,0,18,23,0,7.226
ENSG00000180176,0,0,0,4,0,0.049
ENSG00000180182,25,0,24,24,0,5.414
ENSG00000180185,73,0,68,88,0,26.526
ENSG00000180190,16,7,21,22,0,6.839
ENSG00000180198,43,0,39,57,0,5.453
ENSG00000180205,0,0,0,0,0,0.0
ENSG00000180209,24,0,32,49,0,0.976
ENSG00000180210,45,0,28,100,0,1396.98
ENSG00000180219,0,0,0,0,0,0.0
ENSG00000180228,27,0,25,25,0,9.949
ENSG00000180233,41,0,35,56,0,15.958
ENSG00000180245,0,0,0,0,0,0.076
ENSG00000180251,0,0,0,0,0,0.006
ENSG00000180257,0,46,74,18,0,0.554
ENSG00000180259,0,0,0,0,0,0.0
ENSG00000180263,34,0,32,31,0,1.597
ENSG00000180264,0,0,0,0,30,0.007
ENSG00000180269,0,0,0,0,8,0.0
ENSG00000180279,0,0,0,0,30,0.0
ENSG00000180287,0,0,0,0,18,0.032
ENSG00000180305,0,0,0,0,0,0.0
ENSG00000180316,0,0,0,0,0,0.021
ENSG00000180318,0,0,4,0,70,0.0
ENSG00000180329,18,0,21,13,0,7.135
ENSG00000180332,0,0,0,0,0,0.076
ENSG00000180336,0,0,0,0,8,0.011
ENSG00000180340,0,0,10,10,35,0.245
ENSG00000180346,24,0,33,59,0,18.895
ENSG00000180347,0,0,0,0,0,0.0
ENSG00000180353,4,0,9,25,0,20.841
ENSG00000180354,11,0,23,19,0,7.045
ENSG00000180357,12,0,14,56,0,3.695
ENSG00000180370,22,0,27,42,0,20.24
ENSG00000180376,16,0,19,12,0,1.298
ENSG00000180383,0,0,0,10,31,0.0
ENSG00000180386,0,0,0,0,0,0.0
ENSG00000180389,0,0,0,0,0,6.328
ENSG00000180398,22,0,20,23,0,49.473
ENSG00000180423,24,0,26,20,0,1.346
ENSG00000180424,0,0,0,0,0,0.0
ENSG00000180425,31,0,41,28,0,43.201
ENSG00000180432,47,0,68,77,0,280.457
ENSG00000180433,0,0,6,0,0,0.0
ENSG00000180438,0,0,8,0,0,0.0
ENSG00000180440,0,0,0,0,0,0.0
ENSG00000180447,21,0,35,38,0,1.72
ENSG00000180448,0,0,8,43,5,3.506
ENSG00000180458,0,79,100,0,0,0.0
ENSG00000180475,0,0,0,0,0,0.0
ENSG00000180479,22,38,87,18,0,0.662
ENSG00000180481,25,0,24,25,0,1.397
ENSG00000180483,0,0,0,0,5,0.0
ENSG00000180488,12,0,12,12,0,2.837
ENSG00000180509,19,0,18,42,0,0.337
ENSG00000180525,4,0,16,48,0,2.704
ENSG00000180530,57,0,57,68,0,8.619
ENSG00000180532,0,5,35,9,0,0.0
ENSG00000180535,0,0,0,12,0,0.127
ENSG00000180537,0,0,0,0,68,0.026
ENSG00000180539,23,0,12,89,0,0.032
ENSG00000180543,0,0,13,0,0,1.367
ENSG00000180549,8,0,4,54,0,0.073
ENSG00000180573,66,0,76,85,0,36.265
ENSG00000180574,0,6,0,0,0,10.421
ENSG00000180592,39,0,47,48,0,1.021
ENSG00000180596,66,0,77,88,0,6.976
ENSG00000180611,11,0,16,22,27,0.989
ENSG00000180613,0,0,0,5,69,0.0
ENSG00000180616,13,0,16,40,0,1.586
ENSG00000180626,7,8,63,8,0,0.663
ENSG00000180628,21,0,18,23,0,16.639
ENSG00000180638,0,0,0,0,0,0.0
ENSG00000180644,0,0,9,10,0,6.706
ENSG00000180658,0,0,0,0,0,1.502
ENSG00000180660,0,0,14,0,60,0.037
ENSG00000180667,48,0,33,43,0,3.258
ENSG00000180694,0,0,0,0,42,7.926
ENSG00000180697,0,0,0,0,0,0.0
ENSG00000180708,0,0,0,0,0,0.0
ENSG00000180720,0,0,4,0,32,0.073
ENSG00000180730,0,0,0,0,35,0.0
ENSG00000180739,0,0,3,22,19,1.113
ENSG00000180745,11,0,34,45,0,51.221
ENSG00000180758,14,0,28,23,0,1.893
ENSG00000180767,30,0,23,76,0,13.54
ENSG00000180772,0,0,0,0,0,0.075
ENSG00000180773,20,0,19,27,0,1.736
ENSG00000180776,15,0,16,14,0,2.877
ENSG00000180777,0,0,0,0,0,0.037
ENSG00000180785,0,0,0,0,0,0.045
ENSG00000180787,11,0,23,15,0,0.907
ENSG00000180801,20,0,42,41,0,1.053
ENSG00000180806,0,0,7,0,100,0.0
ENSG00000180815,0,0,0,0,6,0.0
ENSG00000180817,26,0,25,33,0,79.342
ENSG00000180818,0,0,0,0,75,0.0
ENSG00000180822,8,0,14,7,39,1.56
ENSG00000180828,13,0,40,40,79,0.359
ENSG00000180834,0,0,0,0,0,0.469
ENSG00000180846,0,0,0,0,0,0.0
ENSG00000180855,20,0,22,23,0,2.078
ENSG00000180861,0,0,0,12,0,0.0
ENSG00000180869,0,0,0,0,0,0.0
ENSG00000180871,0,0,0,8,0,2.843
ENSG00000180872,0,0,0,0,0,0.0
ENSG00000180875,48,0,48,58,0,23.128
ENSG00000180878,0,0,0,17,0,0.0
ENSG00000180879,29,0,30,22,6,83.157
ENSG00000180881,24,0,23,25,0,0.324
ENSG00000180884,17,31,55,23,0,0.905
ENSG00000180891,7,0,9,19,0,1.584
ENSG00000180900,8,0,19,19,0,2.671
ENSG00000180901,7,0,18,38,0,5.981
ENSG00000180902,17,0,19,24,0,6.308
ENSG00000180909,0,0,3,0,0,0.0
ENSG00000180913,0,0,0,0,0,0.0
ENSG00000180914,0,0,0,0,18,0.047
ENSG00000180917,12,0,15,21,0,6.727
ENSG00000180919,0,0,0,0,0,0.0
ENSG00000180921,4,0,16,0,0,5.156
ENSG00000180929,4,0,3,12,0,0.271
ENSG00000180934,0,0,0,0,6,0.0
ENSG00000180938,10,20,46,10,0,0.663
ENSG00000180953,19,13,61,26,0,4.88
ENSG00000180957,39,0,30,49,0,13.954
ENSG00000180964,14,0,11,16,0,58.003
ENSG00000180974,0,0,0,0,0,0.0
ENSG00000180979,26,0,25,18,0,3.307
ENSG00000180988,0,0,0,0,0,0.0
ENSG00000180998,28,0,30,19,0,0.169
ENSG00000180999,0,0,0,0,0,0.062
ENSG00000181001,0,0,0,0,0,0.0
ENSG00000181004,22,0,14,16,0,0.509
ENSG00000181007,12,10,25,13,0,0.349
ENSG00000181009,0,0,0,0,0,0.0
ENSG00000181013,0,0,0,4,0,0.0
ENSG00000181016,0,0,0,0,0,1.275
ENSG00000181019,0,0,3,13,0,0.835
ENSG00000181023,0,0,0,0,0,0.0
ENSG00000181026,20,0,16,44,0,2.557
ENSG00000181027,30,0,19,11,0,3.621
ENSG00000181029,25,0,19,41,0,105.058
ENSG00000181031,14,0,11,25,0,7.631
ENSG00000181035,43,0,23,100,0,42.004
ENSG00000181036,0,0,0,0,0,1.047
ENSG00000181038,31,0,29,40,0,49.803
ENSG00000181039,34,0,34,54,0,0.272
ENSG00000181045,19,0,21,18,0,4.33
ENSG00000181061,48,0,44,49,0,235.693
ENSG00000181072,0,0,9,0,11,0.32
ENSG00000181074,0,0,0,0,0,0.13
ENSG00000181085,0,0,6,0,0,0.053
ENSG00000181090,51,0,28,49,0,2.314
ENSG00000181092,0,0,0,0,0,0.0
ENSG00000181104,28,0,29,44,0,23.348
ENSG00000181135,13,0,15,0,0,0.599
ENSG00000181143,0,27,9,0,0,0.0
ENSG00000181163,25,0,32,18,0,81.299
ENSG00000181191,5,0,11,15,0,4.469
ENSG00000181192,46,0,29,65,0,97.866
ENSG00000181195,0,0,0,0,6,0.015
ENSG00000181215,0,0,0,0,0,0.0
ENSG00000181218,0,0,4,24,32,0.379
ENSG00000181220,9,0,17,39,0,2.104
ENSG00000181222,62,0,43,55,0,13.348
ENSG00000181234,0,0,0,0,32,0.011
ENSG00000181240,0,0,0,0,0,0.13
ENSG00000181264,4,0,7,25,0,0.666
ENSG00000181273,0,0,0,0,0,0.0
ENSG00000181274,40,0,41,61,0,10.991
ENSG00000181284,24,0,20,32,0,1.072
ENSG00000181291,0,0,4,0,45,1.158
ENSG00000181315,16,1,20,13,4,2.187
ENSG00000181322,7,0,9,10,0,0.007
ENSG00000181323,0,0,0,0,0,0.0
ENSG00000181333,0,0,0,0,0,0.01
ENSG00000181350,0,0,0,0,0,0.269
ENSG00000181355,0,0,0,0,0,0.0
ENSG00000181371,0,0,3,0,0,0.0
ENSG00000181374,0,0,0,0,0,0.126
ENSG00000181378,0,0,0,0,22,0.097
ENSG00000181381,0,0,0,0,5,1.917
ENSG00000181392,23,0,12,19,0,3.139
ENSG00000181396,17,0,18,19,0,7.045
ENSG00000181408,0,0,6,0,13,0.0
ENSG00000181409,0,0,0,0,0,0.183
ENSG00000181418,10,0,0,0,8,0.171
ENSG00000181433,0,0,0,0,0,0.0
ENSG00000181444,0,0,29,51,0,2.64
ENSG00000181449,0,0,0,0,99,0.332
ENSG00000181450,8,9,19,10,23,0.298
ENSG00000181458,22,0,26,58,0,22.115
ENSG00000181464,6,0,15,13,0,0.237
ENSG00000181467,68,0,40,50,0,4.19
ENSG00000181472,35,0,36,39,0,7.013
ENSG00000181481,17,0,31,34,0,7.213
ENSG00000181495,0,0,0,0,0,6.601
ENSG00000181499,0,0,0,0,0,0.0
ENSG00000181513,38,0,32,38,0,42.221
ENSG00000181518,0,0,0,0,0,0.0
ENSG00000181523,20,0,21,18,0,5.617
ENSG00000181541,29,0,35,39,0,0.563
ENSG00000181544,11,0,19,10,0,0.0
ENSG00000181552,0,0,0,0,0,0.0
ENSG00000181555,44,0,28,32,0,6.48
ENSG00000181562,0,0,0,0,0,0.0
ENSG00000181577,0,0,5,13,0,0.017
ENSG00000181585,0,0,0,24,0,0.25
ENSG00000181588,0,0,2,11,0,2.175
ENSG00000181609,0,0,0,0,0,0.0
ENSG00000181616,0,0,0,0,0,0.031
ENSG00000181617,0,0,0,0,0,0.0
ENSG00000181619,15,0,13,17,0,0.574
ENSG00000181625,0,0,0,0,0,28.441
ENSG00000181626,0,0,0,0,0,0.006
ENSG00000181631,13,0,8,15,0,7.86
ENSG00000181634,0,0,0,10,0,0.008
ENSG00000181638,11,0,17,21,0,0.448
ENSG00000181649,9,0,13,17,0,0.788
ENSG00000181656,18,0,16,22,0,15.512
ENSG00000181666,2,31,68,16,0,5.252
ENSG00000181689,0,2,0,0,0,0.0
ENSG00000181690,16,0,29,16,21,0.23
ENSG00000181693,0,0,0,0,0,0.0
ENSG00000181698,0,0,0,0,0,0.0
ENSG00000181704,17,0,19,16,6,12.307
ENSG00000181718,0,0,0,0,0,0.0
ENSG00000181722,21,0,26,31,0,6.592
ENSG00000181733,0,0,0,0,0,0.0
ENSG00000181744,45,0,53,44,0,12.645
ENSG00000181751,13,0,19,16,0,0.74
ENSG00000181752,0,0,0,0,0,0.0
ENSG00000181754,6,0,19,6,0,2.245
ENSG00000181761,0,0,0,0,0,0.0
ENSG00000181767,0,0,0,0,0,0.0
ENSG00000181773,0,0,0,37,0,0.876
ENSG00000181778,0,0,0,0,0,0.281
ENSG00000181781,1,0,0,13,0,0.067
ENSG00000181785,0,0,0,0,0,0.0
ENSG00000181786,0,0,0,0,0,0.0
ENSG00000181788,50,0,48,69,0,34.991
ENSG00000181789,39,0,23,48,0,46.078
ENSG00000181790,0,0,5,0,20,0.047
ENSG00000181800,0,0,0,0,0,0.0
ENSG00000181803,0,0,0,0,0,0.0
ENSG00000181804,9,0,14,18,0,6.501
ENSG00000181817,16,0,11,29,0,26.839
ENSG00000181826,33,0,32,38,0,2.085
ENSG00000181827,22,0,32,36,0,1.412
ENSG00000181830,53,0,43,73,0,21.841
ENSG00000181847,0,0,0,0,0,0.705
ENSG00000181852,54,0,33,46,0,7.909
ENSG00000181856,14,0,13,15,0,0.493
ENSG00000181867,0,0,0,0,0,0.0
ENSG00000181873,23,0,20,54,0,1.143
ENSG00000181885,16,0,41,39,0,12.818
ENSG00000181894,23,4,75,21,0,4.027
ENSG00000181896,20,0,30,27,0,1.636
ENSG00000181903,0,0,0,0,0,0.0
ENSG00000181904,23,0,16,35,0,13.274
ENSG00000181908,22,0,14,19,0,0.103
ENSG00000181915,28,0,29,23,0,5.49
